event_id,strategy_fill,entry,symbol_fill,match,account
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|601700.SH,ATRDR,2018-07-04 09:30:00,601700.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600685.SH,ATRDR,2018-07-04 09:30:00,600685.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600415.SH,ATRDR,2018-07-04 09:30:00,600415.SH,True,IFCGR
300228.SZ|2018-06-19,IFCGR,2018-07-04 09:30:00,300228.SZ,True,IFCGR
000839.SZ|2018-06-19,IFCGR,2018-07-04 09:30:00,000839.SZ,True,IFCGR
603300.SH|2018-06-19,IFCGR,2018-07-04 09:30:00,603300.SH,True,IFCGR
002730.SZ|2018-06-19,IFCGR,2018-07-04 09:30:00,002730.SZ,True,IFCGR
002755.SZ|2018-06-19,IFCGR,2018-07-04 09:30:00,002755.SZ,True,IFCGR
603488.SH|2018-06-19,IFCGR,2018-07-04 09:30:00,603488.SH,True,IFCGR
600522.SH|2018-06-19,IFCGR,2018-07-04 09:30:00,600522.SH,True,IFCGR
300502.SZ|2018-06-19,IFCGR,2018-07-04 09:30:00,300502.SZ,True,IFCGR
000070.SZ|2018-06-19,IFCGR,2018-07-04 09:30:00,000070.SZ,True,IFCGR
600822.SH|2018-06-19,IFCGR,2018-07-05 09:30:00,600822.SH,True,IFCGR
603817.SH|2018-06-19,IFCGR,2018-07-05 09:30:00,603817.SH,True,IFCGR
600012.SH|2018-06-19,IFCGR,2018-07-10 09:30:00,600012.SH,True,IFCGR
002743.SZ|2018-06-19,IFCGR,2018-07-10 09:30:00,002743.SZ,True,IFCGR
600970.SH|2018-06-19,IFCGR,2018-07-10 09:30:00,600970.SH,True,IFCGR
000725.SZ|2018-06-19,IFCGR,2018-07-10 09:30:00,000725.SZ,True,IFCGR
300649.SZ|2018-06-19,IFCGR,2018-07-10 09:30:00,300649.SZ,True,IFCGR
002241.SZ|2018-06-19,IFCGR,2018-07-10 09:30:00,002241.SZ,True,IFCGR
300230.SZ|2018-06-19,IFCGR,2018-07-10 09:30:00,300230.SZ,True,IFCGR
002385.SZ|2018-06-26,IFCGR,2018-07-11 09:30:00,002385.SZ,True,IFCGR
000002.SZ|2018-06-26,IFCGR,2018-07-11 09:30:00,000002.SZ,True,IFCGR
002387.SZ|2018-06-22,IFCGR,2018-07-13 09:30:00,002387.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180713|300313.SZ,ATRDR,2018-07-16 09:30:00,300313.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180716|600129.SH,ATRDR,2018-07-17 09:30:00,600129.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180716|000505.SZ,ATRDR,2018-07-17 09:30:00,000505.SZ,True,IFCGR
V29|BULL|V29B|20180723|300498.SZ,ATRDR,2018-07-24 09:30:00,300498.SZ,True,IFCGR
V29|BULL|V29B|20180723|600323.SH,ATRDR,2018-07-24 09:30:00,600323.SH,True,IFCGR
V29|BULL|V29B|20180723|603638.SH,ATRDR,2018-07-24 09:30:00,603638.SH,True,IFCGR
V29|BULL|V29B|20180723|002396.SZ,ATRDR,2018-07-24 09:30:00,002396.SZ,True,IFCGR
V29|BULL|V29B|20180723|600498.SH,ATRDR,2018-07-24 09:30:00,600498.SH,True,IFCGR
V29|BULL|V29B|20180723|002138.SZ,ATRDR,2018-07-24 09:30:00,002138.SZ,True,IFCGR
V72|V65|EARLY_TRANSITION|V53-20180723-002396.SZ,MCB,2018-07-24 09:30:00,002396.SZ,True,IFCGR
V72|V65|EARLY_TRANSITION|V53-20180723-002138.SZ,MCB,2018-07-24 09:30:00,002138.SZ,True,IFCGR
V72|V65|EARLY_TRANSITION|V53-20180723-300498.SZ,MCB,2018-07-24 09:30:00,300498.SZ,True,IFCGR
V29|BULL|V29B|20180724|601100.SH,ATRDR,2018-07-25 09:30:00,601100.SH,True,IFCGR
V29|BULL|V29B|20180726|600261.SH,ATRDR,2018-07-27 09:30:00,600261.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180814|300719.SZ,ATRDR,2018-08-15 09:30:00,300719.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180820|300378.SZ,ATRDR,2018-08-21 09:30:00,300378.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180820|603839.SH,ATRDR,2018-08-21 09:30:00,603839.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180821|002415.SZ,ATRDR,2018-08-22 09:30:00,002415.SZ,True,IFCGR
603579.SH|2018-08-06,IFCGR,2018-08-22 09:30:00,603579.SH,True,IFCGR
002543.SZ|2018-08-06,IFCGR,2018-08-22 09:30:00,002543.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180827|000504.SZ,ATRDR,2018-08-28 09:30:00,000504.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180828|603801.SH,ATRDR,2018-08-29 09:30:00,603801.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180829|002458.SZ,ATRDR,2018-08-30 09:30:00,002458.SZ,True,IFCGR
002600.SZ|2018-08-27,IFCGR,2018-09-13 09:30:00,002600.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180919|002647.SZ,ATRDR,2018-09-20 09:30:00,002647.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180919|603040.SH,ATRDR,2018-09-20 09:30:00,603040.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180921|000786.SZ,ATRDR,2018-09-25 09:30:00,000786.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181019|300377.SZ,ATRDR,2018-10-22 09:30:00,300377.SZ,True,IFCGR
300608.SZ|2018-09-28,IFCGR,2018-10-22 09:30:00,300608.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300045.SZ,ATRDR,2018-10-23 09:30:00,300045.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300366.SZ,ATRDR,2018-10-23 09:30:00,300366.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300172.SZ,ATRDR,2018-10-23 09:30:00,300172.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300151.SZ,ATRDR,2018-10-23 09:30:00,300151.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002728.SZ,ATRDR,2018-10-23 09:30:00,002728.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|603729.SH,ATRDR,2018-10-23 09:30:00,603729.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|603721.SH,ATRDR,2018-10-23 09:30:00,603721.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002868.SZ,ATRDR,2018-10-23 09:30:00,002868.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002196.SZ,ATRDR,2018-10-23 09:30:00,002196.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002654.SZ,ATRDR,2018-10-23 09:30:00,002654.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002017.SZ,ATRDR,2018-10-23 09:30:00,002017.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|000070.SZ,ATRDR,2018-10-23 09:30:00,000070.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002290.SZ,ATRDR,2018-10-23 09:30:00,002290.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|603698.SH,ATRDR,2018-10-23 09:30:00,603698.SH,True,IFCGR
000839.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,000839.SZ,True,IFCGR
002100.SZ|2018-09-26,IFCGR,2018-10-23 09:30:00,002100.SZ,True,IFCGR
002928.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,002928.SZ,True,IFCGR
300053.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,300053.SZ,True,IFCGR
300353.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,300353.SZ,True,IFCGR
300534.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,300534.SZ,True,IFCGR
300050.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,300050.SZ,True,IFCGR
300027.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,300027.SZ,True,IFCGR
300017.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,300017.SZ,True,IFCGR
603829.SH|2018-10-08,IFCGR,2018-10-23 09:30:00,603829.SH,True,IFCGR
002649.SZ|2018-09-28,IFCGR,2018-10-23 09:30:00,002649.SZ,True,IFCGR
002837.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,002837.SZ,True,IFCGR
300316.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,300316.SZ,True,IFCGR
300623.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,300623.SZ,True,IFCGR
002236.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,002236.SZ,True,IFCGR
300007.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,300007.SZ,True,IFCGR
300678.SZ|2018-10-08,IFCGR,2018-10-23 09:30:00,300678.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181023|603601.SH,ATRDR,2018-10-24 09:30:00,603601.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181024|002817.SZ,ATRDR,2018-10-25 09:30:00,002817.SZ,True,IFCGR
002553.SZ|2018-10-11,IFCGR,2018-10-26 09:30:00,002553.SZ,True,IFCGR
000957.SZ|2018-10-11,IFCGR,2018-10-26 09:30:00,000957.SZ,True,IFCGR
600604.SH|2018-10-11,IFCGR,2018-10-26 09:30:00,600604.SH,True,IFCGR
000572.SZ|2018-10-11,IFCGR,2018-10-26 09:30:00,000572.SZ,True,IFCGR
600336.SH|2018-10-11,IFCGR,2018-10-26 09:30:00,600336.SH,True,IFCGR
002694.SZ|2018-10-11,IFCGR,2018-10-26 09:30:00,002694.SZ,True,IFCGR
000868.SZ|2018-10-11,IFCGR,2018-10-26 09:30:00,000868.SZ,True,IFCGR
000718.SZ|2018-10-11,IFCGR,2018-10-26 09:30:00,000718.SZ,True,IFCGR
600831.SH|2018-10-11,IFCGR,2018-10-26 09:30:00,600831.SH,True,IFCGR
603758.SH|2018-10-11,IFCGR,2018-10-26 09:30:00,603758.SH,True,IFCGR
600388.SH|2018-10-11,IFCGR,2018-10-26 09:30:00,600388.SH,True,IFCGR
002494.SZ|2018-10-11,IFCGR,2018-10-26 09:30:00,002494.SZ,True,IFCGR
002400.SZ|2018-10-11,IFCGR,2018-10-26 09:30:00,002400.SZ,True,IFCGR
000850.SZ|2018-10-11,IFCGR,2018-10-26 09:30:00,000850.SZ,True,IFCGR
300613.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300613.SZ,True,IFCGR
300157.SZ|2018-10-12,IFCGR,2018-10-29 09:30:00,300157.SZ,True,IFCGR
000727.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,000727.SZ,True,IFCGR
002285.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002285.SZ,True,IFCGR
002043.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002043.SZ,True,IFCGR
300287.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300287.SZ,True,IFCGR
000917.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,000917.SZ,True,IFCGR
600410.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600410.SH,True,IFCGR
002340.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002340.SZ,True,IFCGR
300396.SZ|2018-10-12,IFCGR,2018-10-29 09:30:00,300396.SZ,True,IFCGR
002093.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002093.SZ,True,IFCGR
002703.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002703.SZ,True,IFCGR
600371.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600371.SH,True,IFCGR
002920.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002920.SZ,True,IFCGR
000905.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,000905.SZ,True,IFCGR
002045.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002045.SZ,True,IFCGR
601611.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,601611.SH,True,IFCGR
600616.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600616.SH,True,IFCGR
300242.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300242.SZ,True,IFCGR
600303.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600303.SH,True,IFCGR
600975.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600975.SH,True,IFCGR
002685.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002685.SZ,True,IFCGR
000536.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,000536.SZ,True,IFCGR
002362.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002362.SZ,True,IFCGR
300504.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300504.SZ,True,IFCGR
600558.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600558.SH,True,IFCGR
002169.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002169.SZ,True,IFCGR
600206.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600206.SH,True,IFCGR
600594.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600594.SH,True,IFCGR
600537.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600537.SH,True,IFCGR
600862.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600862.SH,True,IFCGR
600829.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600829.SH,True,IFCGR
002826.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002826.SZ,True,IFCGR
002073.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002073.SZ,True,IFCGR
002590.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002590.SZ,True,IFCGR
000700.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,000700.SZ,True,IFCGR
601038.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,601038.SH,True,IFCGR
300039.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300039.SZ,True,IFCGR
600770.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600770.SH,True,IFCGR
600360.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600360.SH,True,IFCGR
600552.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600552.SH,True,IFCGR
000417.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,000417.SZ,True,IFCGR
601890.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,601890.SH,True,IFCGR
002292.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002292.SZ,True,IFCGR
000592.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,000592.SZ,True,IFCGR
600846.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600846.SH,True,IFCGR
000021.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,000021.SZ,True,IFCGR
600736.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600736.SH,True,IFCGR
603022.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,603022.SH,True,IFCGR
002335.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002335.SZ,True,IFCGR
002284.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002284.SZ,True,IFCGR
002091.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002091.SZ,True,IFCGR
601700.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,601700.SH,True,IFCGR
002429.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002429.SZ,True,IFCGR
002454.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002454.SZ,True,IFCGR
600066.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600066.SH,True,IFCGR
601777.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,601777.SH,True,IFCGR
600522.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600522.SH,True,IFCGR
600082.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600082.SH,True,IFCGR
601369.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,601369.SH,True,IFCGR
600839.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600839.SH,True,IFCGR
603180.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,603180.SH,True,IFCGR
601828.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,601828.SH,True,IFCGR
600072.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,600072.SH,True,IFCGR
300035.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300035.SZ,True,IFCGR
002329.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,002329.SZ,True,IFCGR
603366.SH|2018-10-11,IFCGR,2018-10-29 09:30:00,603366.SH,True,IFCGR
300115.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300115.SZ,True,IFCGR
300579.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300579.SZ,True,IFCGR
300306.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300306.SZ,True,IFCGR
300597.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300597.SZ,True,IFCGR
300213.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300213.SZ,True,IFCGR
300051.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300051.SZ,True,IFCGR
300277.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300277.SZ,True,IFCGR
300148.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300148.SZ,True,IFCGR
300254.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300254.SZ,True,IFCGR
300560.SZ|2018-10-08,IFCGR,2018-10-29 09:30:00,300560.SZ,True,IFCGR
300147.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300147.SZ,True,IFCGR
300194.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300194.SZ,True,IFCGR
300175.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300175.SZ,True,IFCGR
300304.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300304.SZ,True,IFCGR
300593.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300593.SZ,True,IFCGR
300129.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300129.SZ,True,IFCGR
300185.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300185.SZ,True,IFCGR
300366.SZ|2018-10-11,IFCGR,2018-10-29 09:30:00,300366.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181029|002287.SZ,ATRDR,2018-10-30 09:30:00,002287.SZ,True,IFCGR
300183.SZ|2018-10-11,IFCGR,2018-10-30 09:30:00,300183.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181030|002005.SZ,ATRDR,2018-10-31 09:30:00,002005.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181030|002101.SZ,ATRDR,2018-10-31 09:30:00,002101.SZ,True,IFCGR
002213.SZ|2018-10-12,IFCGR,2018-10-31 09:30:00,002213.SZ,True,IFCGR
600343.SH|2018-10-11,IFCGR,2018-10-31 09:30:00,600343.SH,True,IFCGR
600874.SH|2018-10-11,IFCGR,2018-10-31 09:30:00,600874.SH,True,IFCGR
002293.SZ|2018-10-11,IFCGR,2018-10-31 09:30:00,002293.SZ,True,IFCGR
300100.SZ|2018-10-11,IFCGR,2018-10-31 09:30:00,300100.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300092.SZ,ATRDR,2018-11-01 09:30:00,300092.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300480.SZ,ATRDR,2018-11-01 09:30:00,300480.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300206.SZ,ATRDR,2018-11-01 09:30:00,300206.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|300147.SZ,ATRDR,2018-11-01 09:30:00,300147.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600323.SH,ATRDR,2018-11-01 09:30:00,600323.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600620.SH,ATRDR,2018-11-01 09:30:00,600620.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600551.SH,ATRDR,2018-11-01 09:30:00,600551.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|603277.SH,ATRDR,2018-11-01 09:30:00,603277.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|603017.SH,ATRDR,2018-11-01 09:30:00,603017.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600292.SH,ATRDR,2018-11-01 09:30:00,600292.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|002191.SZ,ATRDR,2018-11-01 09:30:00,002191.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|600388.SH,ATRDR,2018-11-01 09:30:00,600388.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|603199.SH,ATRDR,2018-11-01 09:30:00,603199.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|000428.SZ,ATRDR,2018-11-01 09:30:00,000428.SZ,True,IFCGR
002907.SZ|2018-10-12,IFCGR,2018-11-01 09:30:00,002907.SZ,True,IFCGR
300627.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300627.SZ,True,IFCGR
600702.SH|2018-10-11,IFCGR,2018-11-01 09:30:00,600702.SH,True,IFCGR
300119.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300119.SZ,True,IFCGR
300584.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300584.SZ,True,IFCGR
300171.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300171.SZ,True,IFCGR
300334.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300334.SZ,True,IFCGR
300274.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300274.SZ,True,IFCGR
300069.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300069.SZ,True,IFCGR
300364.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300364.SZ,True,IFCGR
300390.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300390.SZ,True,IFCGR
300272.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300272.SZ,True,IFCGR
300275.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300275.SZ,True,IFCGR
300081.SZ|2018-10-11,IFCGR,2018-11-01 09:30:00,300081.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|300115.SZ,ATRDR,2018-11-02 09:30:00,300115.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|300228.SZ,ATRDR,2018-11-02 09:30:00,300228.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|000524.SZ,ATRDR,2018-11-02 09:30:00,000524.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|600499.SH,ATRDR,2018-11-02 09:30:00,600499.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|600283.SH,ATRDR,2018-11-02 09:30:00,600283.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300243.SZ,ATRDR,2018-11-05 09:30:00,300243.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300456.SZ,ATRDR,2018-11-05 09:30:00,300456.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300484.SZ,ATRDR,2018-11-05 09:30:00,300484.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300407.SZ,ATRDR,2018-11-05 09:30:00,300407.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300352.SZ,ATRDR,2018-11-05 09:30:00,300352.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300017.SZ,ATRDR,2018-11-05 09:30:00,300017.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300447.SZ,ATRDR,2018-11-05 09:30:00,300447.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300157.SZ,ATRDR,2018-11-05 09:30:00,300157.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300268.SZ,ATRDR,2018-11-05 09:30:00,300268.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|300319.SZ,ATRDR,2018-11-05 09:30:00,300319.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603177.SH,ATRDR,2018-11-05 09:30:00,603177.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|603897.SH,ATRDR,2018-11-05 09:30:00,603897.SH,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002042.SZ,ATRDR,2018-11-05 09:30:00,002042.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002293.SZ,ATRDR,2018-11-05 09:30:00,002293.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|000793.SZ,ATRDR,2018-11-05 09:30:00,000793.SZ,True,IFCGR
002042.SZ|2018-10-19,IFCGR,2018-11-05 09:30:00,002042.SZ,True,IFCGR
V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181105|300187.SZ,ATRDR,2018-11-06 09:30:00,300187.SZ,True,IFCGR
