gap_id,exit_time_replay,exit_time_native,exit_raw_price_replay,exit_raw_price_native,identity
300953.SZ|2023-03-08,2023-04-04 14:07:00,2023-04-04 14:07:00,77.66,77.66,True
300699.SZ|2023-03-28,2023-05-05 09:30:00,2023-05-05 09:30:00,51.5,51.5,True
300432.SZ|2023-04-25,2023-06-14 09:30:00,2023-06-14 09:30:00,10.4300003052,10.4300003052,True
301327.SZ|2023-04-26,2023-05-23 09:30:00,2023-05-23 09:30:00,108.480003357,108.480003357,True
002932.SZ|2023-04-27,2023-06-01 09:30:00,2023-06-01 09:30:00,47.2299995422,47.2299995422,True
300841.SZ|2023-07-06,2023-08-09 10:44:00,2023-08-09 10:44:00,62.11,62.11,True
301327.SZ|2023-08-21,2023-10-12 09:30:00,2023-10-12 09:30:00,65.4100036621,65.4100036621,True
301073.SZ|2023-10-09,2023-11-24 09:30:00,2023-11-24 09:30:00,24.9099998474,24.9099998474,True
000977.SZ|2023-10-18,2023-11-07 14:23:00,2023-11-07 14:23:00,31.83,31.83,True
300552.SZ|2024-01-11,2024-03-05 09:30:00,2024-03-05 09:30:00,19.5200004578,19.5200004578,True
603345.SH|2024-01-22,2024-02-21 10:09:00,2024-02-21 10:09:00,83.12,83.12,True
301382.SZ|2024-01-22,2024-02-22 10:34:00,2024-02-22 10:34:00,30.28,30.28,True
300786.SZ|2024-01-29,2024-03-01 09:30:00,2024-03-01 09:30:00,15.5600004196,15.5600004196,True
603259.SH|2024-01-29,2024-03-04 09:47:00,2024-03-04 09:47:00,59.7,59.7,True
000701.SZ|2024-01-30,2024-02-28 09:40:00,2024-02-28 09:40:00,4.42,4.42,True
002129.SZ|2024-01-30,2024-02-23 09:31:00,2024-02-23 09:31:00,12.8,12.8,True
002651.SZ|2024-01-29,2024-02-26 13:14:00,2024-02-26 13:14:00,5.73,5.73,True
002806.SZ|2024-01-30,2024-02-28 09:31:00,2024-02-28 09:31:00,9.36,9.36,True
002855.SZ|2024-01-30,2024-02-23 09:30:00,2024-02-23 09:30:00,28.1000003815,28.1000003815,True
003003.SZ|2024-01-30,2024-03-07 13:32:00,2024-03-07 13:32:00,9.25,9.25,True
300305.SZ|2024-01-30,2024-02-23 09:49:00,2024-02-23 09:49:00,7.32,7.32,True
300636.SZ|2024-01-29,2024-03-22 09:30:00,2024-03-22 09:30:00,8.01000022888,8.01000022888,True
300756.SZ|2024-01-30,2024-02-26 13:45:00,2024-02-26 13:45:00,12.68,12.68,True
300973.SZ|2024-01-30,2024-02-26 09:31:00,2024-02-26 09:31:00,36.83,36.83,True
301001.SZ|2024-01-29,2024-03-20 10:47:00,2024-03-20 10:47:00,21.57,21.57,True
301218.SZ|2024-01-30,2024-02-23 13:49:00,2024-02-23 13:49:00,26.15,26.15,True
000710.SZ|2024-01-31,2024-02-28 09:30:00,2024-02-28 09:30:00,8.80000019073,8.80000019073,True
000793.SZ|2024-01-31,2024-02-28 09:46:00,2024-02-28 09:46:00,1.79,1.79,True
002248.SZ|2024-01-31,2024-02-26 09:30:00,2024-02-26 09:30:00,6.88000011444,6.88000011444,True
002425.SZ|2024-01-31,2024-02-27 14:22:00,2024-02-27 14:22:00,3.55,3.55,True
002583.SZ|2024-01-31,2024-02-27 14:07:00,2024-02-27 14:07:00,5.14,5.14,True
002829.SZ|2024-01-31,2024-02-26 09:32:00,2024-02-26 09:32:00,18.22,18.22,True
300177.SZ|2024-01-31,2024-02-26 13:05:00,2024-02-26 13:05:00,5.22,5.22,True
300597.SZ|2024-01-31,2024-02-26 13:23:00,2024-02-26 13:23:00,7.5,7.5,True
300626.SZ|2024-01-31,2024-03-18 09:31:00,2024-03-18 09:31:00,7.89,7.89,True
300683.SZ|2024-01-30,2024-02-28 09:30:00,2024-02-28 09:30:00,27.1800003052,27.1800003052,True
300853.SZ|2024-01-30,2024-02-26 09:30:00,2024-02-26 09:30:00,20.2900009155,20.2900009155,True
301113.SZ|2024-01-31,2024-03-19 09:32:00,2024-03-19 09:32:00,25.04,25.04,True
301129.SZ|2024-01-31,2024-02-26 09:31:00,2024-02-26 09:31:00,18.58,18.58,True
000576.SZ|2024-01-31,2024-02-27 09:58:00,2024-02-27 09:58:00,7.2,7.2,True
001238.SZ|2024-01-31,2024-02-27 14:22:00,2024-02-27 14:22:00,18.67,18.67,True
001255.SZ|2024-01-31,2024-03-26 09:30:00,2024-03-26 09:30:00,24.9899997711,24.9899997711,True
002365.SZ|2024-01-31,2024-02-28 09:40:00,2024-02-28 09:40:00,7.75,7.75,True
002426.SZ|2024-01-31,2024-02-27 09:30:00,2024-02-27 09:30:00,1.85,1.85,True
002650.SZ|2024-01-31,2024-02-27 11:17:00,2024-02-27 11:17:00,3.29,3.29,True
003011.SZ|2024-01-31,2024-02-28 10:03:00,2024-02-28 10:03:00,16.41,16.41,True
300120.SZ|2024-02-01,2024-02-27 13:13:00,2024-02-27 13:13:00,5.19,5.19,True
300246.SZ|2024-01-31,2024-02-28 09:30:00,2024-02-28 09:30:00,7.84,7.84,True
300423.SZ|2024-01-31,2024-02-28 09:40:00,2024-02-28 09:40:00,6.66,6.66,True
300437.SZ|2024-01-31,2024-02-28 09:30:00,2024-02-28 09:30:00,10.0900001526,10.0900001526,True
300477.SZ|2024-01-31,2024-02-28 09:33:00,2024-02-28 09:33:00,2.91,2.91,True
603895.SH|2024-02-01,2024-02-27 09:30:00,2024-02-27 09:30:00,20.0200004578,20.0200004578,True
002168.SZ|2024-04-15,2024-06-03 09:30:00,2024-06-03 09:30:00,2.77999997139,2.77999997139,True
002306.SZ|2024-04-15,2024-05-07 13:35:00,2024-05-07 13:35:00,3.36,3.36,True
605178.SH|2024-04-15,2024-06-03 09:30:00,2024-06-03 09:30:00,12.8299999237,12.8299999237,True
002547.SZ|2024-05-27,2024-07-12 09:30:00,2024-07-12 09:30:00,2.53999996185,2.53999996185,True
002713.SZ|2024-05-24,2024-07-05 09:30:00,2024-07-05 09:30:00,3.25,3.25,True
300287.SZ|2024-05-28,2024-07-08 09:58:00,2024-07-08 09:58:00,2.14,2.14,True
603466.SH|2024-06-06,2024-07-26 09:30:00,2024-07-26 09:30:00,7.03999996185,7.03999996185,True
301278.SZ|2024-06-24,2024-07-12 10:52:00,2024-07-12 10:52:00,33.34,33.34,True
002313.SZ|2024-06-21,2024-07-31 09:31:00,2024-07-31 09:31:00,7.22,7.22,True
002368.SZ|2024-07-15,2024-08-30 09:30:00,2024-08-30 09:30:00,14.3699998856,14.3699998856,True
605178.SH|2024-12-24,2025-01-10 09:30:00,2025-01-10 09:30:00,15.3400001526,15.3400001526,True
600822.SH|2024-12-25,2025-02-21 09:30:00,2025-02-21 09:30:00,9.82999992371,9.82999992371,True
002272.SZ|2025-01-02,2025-02-10 10:08:00,2025-02-10 10:08:00,9.41,9.41,True
300502.SZ|2025-02-28,2025-03-19 09:30:00,2025-03-19 09:30:00,100.379997253,100.379997253,True
000004.SZ|2025-03-24,2025-05-15 09:30:00,2025-05-15 09:30:00,8.64999961853,8.64999961853,True
300634.SZ|2025-03-21,2025-05-06 10:24:00,2025-05-06 10:24:00,26.1,26.1,True
300979.SZ|2025-04-03,2025-05-23 09:30:00,2025-05-23 09:30:00,53.6899986267,53.6899986267,True
000868.SZ|2025-04-01,2025-05-26 09:30:00,2025-05-26 09:30:00,5.80000019073,5.80000019073,True
002045.SZ|2025-04-03,2025-05-13 09:30:00,2025-05-13 09:30:00,15.9899997711,15.9899997711,True
002902.SZ|2025-04-07,2025-05-06 10:08:00,2025-05-06 10:08:00,17.63,17.63,True
300036.SZ|2025-04-07,2025-05-08 13:54:00,2025-05-08 13:54:00,14.78,14.78,True
300393.SZ|2025-04-07,2025-05-07 09:30:00,2025-05-07 09:30:00,5.36000013351,5.36000013351,True
300454.SZ|2025-04-07,2025-04-25 10:40:00,2025-04-25 10:40:00,95.95,95.95,True
300488.SZ|2025-04-07,2025-04-23 13:10:00,2025-04-23 13:10:00,33.07,33.07,True
300595.SZ|2025-04-07,2025-05-07 09:30:00,2025-05-07 09:30:00,15.3400001526,15.3400001526,True
300678.SZ|2025-04-07,2025-05-07 09:30:00,2025-05-07 09:30:00,31.2000007629,31.2000007629,True
300769.SZ|2025-04-07,2025-05-07 09:31:00,2025-05-07 09:31:00,29.34,29.34,True
300852.SZ|2025-03-31,2025-05-26 09:30:00,2025-05-26 09:30:00,31.6800003052,31.6800003052,True
300996.SZ|2025-04-07,2025-05-12 09:30:00,2025-05-12 09:30:00,21.3500003815,21.3500003815,True
301051.SZ|2025-04-07,2025-05-08 14:31:00,2025-05-08 14:31:00,22.3500003815,22.3500003815,True
301086.SZ|2025-04-07,2025-04-23 13:24:00,2025-04-23 13:24:00,43.92,43.92,True
301152.SZ|2025-04-07,2025-04-24 09:42:00,2025-04-24 09:42:00,22.65,22.65,True
301459.SZ|2025-04-07,2025-05-06 13:23:00,2025-05-06 13:23:00,51.12,51.12,True
301510.SZ|2025-04-07,2025-04-23 13:05:00,2025-04-23 13:05:00,32.87,32.87,True
301516.SZ|2025-04-07,2025-05-06 11:16:00,2025-05-06 11:16:00,14.93,14.93,True
601869.SH|2025-04-07,2025-04-25 09:31:00,2025-04-25 09:31:00,32.22,32.22,True
601966.SH|2025-04-07,2025-05-26 09:30:00,2025-05-26 09:30:00,14.4799995422,14.4799995422,True
603283.SH|2025-04-07,2025-05-26 09:30:00,2025-05-26 09:30:00,41.8800010681,41.8800010681,True
603730.SH|2025-04-07,2025-04-30 09:32:00,2025-04-30 09:32:00,7.86,7.86,True
300833.SZ|2025-04-07,2025-05-13 09:30:00,2025-05-13 09:30:00,35.0200004578,35.0200004578,True
301498.SZ|2025-10-23,2025-12-09 09:30:00,2025-12-09 09:30:00,67.6100006104,67.6100006104,True
000158.SZ|2026-03-20,2026-04-24 13:13:00,2026-04-24 13:13:00,18.96,18.96,True
300474.SZ|2026-03-23,2026-04-15 09:41:00,2026-04-15 09:41:00,61.71,61.71,True
300587.SZ|2026-03-23,2026-04-16 13:41:00,2026-04-16 13:41:00,5.71,5.71,True
301236.SZ|2026-03-19,2026-04-20 09:44:00,2026-04-20 09:44:00,42.24,42.24,True
301525.SZ|2026-03-23,2026-04-22 11:12:00,2026-04-22 11:12:00,75.19,75.19,True
301302.SZ|2026-04-01,2026-04-23 09:31:00,2026-04-23 09:31:00,24.52,24.52,True
603008.SH|2026-03-30,2026-07-27 09:30:00,2026-07-27 09:30:00,7.5,7.5,True
002800.SZ|2026-04-03,2026-05-26 09:30:00,2026-05-26 09:30:00,17.76,17.76,True
601567.SH|2026-04-28,2026-06-18 09:30:00,2026-06-18 09:30:00,15.28,15.28,True
300290.SZ|2026-05-28,2026-07-27 09:30:00,2026-07-27 09:30:00,3.95,3.95,True
002243.SZ|2026-06-10,2026-07-15 09:34:00,2026-07-15 09:34:00,7.36,7.36,True
300039.SZ|2026-06-10,2026-07-13 09:42:00,2026-07-13 09:42:00,4.68,4.68,True
300255.SZ|2026-06-15,2026-07-16 10:38:00,2026-07-16 10:38:00,30.49,30.49,True
002490.SZ|2026-06-18,2026-07-09 09:30:00,2026-07-09 09:30:00,7.36,7.36,True
600598.SH|2026-06-23,2026-07-24 09:31:00,2026-07-24 09:31:00,12.17,12.17,True
002177.SZ|2026-06-26,2026-07-30 09:44:00,2026-07-30 09:44:00,5.73,5.73,True
600996.SH|2026-06-30,2026-08-04 09:51:00,2026-08-04 09:51:00,7.13,7.13,True
300757.SZ|2026-07-02,2026-08-12 11:13:00,2026-08-12 11:13:00,518.65,518.65,True
002607.SZ|2026-07-09,2026-07-28 10:11:00,2026-07-28 10:11:00,1.92,1.92,True
002729.SZ|2026-07-08,2026-08-11 10:33:00,2026-08-11 10:33:00,14.27,14.27,True
301197.SZ|2026-07-07,2026-08-05 11:17:00,2026-08-05 11:17:00,24.97,24.97,True
603636.SH|2026-07-13,2026-08-03 09:31:00,2026-08-03 09:31:00,6.89,6.89,True
002446.SZ|2026-07-14,2026-08-06 10:28:00,2026-08-06 10:28:00,8.78,8.78,True
002465.SZ|2026-07-14,2026-08-28 09:30:00,2026-08-28 09:30:00,10.16,10.16,True
600783.SH|2026-07-14,2026-08-03 13:47:00,2026-08-03 13:47:00,16.69,16.69,True
002772.SZ|2026-07-16,2026-08-11 09:31:00,2026-08-11 09:31:00,10.98,10.98,True
600343.SH|2026-07-15,2026-08-10 10:09:00,2026-08-10 10:09:00,20.58,20.58,True
600879.SH|2026-07-15,2026-09-02 09:30:00,2026-09-02 09:30:00,14.52,14.52,True
605598.SH|2026-07-14,2026-09-02 09:30:00,2026-09-02 09:30:00,26.35,26.35,True
