gap,mcb_mode,target,mechanic,year,state_family,from_state,to_state,switch_count,mean_forward_5d_incremental_pnl,sum_overlapping_forward_5d_incremental_pnl,mean_forward_20d_incremental_pnl
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,BULL,2,-238.16656925762072,-476.33313851524144,65302.077785766225
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,8,-7035.7026042666985,-56285.62083413359,13117.034095585579
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,-7913.350190524426,-71220.15171471983,27236.387803743593
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,BULL,1,34762.629368571565,34762.629368571565,231846.34407967795
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,TRANSITION,12,-24677.075559073983,-296124.9067088878,31476.9451934703
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,TRANSITION,9,-33930.619898106386,-305375.57908295747,-7299.181506543213
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BEAR,12,-719.4694599060653,-8633.633518872783,84142.71554277535
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,BULL,9,-9423.547441234708,-84811.92697111238,-60031.504495464265
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,17,51198.65921898652,870377.2067227708,251982.2614408747
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,16,73016.25871021103,1168260.1393633764,313697.8266592586
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,BULL,2,350737.8658445915,701475.731689183,681734.9393596877
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,TRANSITION,11,143373.76386108392,1577111.4024719233,576428.5385083542
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,BEAR,1,-96853.99349197467,-96853.99349197467,-40215.67421621643
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,TRANSITION,9,69958.03558792516,629622.3202913264,263677.29209301155
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BEAR,13,148684.49096854732,1932898.3825911153,497317.73747843876
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,BULL,7,7498.576571994328,52490.0360039603,157806.61893779624
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,50948.907827587704,509489.07827587705,549096.760593787
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,65610.82754891204,721719.1030380325,569426.2583763371
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,BULL,2,226195.28293843893,452390.56587687787,1211979.1527924696
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,TRANSITION,9,239336.7773087477,2154030.995778729,799578.304508885
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,BEAR,1,0.0,0.0,1286078.8539954424
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,TRANSITION,12,93824.60571794126,1125895.2686152952,501005.4468061021
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BEAR,9,244776.24302682208,2202986.1872413987,950035.296825708
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,BULL,12,85637.02611368452,1027644.3133642143,565261.7879801207
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,10,-60790.5676630904,-607905.676630904,281081.0556673946
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,9,276259.3961873628,2486334.565686265,430825.1238607828
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,BULL,1,16289.014810726978,16289.014810726978,1254493.2157522477
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,TRANSITION,7,-78694.2244825423,-550859.5713777961,125075.79566005936
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,BEAR,1,93759.616925749,93759.616925749,1346888.1053178944
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,TRANSITION,8,121234.58961561648,969876.7169249319,291125.0017487147
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BEAR,7,-433371.72062267456,-3033602.044358722,98182.95177139329
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,BULL,7,431344.3483464782,3019410.438425347,692672.9321552702
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,13,1880.213473496457,24442.775155453943,645558.4319754179
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,13,-3290.291045470235,-42773.78359111305,485952.0143915698
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,BULL,1,-349113.26559460163,-349113.26559460163,-792239.432287517
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,TRANSITION,12,40797.93756668045,489575.25080016535,415696.17600004276
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,BEAR,2,36932.45524501567,73864.91049003134,33860.58766546892
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,TRANSITION,7,-141094.6320229327,-987662.4241605289,360355.55032538687
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BEAR,12,55473.776036272524,665685.3124352703,430152.53144964477
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,BULL,8,-44106.608950973605,-352852.87160778884,82330.73524968815
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,15,14608.859222541005,219132.88833811507,-290841.45032074087
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,15,166892.90064849835,2503393.5097274752,-429297.8674767216
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,TRANSITION,9,-2967.8421541012617,-26710.579386911355,-1112959.7011906302
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,TRANSITION,9,283307.82826464146,2549770.4543817732,-169395.94807423803
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BEAR,8,-414297.0658890011,-3314376.527112009,-1016184.0838632145
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,BULL,9,344741.3998544393,3102672.598689954,-230813.93561702486
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,11,205037.42085238497,2255411.6293762345,1167455.0197398537
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,11,68110.13729620403,749211.5102582444,1080833.2172379405
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,TRANSITION,13,386236.91101574025,5021079.843204623,1551850.0404929703
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,BEAR,1,-1039442.588022979,-1039442.588022979,98181.09177839011
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,TRANSITION,14,193846.06913919482,2713844.9679487273,626921.6055235848
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BEAR,13,523466.1213855772,6805059.578012504,1673287.1187407789
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,BULL,15,-159406.11225720955,-2391091.683858143,296161.340324814
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,MINORITY_POSITIVE_20D,5,-376328.46529722994,-1881642.3264861498,-1543568.3519560397
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,MAJORITY_POSITIVE_20D,6,354471.27339634736,2126827.640378084,683659.6350527328
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,TRANSITION,4,539443.5040891287,2157774.0163565148,515314.6928972509
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,BULL,TRANSITION,5,-166808.72922634147,-834043.6461317074,414445.4651128959
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BEAR,3,-283269.7379722881,-849809.2139168642,-1788732.1446551003
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,BULL,5,173447.85436974466,867239.2718487233,601226.2554945309
