year,strategy,route,pnl_scaled,pnl_native,gap,mcb_mode,target,mechanic,incremental_pnl
2021,SMV6,NATIVE_CALLBACK,132676.04301705828,41175.11735871985,OGR,independent,G50,FULL_BOOK_NORMALIZATION,91500.92565833844
2022,ATRDR,BULL,1326571.4456282484,19322.045756250038,OGR,independent,G50,FULL_BOOK_NORMALIZATION,1307249.3998719985
2022,ATRDR,FAST_BEAR,364401.46582414897,67274.00460192295,OGR,independent,G50,FULL_BOOK_NORMALIZATION,297127.46122222603
2022,ATRDR,SLOW_BEAR,222697.8096911789,121998.84125622099,OGR,independent,G50,FULL_BOOK_NORMALIZATION,100698.96843495792
2022,MCB,MCB,36782.34224671516,36334.36110543984,OGR,independent,G50,FULL_BOOK_NORMALIZATION,447.9811412753188
2022,OGR,FIXED_BELOW_L_REPAIR,-88232.0680012178,16994.387923698403,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-105226.45592491621
2022,SMV6,NATIVE_CALLBACK,72091.43102140166,34415.49890170461,OGR,independent,G50,FULL_BOOK_NORMALIZATION,37675.93211969705
2023,ATRDR,BULL,418630.0624426535,130639.01730977716,OGR,independent,G50,FULL_BOOK_NORMALIZATION,287991.0451328764
2023,ATRDR,FAST_BEAR,-303246.1642585417,-6708.8225003693005,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-296537.34175817244
2023,ATRDR,SLOW_BEAR,1771434.8159195646,83027.10275216504,OGR,independent,G50,FULL_BOOK_NORMALIZATION,1688407.7131673996
2023,MCB,MCB,310678.0409566738,97008.81661617124,OGR,independent,G50,FULL_BOOK_NORMALIZATION,213669.22434050255
2023,OGR,FIXED_BELOW_L_REPAIR,38931.932217262685,1093.0961552067815,OGR,independent,G50,FULL_BOOK_NORMALIZATION,37838.8360620559
2023,SMV6,NATIVE_CALLBACK,290738.5404098111,70387.31365555695,OGR,independent,G50,FULL_BOOK_NORMALIZATION,220351.22675425414
2024,ATRDR,BULL,-303774.71717304003,277768.5107477532,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-581543.2279207932
2024,ATRDR,FAST_BEAR,41923.08621299231,18306.45056220863,OGR,independent,G50,FULL_BOOK_NORMALIZATION,23616.635650783683
2024,ATRDR,SLOW_BEAR,336539.0938934162,121879.47217018412,OGR,independent,G50,FULL_BOOK_NORMALIZATION,214659.6217232321
2024,MCB,MCB,34497.43878716542,183022.7710015215,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-148525.33221435608
2024,OGR,FIXED_BELOW_L_REPAIR,-1538901.2759991582,30516.401494885467,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-1569417.6774940437
2024,SMV6,NATIVE_CALLBACK,683303.1977708653,466833.41609049734,OGR,independent,G50,FULL_BOOK_NORMALIZATION,216469.78168036795
2025,ATRDR,BULL,309623.0988763534,226731.0363124738,OGR,independent,G50,FULL_BOOK_NORMALIZATION,82892.06256387962
2025,ATRDR,FAST_BEAR,567705.7693183605,91080.6779740049,OGR,independent,G50,FULL_BOOK_NORMALIZATION,476625.0913443556
2025,ATRDR,SLOW_BEAR,158872.71389631135,33842.49731452232,OGR,independent,G50,FULL_BOOK_NORMALIZATION,125030.21658178903
2025,MCB,MCB,4675.635688184862,80154.80266060524,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-75479.16697242038
2025,OGR,FIXED_BELOW_L_REPAIR,1562936.5487018698,7543.91637635018,OGR,independent,G50,FULL_BOOK_NORMALIZATION,1555392.6323255196
2025,SMV6,NATIVE_CALLBACK,1354878.0931372358,384178.6856417313,OGR,independent,G50,FULL_BOOK_NORMALIZATION,970699.4074955045
2026,ATRDR,BULL,-719895.5298009627,233540.61734368824,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-953436.1471446509
2026,ATRDR,FAST_BEAR,518150.55672804744,36925.318701336815,OGR,independent,G50,FULL_BOOK_NORMALIZATION,481225.23802671063
2026,ATRDR,SLOW_BEAR,-2842995.750443147,-3910.96433168972,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-2839084.7861114573
2026,MCB,MCB,260518.71745408015,129032.17440600583,OGR,independent,G50,FULL_BOOK_NORMALIZATION,131486.54304807432
2026,OGR,FIXED_BELOW_L_REPAIR,-379708.8794188258,5445.998317898158,OGR,independent,G50,FULL_BOOK_NORMALIZATION,-385154.8777367239
2026,SMV6,NATIVE_CALLBACK,2165374.8244206347,622044.8254142485,OGR,independent,G50,FULL_BOOK_NORMALIZATION,1543329.9990063861
2018,ATRDR,BULL,-19894.41608333928,-23377.88594531525,OGR,independent,G75,FULL_BOOK_NORMALIZATION,3483.4698619759693
2018,ATRDR,SLOW_BEAR,321362.27993548405,244538.4691879086,OGR,independent,G75,FULL_BOOK_NORMALIZATION,76823.81074757545
2018,MCB,MCB,21947.674069114822,24828.704421078954,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-2881.030351964131
2018,OGR,FIXED_BELOW_L_REPAIR,136458.0012283986,90161.5263342739,OGR,independent,G75,FULL_BOOK_NORMALIZATION,46296.47489412471
2018,SMV6,NATIVE_CALLBACK,73102.0386144784,22037.74926284229,OGR,independent,G75,FULL_BOOK_NORMALIZATION,51064.28935163611
2019,ATRDR,BULL,929470.2678393224,245447.47698634246,OGR,independent,G75,FULL_BOOK_NORMALIZATION,684022.79085298
2019,ATRDR,FAST_BEAR,598743.2182295022,4300.582713448941,OGR,independent,G75,FULL_BOOK_NORMALIZATION,594442.6355160533
2019,ATRDR,SLOW_BEAR,-127434.12682892526,3453.283503774526,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-130887.41033269979
2019,MCB,MCB,212211.52091607833,192344.25036988643,OGR,independent,G75,FULL_BOOK_NORMALIZATION,19867.270546191896
2019,OGR,FIXED_BELOW_L_REPAIR,25992.740066692946,8443.519771569594,OGR,independent,G75,FULL_BOOK_NORMALIZATION,17549.220295123352
2019,SMV6,NATIVE_CALLBACK,135562.308690494,27905.10637949992,OGR,independent,G75,FULL_BOOK_NORMALIZATION,107657.2023109941
2020,ATRDR,BULL,636043.0125369055,192843.8297891359,OGR,independent,G75,FULL_BOOK_NORMALIZATION,443199.1827477696
2020,ATRDR,FAST_BEAR,742713.2950160843,52368.009432576364,OGR,independent,G75,FULL_BOOK_NORMALIZATION,690345.285583508
2020,ATRDR,SLOW_BEAR,311134.30099843827,6141.289210562762,OGR,independent,G75,FULL_BOOK_NORMALIZATION,304993.0117878755
2020,MCB,MCB,402252.44186418166,172919.74703721216,OGR,independent,G75,FULL_BOOK_NORMALIZATION,229332.6948269695
2020,OGR,FIXED_BELOW_L_REPAIR,665365.8794177144,4223.60403694237,OGR,independent,G75,FULL_BOOK_NORMALIZATION,661142.2753807721
2020,SMV6,NATIVE_CALLBACK,91082.74606964979,169138.00508529018,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-78055.25901564039
2021,ATRDR,BULL,1974663.0175109452,260092.70815991945,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1714570.3093510258
2021,ATRDR,FAST_BEAR,2900635.8313416117,25537.42438936165,OGR,independent,G75,FULL_BOOK_NORMALIZATION,2875098.40695225
2021,ATRDR,SLOW_BEAR,1429229.6528988953,93000.07341768117,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1336229.579481214
2021,MCB,MCB,856482.9340634163,114352.34227158024,OGR,independent,G75,FULL_BOOK_NORMALIZATION,742130.5917918361
2021,OGR,FIXED_BELOW_L_REPAIR,1638982.6939831122,7340.817622320043,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1631641.8763607922
2021,SMV6,NATIVE_CALLBACK,267037.9106645047,41175.11735871985,OGR,independent,G75,FULL_BOOK_NORMALIZATION,225862.79330578484
2022,ATRDR,BULL,3162067.882577066,19322.045756250038,OGR,independent,G75,FULL_BOOK_NORMALIZATION,3142745.8368208157
2022,ATRDR,FAST_BEAR,801626.6134742005,67274.00460192295,OGR,independent,G75,FULL_BOOK_NORMALIZATION,734352.6088722775
2022,ATRDR,SLOW_BEAR,502559.1448262788,121998.84125622099,OGR,independent,G75,FULL_BOOK_NORMALIZATION,380560.3035700578
2022,MCB,MCB,49901.98232357929,36334.36110543984,OGR,independent,G75,FULL_BOOK_NORMALIZATION,13567.621218139444
2022,OGR,FIXED_BELOW_L_REPAIR,-216334.09454625976,16994.387923698403,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-233328.48246995817
2022,SMV6,NATIVE_CALLBACK,121065.3845669705,34415.49890170461,OGR,independent,G75,FULL_BOOK_NORMALIZATION,86649.8856652659
2023,ATRDR,BULL,1091939.8811392563,130639.01730977716,OGR,independent,G75,FULL_BOOK_NORMALIZATION,961300.8638294791
2023,ATRDR,FAST_BEAR,-822235.0622307444,-6708.8225003693005,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-815526.2397303751
2023,ATRDR,SLOW_BEAR,4561173.758280711,83027.10275216504,OGR,independent,G75,FULL_BOOK_NORMALIZATION,4478146.655528546
2023,MCB,MCB,849257.9631549155,97008.81661617124,OGR,independent,G75,FULL_BOOK_NORMALIZATION,752249.1465387442
2023,OGR,FIXED_BELOW_L_REPAIR,148571.18456581052,1093.0961552067815,OGR,independent,G75,FULL_BOOK_NORMALIZATION,147478.08841060373
2023,SMV6,NATIVE_CALLBACK,621785.4088523005,70387.31365555695,OGR,independent,G75,FULL_BOOK_NORMALIZATION,551398.0951967435
2024,ATRDR,BULL,-429225.7373909933,277768.5107477532,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-706994.2481387465
2024,ATRDR,FAST_BEAR,137695.01635561802,18306.45056220863,OGR,independent,G75,FULL_BOOK_NORMALIZATION,119388.56579340939
2024,ATRDR,SLOW_BEAR,996173.3569697548,121879.47217018412,OGR,independent,G75,FULL_BOOK_NORMALIZATION,874293.8847995707
2024,MCB,MCB,-24884.272747335657,183022.7710015215,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-207907.04374885716
2024,OGR,FIXED_BELOW_L_REPAIR,-4352515.825722956,30516.401494885467,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-4383032.227217842
2024,SMV6,NATIVE_CALLBACK,1910585.3211385012,466833.41609049734,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1443751.905048004
2025,ATRDR,BULL,470820.68791171734,226731.0363124738,OGR,independent,G75,FULL_BOOK_NORMALIZATION,244089.65159924355
2025,ATRDR,FAST_BEAR,1501975.488369744,91080.6779740049,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1410894.810395739
2025,ATRDR,SLOW_BEAR,2617982.015112384,33842.49731452232,OGR,independent,G75,FULL_BOOK_NORMALIZATION,2584139.5177978617
2025,MCB,MCB,-142967.59796926525,80154.80266060524,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-223122.40062987048
2025,OGR,FIXED_BELOW_L_REPAIR,4147664.3557169903,7543.91637635018,OGR,independent,G75,FULL_BOOK_NORMALIZATION,4140120.4393406403
2025,SMV6,NATIVE_CALLBACK,2283061.659249756,384178.6856417313,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1898882.9736080247
2026,ATRDR,BULL,-2144174.2803132934,233540.61734368824,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-2377714.897656982
2026,ATRDR,FAST_BEAR,1480315.4105821906,36925.318701336815,OGR,independent,G75,FULL_BOOK_NORMALIZATION,1443390.0918808538
2026,ATRDR,SLOW_BEAR,-7993928.444814106,-3910.96433168972,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-7990017.480482417
2026,MCB,MCB,784660.1991109205,129032.17440600583,OGR,independent,G75,FULL_BOOK_NORMALIZATION,655628.0247049148
2026,OGR,FIXED_BELOW_L_REPAIR,-1179933.5805826713,5445.998317898158,OGR,independent,G75,FULL_BOOK_NORMALIZATION,-1185379.5789005696
2026,SMV6,NATIVE_CALLBACK,4794049.603933702,622044.8254142485,OGR,independent,G75,FULL_BOOK_NORMALIZATION,4172004.7785194535
2018,ATRDR,BULL,-23377.88594531525,-23377.88594531525,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,ATRDR,SLOW_BEAR,244538.4691879086,244538.4691879086,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,MCB,MCB,24828.704421078954,24828.704421078954,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,OGR,FIXED_BELOW_L_REPAIR,90161.5263342739,90161.5263342739,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2018,SMV6,NATIVE_CALLBACK,22037.74926284229,22037.74926284229,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,ATRDR,BULL,245447.47698634246,245447.47698634246,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,ATRDR,FAST_BEAR,4300.582713448941,4300.582713448941,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,ATRDR,SLOW_BEAR,3453.283503774526,3453.283503774526,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,MCB,MCB,192344.25036988643,192344.25036988643,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,OGR,FIXED_BELOW_L_REPAIR,8443.519771569594,8443.519771569594,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2019,SMV6,NATIVE_CALLBACK,27905.10637949992,27905.10637949992,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,ATRDR,BULL,192843.8297891359,192843.8297891359,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,ATRDR,FAST_BEAR,52368.009432576364,52368.009432576364,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,ATRDR,SLOW_BEAR,6141.289210562762,6141.289210562762,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,MCB,MCB,172919.74703721216,172919.74703721216,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,OGR,FIXED_BELOW_L_REPAIR,4223.60403694237,4223.60403694237,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2020,SMV6,NATIVE_CALLBACK,169138.00508529018,169138.00508529018,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,ATRDR,BULL,260092.70815991945,260092.70815991945,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,ATRDR,FAST_BEAR,25537.42438936165,25537.42438936165,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,ATRDR,SLOW_BEAR,93000.07341768117,93000.07341768117,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,MCB,MCB,114352.34227158024,114352.34227158024,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,OGR,FIXED_BELOW_L_REPAIR,7340.817622320043,7340.817622320043,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2021,SMV6,NATIVE_CALLBACK,41175.11735871985,41175.11735871985,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,ATRDR,BULL,19322.045756250038,19322.045756250038,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,ATRDR,FAST_BEAR,67274.00460192295,67274.00460192295,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,ATRDR,SLOW_BEAR,121998.84125622099,121998.84125622099,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,MCB,MCB,36334.36110543984,36334.36110543984,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,OGR,FIXED_BELOW_L_REPAIR,16994.387923698403,16994.387923698403,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2022,SMV6,NATIVE_CALLBACK,34415.49890170461,34415.49890170461,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,ATRDR,BULL,130639.01730977716,130639.01730977716,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,ATRDR,FAST_BEAR,-6708.8225003693005,-6708.8225003693005,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,ATRDR,SLOW_BEAR,83027.10275216504,83027.10275216504,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,MCB,MCB,97008.81661617124,97008.81661617124,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,OGR,FIXED_BELOW_L_REPAIR,1093.0961552067815,1093.0961552067815,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2023,SMV6,NATIVE_CALLBACK,70387.31365555695,70387.31365555695,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,ATRDR,BULL,277768.5107477532,277768.5107477532,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,ATRDR,FAST_BEAR,18306.45056220863,18306.45056220863,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,ATRDR,SLOW_BEAR,121879.47217018412,121879.47217018412,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,MCB,MCB,183022.7710015215,183022.7710015215,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,OGR,FIXED_BELOW_L_REPAIR,30516.401494885467,30516.401494885467,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2024,SMV6,NATIVE_CALLBACK,466833.41609049734,466833.41609049734,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,ATRDR,BULL,226731.0363124738,226731.0363124738,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,ATRDR,FAST_BEAR,91080.6779740049,91080.6779740049,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,ATRDR,SLOW_BEAR,33842.49731452232,33842.49731452232,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,MCB,MCB,80154.80266060524,80154.80266060524,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,OGR,FIXED_BELOW_L_REPAIR,7543.91637635018,7543.91637635018,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2025,SMV6,NATIVE_CALLBACK,384178.6856417313,384178.6856417313,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,ATRDR,BULL,233540.61734368824,233540.61734368824,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,ATRDR,FAST_BEAR,36925.318701336815,36925.318701336815,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,ATRDR,SLOW_BEAR,-3910.96433168972,-3910.96433168972,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,MCB,MCB,129032.17440600583,129032.17440600583,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,OGR,FIXED_BELOW_L_REPAIR,5445.998317898158,5445.998317898158,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
2026,SMV6,NATIVE_CALLBACK,622044.8254142485,622044.8254142485,OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,0.0
