trade_date,cash,gross_exposure,nav,fees,max_security_exposure,virtual_nav,ATRDR_exposure,ATRDR_nav,MCB_exposure,MCB_nav,OGR_exposure,OGR_nav,SMV6_exposure,SMV6_nav,shared_exposure,gap,mcb_mode,target,mechanic,IFCGR_exposure,IFCGR_nav
2022-08-03,6474393.231102461,265232.29286478815,6739625.523967249,198455.14491050097,59600.383877471,6739625.523967265,265232.29286478815,2871932.768316485,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-04,6474393.231102461,263803.7646643357,6738196.995766797,198455.14491050097,60818.375373604606,6738196.995766812,263803.7646643357,2870504.2401160323,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-05,6474393.231102461,265974.7594641195,6740367.990566581,198455.14491050097,61670.969420898124,6740367.990566596,265974.7594641195,2872675.234915816,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-08,6474393.231102461,267820.9868827031,6742214.217985164,198455.14491050097,61061.97367283132,6742214.217985179,267820.9868827031,2874521.4623343996,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-09,6474393.231102461,265029.53840243217,6739422.769504894,198455.14491050097,59843.98217669772,6739422.7695049085,265029.53840243217,2871730.013854129,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-10,6474393.231102461,264937.45860494283,6739330.689707404,198455.14491050097,59072.58756247978,6739330.68970742,264937.45860494283,2871637.9340566397,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-11,6474393.231102461,267857.60939926404,6742250.840501725,198455.14491050097,59478.58472785764,6742250.840501741,267857.60939926404,2874558.084850961,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-12,6740643.061818131,0.0,6740643.061818131,198988.71170552238,0.0,6740643.061818146,0.0,2872950.3061673664,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-15,6684306.431887631,56191.22483725551,6740497.656724887,199101.1600686571,56191.22483725551,6740497.656724902,56191.22483725551,2872804.901074122,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-16,6684306.431887631,56191.22483725551,6740497.656724887,199101.1600686571,56191.22483725551,6740497.656724902,56191.22483725551,2872804.901074122,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-17,6684306.431887631,55993.48445659654,6740299.916344228,199101.1600686571,55993.48445659654,6740299.916344242,55993.48445659654,2872607.160693463,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1301754.5995095216,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-18,6032942.551400069,711404.2625044709,6744346.81390454,199231.40679540928,656201.7395705102,6744346.813904555,55202.52293396069,2871816.1991708274,0.0,1440813.6691088113,0.0,1125124.4870324493,656201.7395705102,1306592.4585924698,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-19,6677223.3093661675,55630.96042538844,6732854.269791556,199360.2887233881,55630.96042538844,6732854.2697915705,55630.96042538844,2872244.636662255,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-22,6677223.3093661675,56125.311377035854,6733348.620743203,199360.2887233881,56125.311377035854,6733348.620743218,56125.311377035854,2872738.9876139024,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-23,6677223.3093661675,55993.48445659654,6733216.793822764,199360.2887233881,55993.48445659654,6733216.793822778,55993.48445659654,2872607.160693463,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-24,6677223.3093661675,54576.345061873966,6731799.654428042,199360.2887233881,54576.345061873966,6731799.654428056,54576.345061873966,2871190.0212987405,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-25,6677223.3093661675,55466.1767748393,6732689.486141006,199360.2887233881,55466.1767748393,6732689.486141021,55466.1767748393,2872079.853011706,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-26,6677223.3093661675,56224.18156736533,6733447.490933533,199360.2887233881,56224.18156736533,6733447.490933548,56224.18156736533,2872837.857804232,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-29,6677223.3093661675,53323.98931770053,6730547.298683868,199360.2887233881,53323.98931770053,6730547.298683883,53323.98931770053,2869937.6655545672,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-30,6677223.3093661675,56125.311377035854,6733348.620743203,199360.2887233881,56125.311377035854,6733348.620743218,56125.311377035854,2872738.9876139024,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-08-31,6677223.3093661675,52302.330684295885,6729525.640050463,199360.2887233881,52302.330684295885,6729525.640050478,52302.330684295885,2868916.0069211624,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-01,6677223.3093661675,57542.45077175843,6734765.760137926,199360.2887233881,57542.45077175843,6734765.760137941,57542.45077175843,2874156.127008625,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-02,6677223.3093661675,63309.8785409782,6740533.187907145,199360.2887233881,63309.8785409782,6740533.18790716,63309.8785409782,2879923.554777845,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-05,6741751.802551033,0.0,6741751.802551033,199489.60434099304,0.0,6741751.802551048,0.0,2881142.1694217315,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-06,6741751.802551033,0.0,6741751.802551033,199489.60434099304,0.0,6741751.802551048,0.0,2881142.1694217315,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-07,6741751.802551033,0.0,6741751.802551033,199489.60434099304,0.0,6741751.802551048,0.0,2881142.1694217315,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-08,6741751.802551033,0.0,6741751.802551033,199489.60434099304,0.0,6741751.802551048,0.0,2881142.1694217315,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-09,6741751.802551033,0.0,6741751.802551033,199489.60434099304,0.0,6741751.802551048,0.0,2881142.1694217315,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-13,6741751.802551033,0.0,6741751.802551033,199489.60434099304,0.0,6741751.802551048,0.0,2881142.1694217315,0.0,1440813.6691088113,0.0,1125124.4870324493,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-14,6734437.972552748,7337.977120470272,6741775.949673219,199504.20280406348,7337.977120470272,6741775.949673234,0.0,2881142.1694217315,0.0,1440813.6691088113,7337.977120470272,1125148.6341546348,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-15,6734437.972552748,6903.165921193358,6741341.138473942,199504.20280406348,6903.165921193358,6741341.138473956,0.0,2881142.1694217315,0.0,1440813.6691088113,6903.165921193358,1124713.8229553578,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-16,6734437.972552748,6707.285628449798,6741145.2581811985,199504.20280406348,6707.285628449798,6741145.2581812125,0.0,2881142.1694217315,0.0,1440813.6691088113,6707.285628449798,1124517.9426626144,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-19,6734437.972552748,6965.589311188559,6741403.561863937,199504.20280406348,6965.589311188559,6741403.561863951,0.0,2881142.1694217315,0.0,1440813.6691088113,6965.589311188559,1124776.246345353,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-20,6734437.972552748,6995.724740841414,6741433.69729359,199504.20280406348,6995.724740841414,6741433.697293605,0.0,2881142.1694217315,0.0,1440813.6691088113,6995.724740841414,1124806.381775006,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-21,6734437.972552748,7023.70763980478,6741461.680192553,199504.20280406348,7023.70763980478,6741461.680192567,0.0,2881142.1694217315,0.0,1440813.6691088113,7023.70763980478,1124834.3646739693,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-22,6734437.972552748,6933.301350846214,6741371.273903594,199504.20280406348,6933.301350846214,6741371.273903609,0.0,2881142.1694217315,0.0,1440813.6691088113,6933.301350846214,1124743.9583850107,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-23,6734437.972552748,7023.70763980478,6741461.680192553,199504.20280406348,7023.70763980478,6741461.680192567,0.0,2881142.1694217315,0.0,1440813.6691088113,7023.70763980478,1124834.3646739693,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-26,6734437.972552748,7019.4025784258,6741457.375131174,199504.20280406348,7019.4025784258,6741457.375131189,0.0,2881142.1694217315,0.0,1440813.6691088113,7019.4025784258,1124830.0596125904,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-27,6734437.972552748,7122.724051521305,6741560.69660427,199504.20280406348,7122.724051521305,6741560.696604284,0.0,2881142.1694217315,0.0,1440813.6691088113,7122.724051521305,1124933.381085686,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-28,6734437.972552748,6829.979877750709,6741267.952430499,199504.20280406348,6829.979877750709,6741267.952430514,0.0,2881142.1694217315,0.0,1440813.6691088113,6829.979877750709,1124640.6369119151,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-29,6734437.972552748,6819.217224303261,6741257.189777052,199504.20280406348,6819.217224303261,6741257.189777066,0.0,2881142.1694217315,0.0,1440813.6691088113,6819.217224303261,1124629.8742584677,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-09-30,6734437.972552748,6571.67619501195,6741009.648747761,199504.20280406348,6571.67619501195,6741009.648747775,0.0,2881142.1694217315,0.0,1440813.6691088113,6571.67619501195,1124382.3332291765,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-10,6734437.972552748,6515.710397085219,6740953.682949834,199504.20280406348,6515.710397085219,6740953.6829498485,0.0,2881142.1694217315,0.0,1440813.6691088113,6515.710397085219,1124326.3674312497,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-11,6734437.972552748,6741.726119481634,6741179.69867223,199504.20280406348,6741.726119481634,6741179.698672244,0.0,2881142.1694217315,0.0,1440813.6691088113,6741.726119481634,1124552.3831536463,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-12,6734437.972552748,7284.16385323303,6741722.136405981,199504.20280406348,7284.16385323303,6741722.136405996,0.0,2881142.1694217315,0.0,1440813.6691088113,7284.16385323303,1125094.8208873975,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-13,6734437.972552748,7249.7233622011945,6741687.695914949,199504.20280406348,7249.7233622011945,6741687.695914964,0.0,2881142.1694217315,0.0,1440813.6691088113,7249.7233622011945,1125060.3803963657,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-14,6734437.972552748,7359.502427365167,6741797.474980114,199504.20280406348,7359.502427365167,6741797.474980128,0.0,2881142.1694217315,0.0,1440813.6691088113,7359.502427365167,1125170.1594615297,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-17,6695009.59227767,48401.26006984946,6743410.85234752,199582.90216588997,41257.01071143326,6743410.852347534,41257.01071143326,2882970.7998580867,0.0,1440813.6691088113,7144.2493584162,1124954.9063925808,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-18,6638399.900238692,101046.06683773191,6739445.967076424,199695.89556317337,53607.03143248093,6739445.967076438,93748.98780036194,2878853.0849080365,0.0,1440813.6691088113,7297.079037369967,1125107.7360715345,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-19,6468971.117124262,272224.7560013084,6741195.873125571,200034.07676699458,58253.951776220914,6741195.873125585,264841.5757363588,2880516.8897296037,0.0,1440813.6691088113,7383.180264949553,1125193.837299114,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-20,6419826.770981264,317699.9185424183,6737526.689523683,200161.3852596723,60020.90106338035,6737526.689523696,317699.9185424183,2876926.9192570886,0.0,1440813.6691088113,0.0,1125114.6241697408,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-21,6425220.968609092,312221.7229212374,6737442.691530329,200398.12293852784,56228.02968038882,6737442.691530342,312221.7229212374,2876842.921263735,0.0,1440813.6691088113,0.0,1125114.6241697408,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-24,6425220.968609092,309207.53076257714,6734428.499371669,200398.12293852784,57284.94753152394,6734428.499371682,309207.53076257714,2873828.7291050744,0.0,1440813.6691088113,0.0,1125114.6241697408,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-25,6425220.968609092,310614.72046210204,6735835.689071194,200398.12293852784,57556.72640753012,6735835.689071207,310614.72046210204,2875235.9188045994,0.0,1440813.6691088113,0.0,1125114.6241697408,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-26,6425220.968609092,314080.2296563567,6739301.198265448,200398.12293852784,58935.752556154046,6739301.198265462,314080.2296563567,2878701.4279988543,0.0,1440813.6691088113,0.0,1125114.6241697408,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-27,6425220.968609092,306498.6153688791,6731719.583977971,200398.12293852784,58382.12891984518,6731719.583977984,306498.6153688791,2871119.8137113764,0.0,1440813.6691088113,0.0,1125114.6241697408,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-28,6425220.968609092,295750.92254148773,6720971.89115058,200398.12293852784,58754.5666388166,6720971.891150593,295750.92254148773,2860372.1208839854,0.0,1440813.6691088113,0.0,1125114.6241697408,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-10-31,6425220.968609092,302473.61753163754,6727694.5861407295,200398.12293852784,59187.39966356717,6727694.5861407425,302473.61753163754,2867094.815874135,0.0,1440813.6691088113,0.0,1125114.6241697408,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-11-01,6425220.968609092,312490.1220575462,6737711.090666638,200398.12293852784,58784.764291706175,6737711.090666652,312490.1220575462,2877111.320400044,0.0,1440813.6691088113,0.0,1125114.6241697408,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-11-02,6417907.261896591,326523.8194787073,6744431.081375298,200412.72115551887,59742.54906985203,6744431.081375311,319100.57662945095,2883721.7749719485,0.0,1440813.6691088113,7423.242849256306,1125224.160306496,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-11-03,6383756.077397812,370401.06533124985,6754157.142729062,200728.41552484414,59864.22432254012,6754157.142729076,362990.2359315742,2893460.2497752933,0.0,1440813.6691088113,7410.829399675609,1125211.7468569153,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-11-04,5841965.429596332,921586.104602004,6763551.534198336,201809.83398352974,60878.18476160753,6763551.534198347,906544.2099200434,2902538.49670837,0.0,1440813.6691088113,15041.894681960697,1125527.89139311,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-11-07,5212784.074440262,1551675.3439695584,6764459.418409821,203310.27613542264,60878.18476160753,6764459.418409834,1551675.3439695584,2902599.9375652927,0.0,1440813.6691088113,0.0,1126374.334747674,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-11-08,4689717.656545384,2065647.7735664556,6755365.430111839,204601.70294237477,62528.40096819119,6755365.430111854,2038420.3804880974,2893403.9116183007,27227.39307835806,1440915.706757824,0.0,1126374.334747674,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-11-09,4658551.255551852,2099855.9149377826,6758407.170489635,204925.25757834472,60015.34020725254,6758407.170489649,2072420.281759399,2896237.4118960705,27435.63317838374,1441123.9468578496,0.0,1126374.334747674,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-11-10,4658551.255551852,2077649.6041625964,6736200.859714448,204925.25757834472,59110.31064236223,6736200.859714462,2050057.7909091935,2873874.921045865,27591.813253403005,1441280.1269328687,0.0,1126374.334747674,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-11-11,4554182.430342511,2187183.337302527,6741365.767645039,205133.5785867466,59186.85502783095,6741365.767645053,2152216.768112639,2878994.526134695,27747.993328422268,1441436.307007888,7218.5758614655915,1126263.4575144143,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
2022-11-14,4554182.430342511,2170012.343001724,6724194.7733442355,205133.5785867466,58771.02495630532,6724194.773344249,2135153.978315765,2861931.736337821,27695.933303415848,1441384.2469828816,7162.431382543081,1126207.3130354919,0.0,1294671.476988058,0,OGR,confirmation_tag,NATIVE,FULL_BOOK_NORMALIZATION,,
