gap,mcb_mode,target,mechanic,year,strategy,route,state_family,state,capital_days
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,2610240189.242099
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,market_regime,BEAR,2448583584.5206923
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,market_regime,BULL,363147029.8108541
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,market_regime,TRANSITION,748857866.5194542
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,24541353.577206247
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,1380311942.3630364
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,1379326882.7913842
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,2406348.0482497783
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,23120065.100608513
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,131799669.963532
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,186723517.65887058
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,market_regime,BEAR,183863622.04537967
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,market_regime,BULL,88541553.35473414
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,MCB,MCB,market_regime,TRANSITION,46118012.22228876
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,1223446693.8980968
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,129540263.8853181
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,market_regime,BEAR,87266750.78804728
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,market_regime,BULL,967949617.8467027
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,297770589.148665
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,6102768328.141924
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,2205099279.676605
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,market_regime,BEAR,1516797193.5526073
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,market_regime,BULL,3087421388.512815
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,BULL,market_regime,TRANSITION,3703649025.7531066
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,96212514.01301983
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,821113068.6871452
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,BEAR,821113068.6871452
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,BULL,1748229.7881041444
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,FAST_BEAR,market_regime,TRANSITION,94464284.22491568
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,429128960.19580203
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,1013265364.6620957
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,BEAR,931871466.5597177
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,BULL,8348801.001127948
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,ATRDR,SLOW_BEAR,market_regime,TRANSITION,502174057.29705215
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,162453930.3602488
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,1411464060.732369
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,625833225.5013161
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,150649373.29605448
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,797435392.2952472
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,97603096.65688294
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MCB,MCB,market_regime,BULL,77358117.5378554
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MCB,MCB,market_regime,TRANSITION,20244979.119027548
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,2154621179.82929
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,2048709421.3412793
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,market_regime,BEAR,155702684.65781003
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,market_regime,BULL,1957888227.8405447
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,2089739688.6722147
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,3743307953.806185
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,2471992058.0249424
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,market_regime,BEAR,794087653.3530449
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,market_regime,BULL,1920558322.5747979
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,BULL,market_regime,TRANSITION,3500654035.9032845
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,68573035.74334364
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,1458086582.009084
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,market_regime,BEAR,1458086582.009084
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,FAST_BEAR,market_regime,TRANSITION,68573035.74334364
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,1425237723.7444277
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,2789366949.411888
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,market_regime,BEAR,2789366949.411888
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,market_regime,BULL,277628918.71965015
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,ATRDR,SLOW_BEAR,market_regime,TRANSITION,1147608805.0247774
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,57100069.070486985
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,771622872.9997878
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,771622872.9997878
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,57100069.070486985
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,5520272.8755499935
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,10147226.771936411
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,market_regime,BEAR,10147226.771936411
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,MCB,MCB,market_regime,TRANSITION,5520272.8755499935
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,1173831706.8871336
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,854984071.8119135
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,market_regime,BEAR,852272085.7991352
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,market_regime,BULL,30028110.575299993
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,1146515582.3246121
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,58053087.84508638
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,68246679.8127241
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,market_regime,BEAR,68246679.8127241
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,market_regime,BULL,6772414.3775676815
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,market_regime,TRANSITION,51280673.4675187
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,46345405.99120805
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,157534894.07569462
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,market_regime,BEAR,151026311.3766195
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,market_regime,BULL,6102018.657451535
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,market_regime,TRANSITION,46751970.03283164
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,3593669.64176613
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,15042600.887456758
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,14438516.433489867
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,458257.9016341209
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,3739496.1940989
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,12505234.968719702
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,1087228.879536849
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MCB,MCB,market_regime,BEAR,1087228.879536849
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MCB,MCB,market_regime,BULL,754455.0833240952
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,MCB,MCB,market_regime,TRANSITION,11750779.885395607
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,5204408.756929035
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,8962570.387691787
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,SMV6,NATIVE_CALLBACK,market_regime,BEAR,8962570.387691787
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2018,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,5204408.756929035
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,86379283.37741965
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,62419334.13731956
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,BULL,market_regime,BEAR,43029998.16690737
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,BULL,market_regime,BULL,33382971.74607175
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,BULL,market_regime,TRANSITION,72385647.60176009
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,1159969.8180616107
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,23490346.11115062
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,FAST_BEAR,market_regime,BEAR,23490346.11115062
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,FAST_BEAR,market_regime,TRANSITION,1159969.8180616107
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,8039829.648998088
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,51257557.6549743
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,market_regime,BEAR,46015287.16961082
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,market_regime,BULL,1093662.3242544862
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,ATRDR,SLOW_BEAR,market_regime,TRANSITION,12188437.81010707
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,10823900.484552499
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,40807872.89388418
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,27752177.66090326
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,9171928.091569332
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,14707667.625964087
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,13152738.045540856
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,2470140.1655892064
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,market_regime,BEAR,2470140.1655892064
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,market_regime,BULL,6492938.292898299
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,market_regime,TRANSITION,6659799.752642557
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,94652333.76594427
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,13975953.255406963
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,market_regime,BEAR,2229147.911743179
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,market_regime,BULL,70209424.89968537
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,36189714.20992269
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,134172944.20236728
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,52274748.00894913
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,market_regime,BEAR,32140182.487745214
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,market_regime,BULL,117969561.33339775
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,market_regime,TRANSITION,36337948.39017345
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,9194332.191465188
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,61400373.50250968
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,market_regime,BEAR,39556215.65051201
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,market_regime,BULL,3308911.3122668816
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,market_regime,TRANSITION,27729578.731195983
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,25088595.615623403
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,45328291.72284123
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,BEAR,42985281.413864315
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,BULL,11665028.883985598
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,market_regime,TRANSITION,15766577.040614726
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,9091096.112670012
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,10848592.127638247
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,7954747.802631725
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,520772.58968255704
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,11464167.84799398
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,8009310.86361909
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,3065179.693201519
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,BEAR,2896022.9394690474
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,BULL,7530372.653390498
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,market_regime,TRANSITION,648094.9639610635
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,breadth_bucket,MAJORITY_POSITIVE_20D,57405947.900057025
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,breadth_bucket,MINORITY_POSITIVE_20D,44812546.50965687
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,BEAR,43052131.57299687
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,BULL,44665854.66995956
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,market_regime,TRANSITION,14500508.166757466
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,breadth_bucket,MAJORITY_POSITIVE_20D,162269462.65912893
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,breadth_bucket,MINORITY_POSITIVE_20D,24573703.879834913
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,BEAR,3615146.5434379675
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,BULL,90747219.35022573
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,market_regime,TRANSITION,92480800.64530016
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,5163628.766290541
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,49401708.91844744
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,BEAR,31087640.5623959
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,BULL,3547939.687976276
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,market_regime,TRANSITION,19929757.43436581
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,breadth_bucket,MAJORITY_POSITIVE_20D,76206217.86765292
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,breadth_bucket,MINORITY_POSITIVE_20D,63194844.47713514
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,BEAR,60112958.32777522
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,BULL,19023010.68295094
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,market_regime,TRANSITION,60265093.3340619
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MAJORITY_POSITIVE_20D,2819547.4097827137
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,breadth_bucket,MINORITY_POSITIVE_20D,43257603.929932885
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BEAR,23559868.515975635
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,BULL,874006.10317719
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,market_regime,TRANSITION,21643276.72056277
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,breadth_bucket,MAJORITY_POSITIVE_20D,2165707.620768829
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,breadth_bucket,MINORITY_POSITIVE_20D,173034.92433048284
