baseline_block,trade_id,symbol,entry_signal_date,entry_execution_date,exit_signal_date,exit_execution_date,canonical_exit_reason,round_trip_return,realized_pnl,capital,holding_trading_days,mfe,mae,days_to_mfe,days_to_mae,giveback_from_peak,return_5d,return_10d,return_20d,entry_rs_score,entry_mom20,entry_mom60,entry_mom120,entry_box_width,entry_vol_ratio,entry_minvol_location,entry_minimum_volume_ratio,entry_breakout_volume_ratio,pnl_bucket
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300142.SZ-001,300142.SZ,2025-07-24,2025-07-25,2025-08-29,2025-09-01,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.05314612537015199,-9171.979999999981,172580.408,26,0.05712166172106814,-0.09198813056379829,7,24,0.061306362758875944,-0.06824925816023741,-0.03189910979228483,-0.017804154302670683,0.679933110367893,0.21500457456541633,0.3109575518262584,0.174182139699381,0.14995034756703074,0.6713436335997234,0.0,0.492817834213823,4.96084899729668,SMALL_LOSS_0_TO_NEG10
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300595.SZ-001,300595.SZ,2025-07-23,2025-07-24,2025-08-29,2025-09-01,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.0233244469417779,3414.774999999974,146403.257,27,0.13458262350936967,-0.005110732538330498,18,0,0.07718662631205511,0.028960817717206266,0.06416808631459392,0.09596819988642835,0.6381431767337808,0.19035202086049563,0.2631433314886553,0.08910891089108941,0.09140518417462484,0.6700815318702016,0.0,0.5022663641363098,11.096880140598362,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300494.SZ-001,300494.SZ,2025-08-28,2025-08-29,2025-09-02,2025-09-03,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.1013617203480851,-17353.02799999999,171199.028,3,0.003182686187141792,-0.12157861234882239,0,2,0.06253294886495331,,,,0.5412213740458015,0.08367911479944667,0.202609363008442,0.15475313190862194,0.1714071856287427,0.7638652572856921,0.35502958579881644,0.5129335612567675,1.5829732453571732,SEVERE_LOSS_NEG10_TO_NEG20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300627.SZ-002,300627.SZ,2025-06-24,2025-06-25,2025-09-03,2025-09-04,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.04102087826865517,6825.390999999972,166388.222,51,0.1551518761167361,-0.009231685527099298,47,0,0.1054949049356331,0.03722453841572371,0.01876116736152489,0.05539011316259668,0.760179257362356,0.10804597701149432,0.19403437815975733,0.1761952191235061,0.13506105158235715,0.4119313269307522,0.09863013698630113,0.46760561280965596,1.608479868907709,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301048.SZ-002,301048.SZ,2025-08-08,2025-08-11,2025-09-03,2025-09-04,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.1352089468972587,-24949.071000000025,184522.33800000002,18,0.13207547169811318,-0.16841369671558348,0,13,0.19251153250173114,-0.09364081062194274,-0.0733752620545074,,0.8444915254237289,0.26256983240223475,0.35357940748139516,0.5239580192722022,0.11373364828833599,0.6911236915846156,0.04347826086956429,0.32861004714415426,4.259267567361299,SEVERE_LOSS_NEG10_TO_NEG20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300357.SZ-002,300357.SZ,2025-07-16,2025-07-17,2025-09-19,2025-09-22,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.19052158888553075,28256.096999999994,148309.16100000002,47,0.42426710097719855,-0.0126221498371335,33,4,0.19099306909492528,0.008550488599348594,0.03990228013029329,0.12296416938110744,0.7278422273781903,0.24626121635094722,0.2632642748863063,0.3000520020800832,0.13499480789200424,0.737965476666194,0.0,0.5087632014702334,9.415269893242897,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301182.SZ-001,301182.SZ,2025-09-03,2025-09-04,2025-09-22,2025-09-23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.07881385234356092,-14077.13400000002,178612.434,13,0.09378928840834799,-0.07970832285642449,2,13,0.16254530821482055,-0.00578325370882582,-0.051797837566004534,,0.5912297426120114,0.06054947986129622,0.2764044943820225,-0.08387096774193548,0.10489510489510478,0.7835715687029329,0.07594936708860606,0.4297557437623955,2.150213117386387,SMALL_LOSS_0_TO_NEG10
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300057.SZ-001,300057.SZ,2025-06-23,2025-06-24,2025-09-24,2025-09-25,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.13893205909396547,22573.446999999996,162478.316,67,0.3182674199623352,-0.015065913370997941,42,0,0.14732029495499885,0.026365348399246757,0.06026365348399243,0.06967984934086635,0.6235751295336787,0.14529914529914545,0.04280155642023331,0.022900763358778553,0.1346578366445914,0.6731013742012321,0.15217391304347888,0.6236152053777075,3.573217638200814,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300371.SZ-001,300371.SZ,2025-09-22,2025-09-23,2025-09-25,2025-09-26,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.09834518081908791,-19043.21100000001,193636.443,3,0.0,-0.1088573360378634,0,2,0.05101590428088651,,,,0.7714736842105263,0.08518253400143161,0.306896551724138,0.4589813598097001,0.17553613979348692,0.6836242335457855,0.429530201342281,0.5414134886391878,2.500643918616272,SMALL_LOSS_0_TO_NEG10
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301165.SZ-001,301165.SZ,2025-06-24,2025-06-25,2025-09-30,2025-10-09,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.4693660282986508,74354.74000000003,158415.25699999998,70,0.7907444668008048,-0.06103286384976525,48,8,0.2678908462821673,0.008215962441314506,0.02263581488933597,0.03638497652582173,0.7501920614596671,0.18519413078920333,0.1787880607771304,0.09008108408308324,0.14832653311654442,0.4224549557158625,0.0,0.5507939882014913,3.536095349355092,TOP_WINNER_20_TO_50
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300092.SZ-002,300092.SZ,2025-09-02,2025-09-03,2025-10-13,2025-10-14,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.02515263013725238,4821.772000000021,191700.509,23,0.28168168168168184,-0.039039039039038936,4,22,0.19526779028316815,0.22042042042042054,0.051651651651651864,0.0,0.7843006660323502,0.20768662232076873,0.2906793048973144,0.347962382445141,0.13820492454328837,0.8435952557245798,0.3227848101265821,0.4640436275871781,7.201883756974482,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300035.SZ-002,300035.SZ,2025-08-29,2025-09-01,2025-10-14,2025-10-15,MARKET_MA20_X2,0.0624912347879587,11055.120000000015,176906.72999999998,26,0.17702448210922794,-0.04048964218455742,4,2,0.09005113809339726,0.15254237288135597,0.030602636534839966,0.04519774011299438,0.8125119388729705,0.315136476426799,0.45504461221688386,0.2725090036014406,0.15632754342431765,0.7739762458759116,0.17063492063492056,0.44001187195176905,3.868034887359138,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300457.SZ-001,300457.SZ,2025-08-28,2025-08-29,2025-10-14,2025-10-15,MARKET_MA20_X2,0.23697895351636222,42546.33800000002,179536.35700000002,27,0.6440466278101584,-0.004579517069109085,21,0,0.2692658424869683,0.1548709408825979,0.1586178184845961,0.452955870108243,0.6755725190839694,0.15934253523874542,0.3713725263947385,0.09322540587775374,0.15691423475201915,0.7412326626701057,0.10641835716661129,0.5181240242415929,1.5595041228580708,TOP_WINNER_20_TO_50
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300490.SZ-001,300490.SZ,2025-09-25,2025-09-26,2025-10-14,2025-10-15,MARKET_MA20_X2,0.26863354370254067,47352.059999999954,176270.094,7,0.3477460901563938,-0.014719411223550916,6,0,0.00827537994051375,0.20883164673413068,,,0.729490022172949,0.20754716981132093,0.26071842410196977,0.36340852130325807,0.13459399332591748,0.6446506801764263,0.0,0.5035338861603006,4.014682577951232,TOP_WINNER_20_TO_50
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300551.SZ-001,300551.SZ,2025-09-22,2025-09-23,2025-10-14,2025-10-15,MARKET_MA20_X2,-0.11063501809298612,-20808.332999999984,188080.89299999998,10,0.050670640834575176,-0.11847988077496274,2,9,0.15236378113322466,-0.024590163934426257,-0.11028315946348732,,0.7334736842105263,0.06671961874503562,0.2481412639405205,0.4581976112920736,0.19545454545454555,0.5919976122122231,0.4861878453038677,0.4563100190195893,1.5339731552633615,SEVERE_LOSS_NEG10_TO_NEG20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300670.SZ-001,300670.SZ,2025-09-30,2025-10-09,2025-10-14,2025-10-15,MARKET_MA20_X2,0.026194999663768474,4669.784999999975,178270.092,4,0.10882016036655195,-0.05841924398625431,3,2,0.0035873600154983157,,,,0.5680280046674446,0.19637883008356538,0.0552825552825551,0.6330798479087454,0.18571428571428572,0.7130752754049351,0.35384615384615364,0.4349629207820145,1.3848975032193955,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300763.SZ-001,300763.SZ,2025-08-29,2025-09-01,2025-10-14,2025-10-15,MARKET_MA20_X2,0.1894477275970783,30839.55600000001,162786.624,26,0.4737308146399055,-0.013429752066115852,22,0,0.25683326413845875,0.3170011806375441,0.22461629279811102,0.23863636363636354,0.7486150907354346,0.16885585896992739,0.30157813702848335,0.35639791415964694,0.1826973799894498,0.8163620441790399,0.19249278152069282,0.4149657750486369,1.881199143416298,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300827.SZ-001,300827.SZ,2025-09-03,2025-09-04,2025-10-14,2025-10-15,MARKET_MA20_X2,0.027804414703237364,5020.821000000013,180576.396,23,0.2364516129032257,-0.032258064516129004,3,21,0.164776230458053,0.07419354838709658,0.05483870967741944,0.18225806451612891,0.8792183031458531,0.278556263269639,0.5240057845263917,0.36332470892626123,0.09995615957913206,0.5780368958298934,0.21491228070175517,0.47934301376129534,3.9864677526917163,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301093.SZ-001,301093.SZ,2025-06-23,2025-06-24,2025-10-14,2025-10-15,MARKET_MA20_X2,0.4026989734923595,70089.30329999999,174048.87499999997,75,0.8072289156626506,-0.05421686746987964,67,2,0.357150424098002,-0.04578313253012056,-0.009036144578313365,0.07734939759036141,0.8461139896373057,0.21234119782214145,0.17110799438990187,0.47526501766784435,0.19364375461936434,0.37665773205159025,0.12210526315789447,0.24665029792747425,2.7174528013541246,TOP_WINNER_20_TO_50
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301611.SZ-001,301611.SZ,2025-09-24,2025-09-25,2025-10-14,2025-10-15,MARKET_MA20_X2,-0.005741704595569488,-995.9060000000009,173451.278,8,0.10887772194304857,-0.02830820770519271,7,2,0.08614371464582064,0.05778894472361795,,,0.48169934640522877,0.07673223462697143,0.15184834123222735,0.051392974563073235,0.14488854727132972,0.7112717908228207,0.010610079575596593,0.33814435449637603,3.087808678530838,SMALL_LOSS_0_TO_NEG10
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301096.SZ-002,301096.SZ,2025-11-03,2025-11-04,2025-11-06,2025-11-07,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.24435832807309033,-51462.69299999997,210603.39299999998,3,0.028933333333333255,-0.2919999999999999,0,3,0.06502499473975698,,,,0.7656479217603912,0.18948275862068953,0.15599865951742609,1.0072737852778584,0.16056947197693283,0.7959282033882839,0.14590347923681218,0.40093799699206606,10.183442424795087,EXTREME_LOSS_LE_NEG20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300171.SZ-001,300171.SZ,2025-10-28,2025-10-29,2025-11-17,2025-11-18,MARKET_MA20_X2,0.07479767769612566,12678.305999999991,169501.332,14,0.16058394160583922,-0.013990267639902743,12,0,0.032258283374433816,0.038321167883211604,0.01338199513381988,,0.6688423645320196,0.1491477272727273,0.1524216524216524,0.3967541436464088,0.10260115606936426,0.7867607518477356,0.35454545454545516,0.5512971497221297,5.180333160501212,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300195.SZ-001,300195.SZ,2025-11-06,2025-11-07,2025-11-17,2025-11-18,MARKET_MA20_X2,0.007064445202924224,1196.1600000000035,169321.152,7,0.0499432463110101,-0.0192962542565267,5,1,0.009961661494011047,0.009080590238365494,,,0.6672640382317802,0.12294043092522178,0.0992555831265507,0.3609831029185868,0.1833105335157319,0.8084346477791924,0.4701492537313436,0.5504057788964214,3.12396878487906,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300259.SZ-001,300259.SZ,2025-11-04,2025-11-05,2025-11-17,2025-11-18,MARKET_MA20_X2,0.02720286492027061,4607.626999999935,169380.21100000004,9,0.2053571428571428,-0.022321428571428714,0,0,0.1558328493654436,0.08928571428571419,,,0.7411192214111922,0.18863049095607232,0.23655913978494603,0.3180515759312319,0.09308510638297895,0.8305903615560968,0.32352941176470523,0.5726434325889785,7.24484782944461,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300437.SZ-001,300437.SZ,2025-11-06,2025-11-07,2025-11-17,2025-11-18,MARKET_MA20_X2,0.6493382854768993,109502.11499999999,168636.468,7,0.7087458745874589,-0.010726072607260662,2,0,0.003301978549503537,0.5156765676567658,,,0.8572281959378734,0.38548752834467126,0.3041622198505871,0.5666666666666669,0.1976470588235293,0.8489080470099317,0.11904761904761864,0.5381625054438052,5.459100943517983,SUPER_WINNER_GE_50
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300497.SZ-001,300497.SZ,2025-11-06,2025-11-07,2025-11-17,2025-11-18,MARKET_MA20_X2,0.7808181171091552,129486.71399999998,165834.669,7,1.007985803016859,-0.014196983141082531,6,0,0.09584559185269048,0.5527950310559007,,,0.6661887694145758,0.1336683417085427,0.10805500982318272,0.331759149940968,0.13948717948717948,0.8429884176393224,0.3235294117647057,0.6020793081624802,2.3553023914236606,SUPER_WINNER_GE_50
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300710.SZ-001,300710.SZ,2025-11-03,2025-11-04,2025-11-17,2025-11-18,MARKET_MA20_X2,-0.004525511810272411,-781.6670000000113,172724.55200000003,10,0.08704214257581722,-0.06104765655769995,4,1,0.04509266423248595,0.019298936589208227,-0.01929893658920845,,0.7184596577017115,0.30878485007890566,0.2458688032048073,0.26680244399185327,0.19860813704496794,0.7862544490328834,0.14824797843665785,0.379392084991085,4.308417432212138,SMALL_LOSS_0_TO_NEG10
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300938.SZ-001,300938.SZ,2025-10-29,2025-10-30,2025-11-17,2025-11-18,MARKET_MA20_X2,0.15360835805980702,26245.015000000014,170856.686,13,0.17544496912459118,-0.010897203051216886,12,2,0.00875996740332416,0.0406828913912094,0.08318198329095527,,0.6236093943139679,0.09557945041816018,0.17916845263609105,0.2769893899204243,0.1723248818220886,0.7264012521745241,0.0972568578553617,0.4794663004368773,0.7583890181165559,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301083.SZ-001,301083.SZ,2025-11-05,2025-11-06,2025-11-17,2025-11-18,MARKET_MA20_X2,0.09414215138154967,15813.226999999992,167971.804,8,0.1366594360086768,-0.013015184381778844,3,0,0.024621406102181234,0.11876355748373091,,,0.5450180072028811,0.0860341779611078,0.058587018954623815,0.2093175853018372,0.1734693877551019,0.7304658848873193,0.190721649484535,0.43071664048240826,0.7973853521994005,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301285.SZ-001,301285.SZ,2025-10-29,2025-10-30,2025-11-17,2025-11-18,MARKET_MA20_X2,0.007804669299879571,1350.55799999999,173044.872,13,0.1103053435114505,-0.06984732824427475,10,4,0.06223349863905168,-0.029961832061068727,0.07003816793893125,,0.7505562422744129,0.08309337721102428,0.19383359782362275,0.8246708246708245,0.13149243918474696,0.8134918779243704,0.4456928838951313,0.47018247073235736,1.0107987619579315,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:301577.SZ-001,301577.SZ,2025-11-04,2025-11-05,2025-11-17,2025-11-18,MARKET_MA20_X2,-0.055331622545624765,-9208.63500000001,166426.26,9,0.03458646616541339,-0.06691729323308271,1,8,0.07488049472607586,-0.04390977443609023,,,0.6327250608272507,0.1112929623567922,0.11769547325102891,0.29530713468141934,0.12097902097902091,0.689695277298043,0.43352601156069354,0.4876097689496162,3.0953041309530382,SMALL_LOSS_0_TO_NEG10
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300576.SZ-001,300576.SZ,2025-12-01,2025-12-02,2025-12-03,2025-12-04,MARKET_MA20_X2,0.0554893990285791,10703.5,192892.7,2,0.10197197716658013,-0.01089776855215363,1,1,0.014567684520979986,,,,0.6245017584994138,0.12209143169997261,0.025006251562890824,0.2006444053895724,0.19126637554585146,0.6957643638316087,0.11405835543766583,0.46944047851271586,11.776243668983588,ORDINARY_WINNER_0_TO_20
DEVELOPMENT_2024_2025,DEVELOPMENT_2024_2025:300327.SZ-001,300327.SZ,2025-12-10,2025-12-11,2025-12-19,2025-12-22,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.07252336747272613,-15059.219000000012,207646.439,7,0.002287581699346397,-0.10098039215686272,0,4,0.04245800799560194,-0.06633986928104574,,,0.7907615480649188,0.14248608534322815,0.25010150223304906,0.28131502288805654,0.16062378167641334,0.7327031743330675,0.0773333333333331,0.42367025644800466,2.1217251890616926,SMALL_LOSS_0_TO_NEG10
