symbol,trade_date,max_abs_ohlc_error,volume_relative_error,amount_relative_error
000157.SZ,2026-09-08,0.0,1.364902621022503e-06,3.2696535184385776e-09
000157.SZ,2026-09-09,0.0,1.4397361055018953e-06,4.961868687694289e-09
000157.SZ,2026-09-10,0.0,8.510594839515713e-07,1.2863860528638826e-09
000157.SZ,2026-09-11,0.0,1.484361446812787e-06,2.568307318492452e-09
000157.SZ,2026-09-14,0.0,1.8110252594933788e-06,2.9732764167261156e-09
000157.SZ,2026-09-15,0.0,0.0,5.681474644463337e-09
000157.SZ,2026-09-16,0.0,3.040454685949286e-07,1.5178043648390253e-10
000158.SZ,2026-09-07,0.0,1.3055072056817465e-07,3.79543244939177e-10
000158.SZ,2026-09-08,0.0,1.0975083319386894e-06,7.412445446652425e-10
000158.SZ,2026-09-09,0.0,5.981028774829119e-07,1.4760186258217946e-09
000158.SZ,2026-09-10,0.0,0.0,6.227372388164313e-10
000158.SZ,2026-09-11,0.0,5.495760661821482e-07,1.9053438209351576e-10
000158.SZ,2026-09-14,0.0,1.026350523336132e-06,7.30659543034237e-10
000158.SZ,2026-09-15,0.0,1.0759525677070052e-06,6.992291388215123e-10
000158.SZ,2026-09-16,0.0,1.6937477386839085e-06,1.0712965265202479e-09
000166.SZ,2026-09-07,0.0,3.590252279213582e-07,2.1665050515354535e-09
000166.SZ,2026-09-08,0.0,2.7147828685941786e-07,2.421488695886558e-09
000166.SZ,2026-09-09,0.0,9.078805392628828e-07,1.5000332905921478e-09
000166.SZ,2026-09-10,0.0,5.673061530726152e-07,7.684233866818849e-10
000166.SZ,2026-09-11,0.0,1.371258648673334e-07,1.3454536840392656e-09
000166.SZ,2026-09-14,0.0,2.257713529070624e-08,4.368958917786741e-09
000166.SZ,2026-09-15,0.0,6.058252521293244e-07,3.291611671442637e-09
000166.SZ,2026-09-16,0.0,8.531375712487178e-08,1.9469840260493848e-09
000333.SZ,2026-09-07,0.0,8.737241443182593e-07,4.095261252173605e-10
000333.SZ,2026-09-08,0.0,2.0485146677790826e-06,4.600625719083391e-11
000333.SZ,2026-09-09,0.0,1.5574047140860804e-06,6.245293419700805e-10
000333.SZ,2026-09-10,0.0,1.122021113217638e-06,3.4577065602691015e-10
000333.SZ,2026-09-11,0.0,1.7948214018093594e-06,5.1914698196946726e-12
000333.SZ,2026-09-14,0.0,8.289543818114145e-07,3.3071230535139886e-10
000333.SZ,2026-09-15,0.0,2.23604004625757e-06,3.42501810907323e-10
000333.SZ,2026-09-16,0.0,3.6856491109929544e-07,1.9244525187119156e-10
000338.SZ,2026-09-07,0.0,4.1838821489361193e-07,2.864239094762961e-10
000338.SZ,2026-09-08,0.0,3.744569977472379e-07,2.421656093519465e-10
000338.SZ,2026-09-09,0.0,3.056194445014235e-07,3.0789003251064447e-10
000338.SZ,2026-09-10,0.0,3.9406811887774126e-07,1.369639982027891e-10
000338.SZ,2026-09-11,0.0,5.629325328250144e-07,4.111346551892016e-10
000338.SZ,2026-09-14,0.0,2.4550383401583984e-07,5.063482631662758e-10
000338.SZ,2026-09-15,0.0,2.4178915964554124e-07,2.4951542156165873e-10
000338.SZ,2026-09-16,0.0,2.3053904108346342e-08,3.7042659352534316e-10
000400.SZ,2026-09-07,0.0,3.448298454369184e-07,8.471943459631294e-10
000400.SZ,2026-09-08,0.0,4.1696027619448695e-06,3.0824516918968994e-09
000400.SZ,2026-09-09,0.0,6.426609626352982e-06,5.056362319305129e-09
000400.SZ,2026-09-10,0.0,6.333527350387833e-07,4.026166519110932e-09
000400.SZ,2026-09-11,0.0,2.9364255068490657e-07,3.06196802862441e-09
000400.SZ,2026-09-14,0.0,2.359742231197633e-07,1.8313698297058894e-09
000400.SZ,2026-09-15,0.0,6.677063216415886e-06,7.596540363913268e-11
000400.SZ,2026-09-16,0.0,0.0,0.0
000402.SZ,2026-09-07,0.0,5.472857636196167e-07,6.273934182327492e-09
000402.SZ,2026-09-08,0.0,3.830449151955795e-08,1.4600890743970128e-09
000402.SZ,2026-09-09,0.0,4.642841209470265e-07,5.061725760892433e-09
000402.SZ,2026-09-10,0.0,2.8653212281673265e-07,9.633509311522857e-09
000402.SZ,2026-09-11,0.0,4.563897471606754e-07,2.4974381255151774e-09
000402.SZ,2026-09-14,0.0,2.012967536872533e-06,8.367596938419806e-09
000402.SZ,2026-09-15,0.0,0.0,0.0
000402.SZ,2026-09-16,0.0,1.0220859406024977e-06,8.58868849364787e-09
000403.SZ,2026-09-07,0.0,0.0,1.285062917831228e-08
000403.SZ,2026-09-08,0.0,4.397854253080274e-06,1.020034000391739e-08
000403.SZ,2026-09-09,0.0,5.484000949515593e-06,1.606105009470388e-08
000403.SZ,2026-09-10,0.0,1.4871689190194033e-05,2.171493101715361e-08
000403.SZ,2026-09-11,0.0,0.0,1.0233555062350972e-08
000403.SZ,2026-09-14,0.0,5.427378955880836e-06,2.021816925438482e-08
000403.SZ,2026-09-15,0.0,2.7085517103149774e-06,2.42162276905381e-08
000403.SZ,2026-09-16,0.0,7.0087398986536215e-06,2.1097182921755476e-08
000404.SZ,2026-09-07,0.0,1.1302968536303252e-05,3.160401392538498e-08
000404.SZ,2026-09-08,0.0,2.44877319523885e-06,2.578683024177862e-09
000404.SZ,2026-09-09,0.0,1.014476580808132e-05,1.4276243629636721e-08
000404.SZ,2026-09-10,0.0,4.5598627551462435e-06,1.9733002724120636e-09
000404.SZ,2026-09-11,0.0,5.90627235154943e-07,3.6472558845780513e-09
000404.SZ,2026-09-14,0.0,7.741541913869153e-07,2.6417608226992888e-08
000404.SZ,2026-09-15,0.0,6.101616318162681e-06,0.0
000404.SZ,2026-09-16,0.0,4.171028867690794e-06,6.116794826669394e-09
000409.SZ,2026-09-07,0.0,0.0,1.3375770052364382e-08
000409.SZ,2026-09-08,0.0,8.562789999246057e-06,8.882803773937858e-09
000409.SZ,2026-09-09,0.0,1.1620544365752039e-05,4.465864918064304e-09
000409.SZ,2026-09-10,0.0,1.2697631305716962e-05,9.044721398838522e-09
000409.SZ,2026-09-11,0.0,2.9516025726168025e-06,5.915842391180992e-09
000409.SZ,2026-09-14,0.0,0.0,3.4683033883389025e-08
000409.SZ,2026-09-15,0.0,1.6170286551160236e-06,3.9819430885291164e-09
000409.SZ,2026-09-16,0.0,7.259230090896046e-07,1.0936574943481393e-09
000410.SZ,2026-09-07,0.0,3.257838142489729e-06,7.969963529153977e-09
000410.SZ,2026-09-08,0.0,2.2587644180137806e-06,9.225703749736062e-10
000410.SZ,2026-09-09,0.0,7.307110015336893e-08,3.07085654149216e-09
000410.SZ,2026-09-10,0.0,1.8743196479999933e-06,3.2302767252995084e-09
000410.SZ,2026-09-11,0.0,8.641483654999268e-07,2.2486005701593863e-09
000410.SZ,2026-09-14,0.0,4.386684482454578e-07,5.230017836124981e-09
000410.SZ,2026-09-15,0.0,0.0,0.0
000410.SZ,2026-09-16,0.0,0.0,0.0
000411.SZ,2026-09-07,0.0,9.252942646055597e-06,9.666991425286561e-09
000411.SZ,2026-09-08,0.0,1.5327103376714145e-06,7.486460045049165e-09
000411.SZ,2026-09-09,0.0,8.231062383221803e-06,3.241532078942132e-08
000411.SZ,2026-09-10,0.0,1.952209901608621e-05,0.0
000411.SZ,2026-09-11,0.0,2.2838271919316953e-06,9.573302387371934e-09
000411.SZ,2026-09-14,0.0,6.3294043555796074e-06,9.207090129142814e-09
000411.SZ,2026-09-15,0.0,1.3999916000503996e-05,1.4246061642761807e-08
000411.SZ,2026-09-16,0.0,6.963497346907511e-06,2.1229642331652255e-09
000415.SZ,2026-09-07,0.0,0.0,0.0
000415.SZ,2026-09-08,0.0,3.3534551822451984e-07,1.8071462354022803e-09
000415.SZ,2026-09-09,0.0,2.0622379282262836e-07,9.654435073884678e-10
000415.SZ,2026-09-10,0.0,7.581482325910557e-07,5.986560535270376e-10
000415.SZ,2026-09-11,0.0,0.0,0.0
000415.SZ,2026-09-14,0.0,8.275219191990199e-07,4.7486283242938314e-11
000415.SZ,2026-09-15,0.0,0.0,0.0
000415.SZ,2026-09-16,0.0,6.428338571634367e-07,2.80193615741392e-09
000417.SZ,2026-09-07,0.0,1.233303993031339e-07,1.3817399963839467e-09
000417.SZ,2026-09-08,0.0,1.1987486502589675e-07,1.1294102036665295e-09
000417.SZ,2026-09-09,0.0,1.448648804215259e-07,1.454211764265807e-09
000417.SZ,2026-09-10,0.0,3.952008390904216e-07,1.8361081079151773e-09
000417.SZ,2026-09-11,0.0,4.888201137093348e-07,1.0685430404627513e-09
000417.SZ,2026-09-14,0.0,6.051944055902504e-07,9.770831449311678e-10
000417.SZ,2026-09-15,0.0,6.737106950740612e-07,3.4011808775501597e-09
000417.SZ,2026-09-16,0.0,2.4185448212384995e-07,4.838410053104538e-09
000419.SZ,2026-09-07,0.0,2.0047017642114098e-06,1.3801985235298212e-08
000419.SZ,2026-09-08,0.0,0.0,0.0
000419.SZ,2026-09-09,0.0,0.0,0.0
000419.SZ,2026-09-10,0.0,6.094483329094897e-06,1.2076302155881715e-08
000419.SZ,2026-09-11,0.0,4.502591241259345e-06,6.822479608431935e-09
000419.SZ,2026-09-14,0.0,2.428976720687109e-06,1.8801573616035735e-08
000419.SZ,2026-09-15,0.0,0.0,0.0
000419.SZ,2026-09-16,0.0,0.0,0.0
000421.SZ,2026-09-07,0.0,0.0,1.779465629881226e-16
000421.SZ,2026-09-08,0.0,3.736779740376017e-07,1.1995436893815708e-08
000421.SZ,2026-09-09,0.0,5.90887335511738e-06,0.0
000421.SZ,2026-09-10,0.0,0.0,0.0
000421.SZ,2026-09-11,0.0,5.249702079406994e-06,8.981674859436114e-09
000421.SZ,2026-09-14,0.0,0.0,2.0956328998637883e-16
000421.SZ,2026-09-15,0.0,0.0,0.0
000421.SZ,2026-09-16,0.0,0.0,1.8115516043173103e-16
000423.SZ,2026-09-07,0.0,2.312615877359531e-06,2.573201675262587e-09
000423.SZ,2026-09-08,0.0,4.792073762548321e-06,3.452839023010555e-09
000423.SZ,2026-09-09,0.0,1.2374302398702272e-05,2.8906869932739954e-09
000423.SZ,2026-09-10,0.0,1.5160393169636462e-06,3.119343811722411e-09
000423.SZ,2026-09-11,0.0,8.451137908975366e-06,8.839092538418495e-10
000423.SZ,2026-09-14,0.0,7.550104380193056e-06,2.051137247553134e-09
000423.SZ,2026-09-15,0.0,1.4197881615646428e-05,6.333695548005398e-09
000423.SZ,2026-09-16,0.0,4.652963607212486e-06,1.2766210885314301e-09
000425.SZ,2026-09-07,0.0,4.156128086476533e-08,4.5188152986587663e-10
000425.SZ,2026-09-08,0.0,2.3833001379345789e-07,1.972727142386355e-10
000425.SZ,2026-09-09,0.0,5.313114746004411e-07,1.867446550483249e-10
000425.SZ,2026-09-10,0.0,6.549132014063083e-08,7.954173012555499e-10
000425.SZ,2026-09-11,0.0,4.6244266144538074e-07,1.4319884614564433e-10
000425.SZ,2026-09-14,0.0,6.980848275451242e-07,9.590691322739846e-10
000425.SZ,2026-09-15,0.0,2.3352932180758302e-07,5.799109016990436e-10
000425.SZ,2026-09-16,0.0,1.987618330372776e-07,7.483565486529093e-11
000428.SZ,2026-09-07,0.0,5.804572017586228e-08,3.865982601863336e-11
000428.SZ,2026-09-08,0.0,5.743917798470727e-09,3.305910518583863e-10
000428.SZ,2026-09-09,0.0,4.265273268238628e-07,6.482223715404897e-10
000428.SZ,2026-09-10,0.0,2.7354745191745307e-07,1.8281449092070835e-10
000428.SZ,2026-09-11,0.0,3.1825649522273407e-07,1.3060461431997365e-09
000428.SZ,2026-09-14,0.0,2.335799104085567e-08,1.279517471487757e-09
000428.SZ,2026-09-15,0.0,1.1035785864215536e-08,1.9532077582774196e-09
000428.SZ,2026-09-16,0.0,2.869813807436778e-07,2.520869900460697e-09
000429.SZ,2026-09-07,0.0,3.448889902176776e-06,5.146995039933912e-09
000429.SZ,2026-09-08,0.0,2.169945816452963e-06,5.466569257153101e-10
000429.SZ,2026-09-09,0.0,1.4759702554040016e-06,1.7510919670259346e-09
000429.SZ,2026-09-10,0.0,2.9565967375222116e-06,3.5659183578157144e-09
000429.SZ,2026-09-11,0.0,2.708321860581007e-06,4.5755138248031195e-09
000429.SZ,2026-09-14,0.0,2.2992421167388895e-06,6.971879910159758e-10
000429.SZ,2026-09-15,0.0,6.151497475077743e-06,2.0918836949273368e-09
000429.SZ,2026-09-16,0.0,5.726771895039724e-06,1.2009379736121223e-08
000430.SZ,2026-09-07,0.0,7.23904040622246e-07,1.054644921749607e-09
000430.SZ,2026-09-08,0.0,8.811261623776797e-07,1.7530993224612792e-09
000430.SZ,2026-09-09,0.0,2.833094739538019e-07,7.334096187037107e-11
000430.SZ,2026-09-10,0.0,7.637828821896983e-08,1.6098173203151692e-09
000430.SZ,2026-09-11,0.0,5.942192633428579e-07,7.280169962556739e-10
000430.SZ,2026-09-14,0.0,3.7726116923045134e-07,2.533824920222139e-09
000430.SZ,2026-09-15,0.0,3.577661270168274e-07,2.9253622332916107e-09
000430.SZ,2026-09-16,0.0,1.1529234701783748e-06,5.745281494624655e-10
000488.SZ,2026-09-07,0.0,3.805370519414049e-06,3.9334041671165075e-08
000488.SZ,2026-09-08,0.0,3.2679242451191546e-07,3.508596396594545e-09
000488.SZ,2026-09-09,0.0,1.6505397925337502e-07,4.283216160905629e-09
000488.SZ,2026-09-10,0.0,0.0,0.0
000488.SZ,2026-09-11,0.0,0.0,1.8316453754911877e-16
000488.SZ,2026-09-14,0.0,1.4380348620874237e-07,2.5762434899185126e-09
000488.SZ,2026-09-15,0.0,4.236085518094439e-06,2.11626852732362e-08
000488.SZ,2026-09-16,0.0,6.146240575124218e-06,0.0
000498.SZ,2026-09-07,0.0,0.0,2.56317594986635e-08
000498.SZ,2026-09-08,0.0,9.663890842873929e-08,1.9384911584747538e-10
000498.SZ,2026-09-09,0.0,0.0,1.3379511973054557e-16
000498.SZ,2026-09-10,0.0,4.613740906811002e-06,2.380835955391758e-08
000498.SZ,2026-09-11,0.0,0.0,0.0
000498.SZ,2026-09-14,0.0,0.0,3.189914472094167e-08
000498.SZ,2026-09-15,0.0,0.0,0.0
000498.SZ,2026-09-16,0.0,4.43542069425842e-06,4.67795167445253e-09
000501.SZ,2026-09-07,0.0,2.2330146300419518e-07,1.6429728216193511e-09
000501.SZ,2026-09-08,0.0,1.677089779647174e-06,2.6150705329801885e-09
000501.SZ,2026-09-09,0.0,1.7234791767165807e-06,1.5450882762319798e-09
000501.SZ,2026-09-10,0.0,2.0000790031206233e-06,7.171546850966566e-09
000501.SZ,2026-09-11,0.0,1.3929303214465304e-06,5.560534540552053e-09
000501.SZ,2026-09-14,0.0,8.451663667734675e-07,3.4361104685401664e-10
000501.SZ,2026-09-15,0.0,2.5954633031769337e-06,4.1038940316559125e-09
000501.SZ,2026-09-16,0.0,4.547756223329958e-06,1.7056073595786264e-08
000503.SZ,2026-09-07,0.0,0.0,1.1568055236245714e-08
000503.SZ,2026-09-08,0.0,0.0,1.2907747041220583e-08
000503.SZ,2026-09-09,0.0,2.0674335795121664e-06,1.0842024248192078e-08
000503.SZ,2026-09-10,0.0,5.728605970176877e-06,1.956610219071921e-08
000503.SZ,2026-09-11,0.0,0.0,0.0
000503.SZ,2026-09-14,0.0,0.0,0.0
000503.SZ,2026-09-15,0.0,1.7042336572513438e-06,9.970875648169158e-09
000503.SZ,2026-09-16,0.0,1.1813766369302353e-07,1.0178612953546075e-08
000504.SZ,2026-09-07,0.0,1.804190810498442e-07,8.465981489102769e-10
000504.SZ,2026-09-08,0.0,0.0,1.444612405370718e-08
000504.SZ,2026-09-09,0.0,2.112423606840788e-07,8.551098002454503e-09
000504.SZ,2026-09-10,0.0,0.0,0.0
000504.SZ,2026-09-11,0.0,0.0,0.0
000504.SZ,2026-09-14,0.0,1.9685430753642938e-07,9.963769772812972e-09
000504.SZ,2026-09-15,0.0,0.0,3.386981147403254e-08
000504.SZ,2026-09-16,0.0,0.0,1.3097979627818933e-16
000505.SZ,2026-09-07,0.0,6.102307364211294e-07,1.191874848248038e-09
000505.SZ,2026-09-08,0.0,5.480214480250156e-08,1.1555605527562523e-09
000505.SZ,2026-09-09,0.0,1.713730498246768e-07,9.460094906488028e-10
000505.SZ,2026-09-10,0.0,3.3356984402143566e-07,1.4819061124828657e-09
000505.SZ,2026-09-11,0.0,5.737025591705253e-07,7.784947914013439e-10
000505.SZ,2026-09-14,0.0,0.0,1.8946132254768693e-09
000505.SZ,2026-09-15,0.0,5.201614710007874e-07,1.524827399622974e-09
000505.SZ,2026-09-16,0.0,2.961403923945751e-07,1.090389626135623e-09
000509.SZ,2026-09-07,0.0,0.0,0.0
000509.SZ,2026-09-08,0.0,0.0,0.0
000509.SZ,2026-09-09,0.0,0.0,0.0
000509.SZ,2026-09-10,0.0,0.0,0.0
000509.SZ,2026-09-11,0.0,0.0,1.6514583441444633e-08
000509.SZ,2026-09-14,0.0,0.0,1.570914902058522e-16
000509.SZ,2026-09-15,0.0,1.2717161427832018e-06,9.063496426606447e-09
000509.SZ,2026-09-16,0.0,5.833114931788429e-08,1.0308048180586591e-08
000513.SZ,2026-09-07,0.0,5.911792508694768e-07,3.6527090176617107e-10
000513.SZ,2026-09-08,0.0,8.832102448569116e-06,6.343980234908615e-09
000513.SZ,2026-09-09,0.0,6.258738381835248e-06,4.743445713158358e-09
000513.SZ,2026-09-10,0.0,0.0,4.522057418506682e-09
000513.SZ,2026-09-11,0.0,0.0,1.2506430505899538e-16
000513.SZ,2026-09-14,0.0,4.749307788389842e-06,6.394338423223539e-09
000513.SZ,2026-09-15,0.0,6.81942594072431e-06,6.035721007208867e-09
000513.SZ,2026-09-16,0.0,0.0,0.0
000514.SZ,2026-09-07,0.0,2.8825744849239752e-06,1.682249014317121e-08
000514.SZ,2026-09-08,0.0,0.0,1.6209122436506325e-08
000514.SZ,2026-09-09,0.0,2.6996367025262953e-06,8.64987303048977e-09
000514.SZ,2026-09-10,0.0,0.0,0.0
000514.SZ,2026-09-11,0.0,0.0,2.0765829832468775e-08
000514.SZ,2026-09-14,0.0,0.0,0.0
000514.SZ,2026-09-15,0.0,0.0,3.762317276385132e-08
000514.SZ,2026-09-16,0.0,0.0,0.0
000516.SZ,2026-09-07,0.0,0.0,0.0
000516.SZ,2026-09-08,0.0,1.6298493212451757e-07,4.724641955013168e-09
000516.SZ,2026-09-09,0.0,2.160191522580392e-06,9.943375051835191e-09
000516.SZ,2026-09-10,0.0,0.0,0.0
000516.SZ,2026-09-11,0.0,1.036470802351377e-06,2.279811476533425e-09
000516.SZ,2026-09-14,0.0,0.0,0.0
000516.SZ,2026-09-15,0.0,1.0701328316645742e-07,6.776266023551141e-09
000516.SZ,2026-09-16,0.0,0.0,0.0
000517.SZ,2026-09-07,0.0,9.237106454234156e-08,6.8431404358632465e-09
000517.SZ,2026-09-08,0.0,9.490096183073824e-08,7.788007256718596e-09
000517.SZ,2026-09-09,0.0,0.0,1.409367640656855e-16
000517.SZ,2026-09-10,0.0,1.5248865293811324e-06,7.136619908744669e-09
000517.SZ,2026-09-11,0.0,4.64340224511356e-07,1.5785363544867898e-08
000517.SZ,2026-09-14,0.0,1.3008503247778233e-06,8.109695816102957e-09
000517.SZ,2026-09-15,0.0,1.3737394052065547e-07,3.4353677342692503e-09
000517.SZ,2026-09-16,0.0,3.2047583226051375e-08,4.1894218904609854e-09
000518.SZ,2026-09-07,0.0,4.124136338833433e-08,2.980486651279088e-09
000518.SZ,2026-09-08,0.0,6.686473039928965e-08,5.582210010198004e-09
000518.SZ,2026-09-09,0.0,3.593154193277417e-08,8.479751082313666e-09
000518.SZ,2026-09-10,0.0,2.6132150069578183e-06,1.1481065348698711e-08
000518.SZ,2026-09-11,0.0,0.0,0.0
000518.SZ,2026-09-14,0.0,0.0,0.0
000518.SZ,2026-09-15,0.0,0.0,0.0
000518.SZ,2026-09-16,0.0,0.0,0.0
000519.SZ,2026-09-07,0.0,5.301268826639472e-07,7.153933618822957e-11
000519.SZ,2026-09-08,0.0,1.9242552827382051e-07,3.391103106704616e-10
000519.SZ,2026-09-09,0.0,3.546208066311254e-07,7.56986286731531e-11
000519.SZ,2026-09-10,0.0,2.5174986083477483e-07,1.395996392765572e-10
000519.SZ,2026-09-11,0.0,1.7419964312686887e-07,1.1240694526897642e-10
000519.SZ,2026-09-14,0.0,2.0500621066315204e-07,1.578615328231723e-10
000519.SZ,2026-09-15,0.0,2.545343916913267e-07,7.246502884949423e-10
000519.SZ,2026-09-16,0.0,4.0492371034835184e-07,3.744579393331668e-11
000520.SZ,2026-09-07,0.0,3.030505155813574e-08,3.1322271503612393e-09
000520.SZ,2026-09-08,0.0,6.843096443658745e-08,6.761248444543685e-10
000520.SZ,2026-09-09,0.0,2.143554547523332e-07,1.452819664750945e-09
000520.SZ,2026-09-10,0.0,2.84479365305042e-07,1.5759189444796048e-09
000520.SZ,2026-09-11,0.0,2.0610949348365257e-08,1.1194249950281525e-09
000520.SZ,2026-09-14,0.0,4.6015410560996877e-07,0.0
000520.SZ,2026-09-15,0.0,0.0,0.0
000520.SZ,2026-09-16,0.0,0.0,8.050735532505719e-09
000521.SZ,2026-09-07,0.0,6.971326932327338e-06,2.112975371077913e-08
000521.SZ,2026-09-08,0.0,1.4264974032397895e-06,3.789196125401716e-09
000521.SZ,2026-09-09,0.0,3.552940050278162e-07,4.950497984094069e-09
000521.SZ,2026-09-10,0.0,6.17821719005808e-07,9.301922481242922e-09
000521.SZ,2026-09-11,0.0,1.4917355612304492e-07,4.212249043409021e-09
000521.SZ,2026-09-14,0.0,5.213256835492031e-07,1.3807867577826057e-08
000521.SZ,2026-09-15,0.0,9.489570250576847e-07,4.061351367593248e-09
000521.SZ,2026-09-16,0.0,3.196551864282323e-06,1.540572198067788e-08
000523.SZ,2026-09-07,0.0,0.0,5.443328389820624e-10
000523.SZ,2026-09-08,0.0,8.766881457122008e-08,1.1270553522367638e-09
000523.SZ,2026-09-09,0.0,8.852164744580041e-07,7.382956252476014e-10
000523.SZ,2026-09-10,0.0,1.2612185548102692e-08,3.896349046509762e-10
000523.SZ,2026-09-11,0.0,6.73409697544095e-08,4.3852917260392865e-10
000523.SZ,2026-09-14,0.0,1.3220464062085414e-07,3.9785271668977254e-10
000523.SZ,2026-09-15,0.0,1.2235608734973342e-08,5.640797888724102e-10
000523.SZ,2026-09-16,0.0,1.365454298456276e-08,1.164770835859373e-09
000524.SZ,2026-09-07,0.0,3.4577582957796085e-06,2.0955165037870268e-09
000524.SZ,2026-09-08,0.0,2.9698082440506176e-06,9.51712888690584e-09
000524.SZ,2026-09-09,0.0,1.4267255175090134e-06,1.8916558710835504e-09
000524.SZ,2026-09-10,0.0,2.468637386221927e-06,1.7284452855282247e-09
000524.SZ,2026-09-11,0.0,8.137285775780345e-07,7.760072154145785e-09
000524.SZ,2026-09-14,0.0,0.0,1.4373473190779643e-16
000524.SZ,2026-09-15,0.0,5.0806576491620335e-06,1.9914389543926003e-09
000524.SZ,2026-09-16,0.0,3.984231026555513e-06,1.0472481325096472e-08
000526.SZ,2026-09-07,0.0,0.0,0.0
000526.SZ,2026-09-08,0.0,0.0,0.0
000526.SZ,2026-09-09,0.0,0.0,0.0
000526.SZ,2026-09-10,0.0,9.407426222259851e-06,5.117318542426204e-09
000526.SZ,2026-09-11,0.0,8.311584686736373e-06,0.0
000526.SZ,2026-09-14,0.0,0.0,0.0
000526.SZ,2026-09-15,0.0,0.0,0.0
000526.SZ,2026-09-16,0.0,0.0,1.6211242202158802e-08
000528.SZ,2026-09-07,0.0,4.4902857331153083e-07,3.670606405947205e-09
000528.SZ,2026-09-08,0.0,4.4136208281591596e-08,6.003809490463917e-10
000528.SZ,2026-09-09,0.0,1.0456708703133592e-06,1.7913723255846548e-10
000528.SZ,2026-09-10,0.0,1.9843937354674163e-06,1.5026098247073946e-10
000528.SZ,2026-09-11,0.0,1.7000802659635134e-06,1.3703237328022292e-09
000528.SZ,2026-09-14,0.0,3.2469394889533706e-06,3.574413371986315e-09
000528.SZ,2026-09-15,0.0,1.0644275913714879e-06,3.659989251460548e-09
000528.SZ,2026-09-16,0.0,1.360684089616188e-07,5.124588942584973e-10
000529.SZ,2026-09-07,0.0,9.003102059737873e-07,1.038584854829428e-08
000529.SZ,2026-09-08,0.0,2.9290524905733327e-06,1.6178533767864132e-09
000529.SZ,2026-09-09,0.0,3.658481330629059e-06,4.805821734985251e-09
000529.SZ,2026-09-10,0.0,6.326036504720859e-06,2.5161775968484054e-09
000529.SZ,2026-09-11,0.0,4.610762705779987e-06,1.950629001845054e-16
000529.SZ,2026-09-14,0.0,3.926480577663823e-06,1.5790853621332024e-08
000529.SZ,2026-09-15,0.0,2.200796248082556e-06,9.002719156769218e-09
000529.SZ,2026-09-16,0.0,4.289598468748808e-06,9.804555011169401e-09
000530.SZ,2026-09-07,0.0,2.310605199624736e-06,7.324845778768842e-09
000530.SZ,2026-09-08,0.0,1.384920258830517e-07,1.0393201980384127e-09
000530.SZ,2026-09-09,0.0,3.420622435116234e-06,1.1954433475155301e-08
000530.SZ,2026-09-10,0.0,2.9896422693715214e-06,2.0303209038460982e-09
000530.SZ,2026-09-11,0.0,9.846229641465659e-07,2.2479042812975743e-09
000530.SZ,2026-09-14,0.0,3.662827616343892e-06,1.1653683032510279e-08
000530.SZ,2026-09-15,0.0,2.505656519592981e-06,1.8810882985235165e-08
000530.SZ,2026-09-16,0.0,0.0,0.0
000532.SZ,2026-09-07,0.0,1.8888234726359533e-07,5.3258078192711054e-09
000532.SZ,2026-09-08,0.0,0.0,0.0
000532.SZ,2026-09-09,0.0,0.0,0.0
000532.SZ,2026-09-10,0.0,1.7639119333292603e-06,3.625766757008035e-09
000532.SZ,2026-09-11,0.0,6.441242733294118e-07,2.6777158582539527e-10
000532.SZ,2026-09-14,0.0,2.608025939024755e-06,1.12580136926788e-09
000532.SZ,2026-09-15,0.0,7.796504982746334e-07,5.498668858793894e-10
000532.SZ,2026-09-16,0.0,1.721066447872183e-06,1.3268974940026443e-09
000533.SZ,2026-09-07,0.0,5.119376789956216e-07,1.0330322434997784e-09
000533.SZ,2026-09-08,0.0,2.433978930017994e-07,1.2842065301985106e-09
000533.SZ,2026-09-09,0.0,8.115467461254545e-07,1.5408109224184202e-09
000533.SZ,2026-09-10,0.0,9.92734607034854e-07,6.129446609263895e-10
000533.SZ,2026-09-11,0.0,2.582867903611945e-07,3.2138169661907927e-10
000533.SZ,2026-09-14,0.0,6.460013699535718e-07,1.2106026245719875e-09
000533.SZ,2026-09-15,0.0,7.800370250145617e-07,1.2874393702862578e-09
