target,feature,family,direction_fit_discovery,requested_discovery_coverage,threshold_fit_discovery,evaluation_split,winner_total,winner_available,winner_pass,winner_recall_missing_as_fail,winner_recall_ci_low,winner_recall_ci_high,winner_recall_available,nonwinner_total,nonwinner_pass,nonwinner_pass_rate,precision_in_event_sample,event_sample_base_rate,lift_in_event_sample
up30_40,peak_track_age,peak_age,lower,0.8,150,holdout,218,69,65,0.2981651376,0.2413620892,0.3619582258,0.9420289855,539,178,0.3302411874,0.2674897119,0.2879788639,0.9288518896
up30_40,peak_track_age,peak_age,lower,0.9,191,discovery,364,114,103,0.282967033,0.2391462836,0.3313208397,0.9035087719,418,134,0.3205741627,0.4345991561,0.4654731458,0.9336718134
up30_40,peak_track_age,peak_age,lower,0.9,191,validation,311,99,88,0.2829581994,0.2357810956,0.3354316649,0.8888888889,399,112,0.2807017544,0.44,0.438028169,1.004501608
up30_40,peak_track_age,peak_age,lower,0.9,191,holdout,218,69,67,0.3073394495,0.2498690005,0.3714822093,0.9710144928,539,185,0.3432282004,0.2658730159,0.2879788639,0.9232379496
up30_40,peak_track_age,peak_age,lower,0.95,208,discovery,364,114,108,0.2967032967,0.2520962523,0.3455564961,0.9473684211,418,145,0.3468899522,0.4268774704,0.4654731458,0.9170829171
up30_40,peak_track_age,peak_age,lower,0.95,208,validation,311,99,90,0.2893890675,0.2418019779,0.3421155897,0.9090909091,399,112,0.2807017544,0.4455445545,0.438028169,1.017159594
up30_40,peak_track_age,peak_age,lower,0.95,208,holdout,218,69,68,0.3119266055,0.2541328412,0.376233816,0.9855072464,539,188,0.3487940631,0.265625,0.2879788639,0.9223767202
up30_40,peak_track_mass,peak_mass,lower,0.8,0.4315808813,discovery,364,114,91,0.25,0.2082833375,0.2969382855,0.798245614,418,113,0.2703349282,0.4460784314,0.4654731458,0.9583333333
up30_40,peak_track_mass,peak_mass,lower,0.8,0.4315808813,validation,311,99,76,0.2443729904,0.1999236142,0.2950603037,0.7676767677,399,104,0.2606516291,0.4222222222,0.438028169,0.9639156842
up30_40,peak_track_mass,peak_mass,lower,0.8,0.4315808813,holdout,218,69,57,0.2614678899,0.2076253748,0.3235713611,0.8260869565,539,135,0.2504638219,0.296875,0.2879788639,1.030891628
up30_40,peak_track_mass,peak_mass,lower,0.9,0.5623222738,discovery,364,114,103,0.282967033,0.2391462836,0.3313208397,0.9035087719,418,133,0.3181818182,0.436440678,0.4654731458,0.9376280499
up30_40,peak_track_mass,peak_mass,lower,0.9,0.5623222738,validation,311,99,94,0.3022508039,0.253879667,0.3554475148,0.9494949495,399,117,0.2932330827,0.4454976303,0.438028169,1.017052468
up30_40,peak_track_mass,peak_mass,lower,0.9,0.5623222738,holdout,218,69,63,0.2889908257,0.2328834646,0.3524059557,0.9130434783,539,168,0.3116883117,0.2727272727,0.2879788639,0.9470391993
up30_40,peak_track_mass,peak_mass,lower,0.95,0.6525141519,discovery,364,114,108,0.2967032967,0.2520962523,0.3455564961,0.9473684211,418,142,0.3397129187,0.432,0.4654731458,0.9280879121
up30_40,peak_track_mass,peak_mass,lower,0.95,0.6525141519,validation,311,99,96,0.308681672,0.2599360328,0.3620959561,0.9696969697,399,121,0.3032581454,0.4423963134,0.438028169,1.009972291
up30_40,peak_track_mass,peak_mass,lower,0.95,0.6525141519,holdout,218,69,65,0.2981651376,0.2413620892,0.3619582258,0.9420289855,539,187,0.3469387755,0.2579365079,0.2879788639,0.8956786078
up30_40,peak_track_prominence,peak_prominence,lower,0.8,0.01718256541,discovery,364,114,91,0.25,0.2082833375,0.2969382855,0.798245614,418,102,0.2440191388,0.4715025907,0.4654731458,1.012953368
up30_40,peak_track_prominence,peak_prominence,lower,0.8,0.01718256541,validation,311,99,80,0.2572347267,0.2118231632,0.308570369,0.8080808081,399,97,0.2431077694,0.4519774011,0.438028169,1.031845514
up30_40,peak_track_prominence,peak_prominence,lower,0.8,0.01718256541,holdout,218,69,56,0.2568807339,0.2034428189,0.3187384697,0.8115942029,539,128,0.2374768089,0.3043478261,0.2879788639,1.056840846
up30_40,peak_track_prominence,peak_prominence,lower,0.9,0.02223490377,discovery,364,114,103,0.282967033,0.2391462836,0.3313208397,0.9035087719,418,135,0.3229665072,0.4327731092,0.4654731458,0.9297488226
up30_40,peak_track_prominence,peak_prominence,lower,0.9,0.02223490377,validation,311,99,90,0.2893890675,0.2418019779,0.3421155897,0.9090909091,399,116,0.290726817,0.4368932039,0.438028169,0.997408922
up30_40,peak_track_prominence,peak_prominence,lower,0.9,0.02223490377,holdout,218,69,62,0.2844036697,0.2286549975,0.3476189754,0.8985507246,539,166,0.3079777365,0.2719298246,0.2879788639,0.9442700789
up30_40,peak_track_prominence,peak_prominence,lower,0.95,0.02497522371,discovery,364,114,108,0.2967032967,0.2520962523,0.3455564961,0.9473684211,418,139,0.3325358852,0.4372469636,0.4654731458,0.9393602349
up30_40,peak_track_prominence,peak_prominence,lower,0.95,0.02497522371,validation,311,99,96,0.308681672,0.2599360328,0.3620959561,0.9696969697,399,120,0.3007518797,0.4444444444,0.438028169,1.014648089
up30_40,peak_track_prominence,peak_prominence,lower,0.95,0.02497522371,holdout,218,69,65,0.2981651376,0.2413620892,0.3619582258,0.9420289855,539,181,0.3358070501,0.2642276423,0.2879788639,0.9175244275
up30_40,peak_band_width_abs,peak_shape,higher,0.8,0.3928375915,discovery,364,114,91,0.25,0.2082833375,0.2969382855,0.798245614,418,109,0.2607655502,0.455,0.4654731458,0.9775
up30_40,peak_band_width_abs,peak_shape,higher,0.8,0.3928375915,validation,311,99,67,0.2154340836,0.1733612475,0.2644510385,0.6767676768,399,72,0.1804511278,0.4820143885,0.438028169,1.1004187
up30_40,peak_band_width_abs,peak_shape,higher,0.8,0.3928375915,holdout,218,69,46,0.2110091743,0.1620882402,0.2699385745,0.6666666667,539,141,0.2615955473,0.2459893048,0.2879788639,0.854192219
up30_40,peak_band_width_abs,peak_shape,higher,0.9,0.2390530826,discovery,364,114,103,0.282967033,0.2391462836,0.3313208397,0.9035087719,418,134,0.3205741627,0.4345991561,0.4654731458,0.9336718134
up30_40,peak_band_width_abs,peak_shape,higher,0.9,0.2390530826,validation,311,99,87,0.2797427653,0.2327752486,0.3320851084,0.8787878788,399,105,0.2631578947,0.453125,0.438028169,1.034465434
up30_40,peak_band_width_abs,peak_shape,higher,0.9,0.2390530826,holdout,218,69,58,0.2660550459,0.2118158868,0.3283962966,0.8405797101,539,181,0.3358070501,0.2426778243,0.2879788639,0.8426931788
up30_40,peak_band_width_abs,peak_shape,higher,0.95,0.2095757679,discovery,364,114,108,0.2967032967,0.2520962523,0.3455564961,0.9473684211,418,138,0.3301435407,0.4390243902,0.4654731458,0.9431787724
up30_40,peak_band_width_abs,peak_shape,higher,0.95,0.2095757679,validation,311,99,88,0.2829581994,0.2357810956,0.3354316649,0.8888888889,399,110,0.2756892231,0.4444444444,0.438028169,1.014648089
up30_40,peak_band_width_abs,peak_shape,higher,0.95,0.2095757679,holdout,218,69,60,0.2752293578,0.220220268,0.3380228101,0.8695652174,539,186,0.3450834879,0.243902439,0.2879788639,0.8469456254
up30_40,peak_band_width_rel_price,peak_shape,higher,0.8,0.07044379474,discovery,364,114,91,0.25,0.2082833375,0.2969382855,0.798245614,418,117,0.2799043062,0.4375,0.4654731458,0.9399038462
up30_40,peak_band_width_rel_price,peak_shape,higher,0.8,0.07044379474,validation,311,99,67,0.2154340836,0.1733612475,0.2644510385,0.6767676768,399,85,0.2130325815,0.4407894737,0.438028169,1.006303943
up30_40,peak_band_width_rel_price,peak_shape,higher,0.8,0.07044379474,holdout,218,69,50,0.2293577982,0.1785226279,0.2895659763,0.7246376812,539,147,0.2727272727,0.2538071066,0.2879788639,0.8813393564
up30_40,peak_band_width_rel_price,peak_shape,higher,0.9,0.05489247321,discovery,364,114,103,0.282967033,0.2391462836,0.3313208397,0.9035087719,418,132,0.3157894737,0.4382978723,0.4654731458,0.9416179565
up30_40,peak_band_width_rel_price,peak_shape,higher,0.9,0.05489247321,validation,311,99,82,0.2636655949,0.2177932555,0.3153050837,0.8282828283,399,99,0.2481203008,0.453038674,0.438028169,1.034268356
up30_40,peak_band_width_rel_price,peak_shape,higher,0.9,0.05489247321,holdout,218,69,53,0.2431192661,0.1909442751,0.3041906713,0.768115942,539,178,0.3302411874,0.2294372294,0.2879788639,0.7967155169
up30_40,peak_band_width_rel_price,peak_shape,higher,0.95,0.05031423787,discovery,364,114,108,0.2967032967,0.2520962523,0.3455564961,0.9473684211,418,135,0.3229665072,0.4444444444,0.4654731458,0.9548229548
up30_40,peak_band_width_rel_price,peak_shape,higher,0.95,0.05031423787,validation,311,99,88,0.2829581994,0.2357810956,0.3354316649,0.8888888889,399,103,0.2581453634,0.4607329843,0.438028169,1.051834144
up30_40,peak_band_width_rel_price,peak_shape,higher,0.95,0.05031423787,holdout,218,69,55,0.252293578,0.1992683545,0.3138974867,0.7971014493,539,183,0.3395176252,0.231092437,0.2879788639,0.8024631871
up30_40,peak_location_rel_price,peak_shape,higher,0.8,0.1064300645,discovery,364,114,91,0.25,0.2082833375,0.2969382855,0.798245614,418,106,0.2535885167,0.461928934,0.4654731458,0.9923857868
up30_40,peak_location_rel_price,peak_shape,higher,0.8,0.1064300645,validation,311,99,67,0.2154340836,0.1733612475,0.2644510385,0.6767676768,399,70,0.1754385965,0.4890510949,0.438028169,1.116483207
up30_40,peak_location_rel_price,peak_shape,higher,0.8,0.1064300645,holdout,218,69,42,0.1926605505,0.1458122806,0.2501527446,0.6086956522,539,94,0.1743970315,0.3088235294,0.2879788639,1.072382623
up30_40,peak_location_rel_price,peak_shape,higher,0.9,0.02384105959,discovery,364,114,103,0.282967033,0.2391462836,0.3313208397,0.9035087719,418,126,0.3014354067,0.4497816594,0.4654731458,0.9662891693
up30_40,peak_location_rel_price,peak_shape,higher,0.9,0.02384105959,validation,311,99,85,0.2733118971,0.2267729013,0.3253826485,0.8585858586,399,90,0.2255639098,0.4857142857,0.438028169,1.108865411
up30_40,peak_location_rel_price,peak_shape,higher,0.9,0.02384105959,holdout,218,69,54,0.247706422,0.1951021235,0.3090482702,0.7826086957,539,148,0.2745825603,0.2673267327,0.2879788639,0.9282859479
up30_40,peak_location_rel_price,peak_shape,higher,0.95,-0.04241734702,discovery,364,114,108,0.2967032967,0.2520962523,0.3455564961,0.9473684211,418,138,0.3301435407,0.4390243902,0.4654731458,0.9431787724
up30_40,peak_location_rel_price,peak_shape,higher,0.95,-0.04241734702,validation,311,99,91,0.2926045016,0.2448169526,0.3454530186,0.9191919192,399,100,0.2506265664,0.4764397906,0.438028169,1.087692126
up30_40,peak_location_rel_price,peak_shape,higher,0.95,-0.04241734702,holdout,218,69,57,0.2614678899,0.2076253748,0.3235713611,0.8260869565,539,165,0.306122449,0.2567567568,0.2879788639,0.8915819489
up30_40,rolling_base_episode_age,base_persistence,lower,0.8,13,discovery,364,114,92,0.2527472527,0.2108429462,0.2998158018,0.8070175439,418,117,0.2799043062,0.4401913876,0.4654731458,0.9456858931
up30_40,rolling_base_episode_age,base_persistence,lower,0.8,13,validation,311,99,70,0.2250803859,0.1821812751,0.2746882216,0.7070707071,399,92,0.2305764411,0.4320987654,0.438028169,0.9864634195
up30_40,rolling_base_episode_age,base_persistence,lower,0.8,13,holdout,218,69,56,0.2568807339,0.2034428189,0.3187384697,0.8115942029,539,136,0.2523191095,0.2916666667,0.2879788639,1.01280581
up30_40,rolling_base_episode_age,base_persistence,lower,0.9,18,discovery,364,114,110,0.3021978022,0.2572903241,0.3512366743,0.9649122807,418,131,0.3133971292,0.4564315353,0.4654731458,0.9805754412
up30_40,rolling_base_episode_age,base_persistence,lower,0.9,18,validation,311,99,78,0.2508038585,0.2058665043,0.3018222207,0.7878787879,399,104,0.2606516291,0.4285714286,0.438028169,0.9784106569
up30_40,rolling_base_episode_age,base_persistence,lower,0.9,18,holdout,218,69,61,0.2798165138,0.2244338961,0.3428246293,0.884057971,539,157,0.2912801484,0.2798165138,0.2879788639,0.9716564262
up30_40,rolling_base_episode_age,base_persistence,lower,0.95,18,discovery,364,114,110,0.3021978022,0.2572903241,0.3512366743,0.9649122807,418,131,0.3133971292,0.4564315353,0.4654731458,0.9805754412
up30_40,rolling_base_episode_age,base_persistence,lower,0.95,18,validation,311,99,78,0.2508038585,0.2058665043,0.3018222207,0.7878787879,399,104,0.2606516291,0.4285714286,0.438028169,0.9784106569
up30_40,rolling_base_episode_age,base_persistence,lower,0.95,18,holdout,218,69,61,0.2798165138,0.2244338961,0.3428246293,0.884057971,539,157,0.2912801484,0.2798165138,0.2879788639,0.9716564262
up30_40,days_since_rebinding,base_persistence,lower,0.8,11,discovery,364,97,81,0.2225274725,0.1828203481,0.2680300247,0.8350515464,418,106,0.2535885167,0.4331550802,0.4654731458,0.9305694306
up30_40,days_since_rebinding,base_persistence,lower,0.8,11,validation,311,99,65,0.2090032154,0.1675012454,0.2576062336,0.6565656566,399,88,0.2205513784,0.4248366013,0.438028169,0.9698842023
up30_40,days_since_rebinding,base_persistence,lower,0.8,11,holdout,218,69,56,0.2568807339,0.2034428189,0.3187384697,0.8115942029,539,133,0.2467532468,0.2962962963,0.2879788639,1.028882093
up30_40,days_since_rebinding,base_persistence,lower,0.9,14,discovery,364,97,88,0.2417582418,0.200618643,0.2882916049,0.9072164948,418,117,0.2799043062,0.4292682927,0.4654731458,0.9222192442
up30_40,days_since_rebinding,base_persistence,lower,0.9,14,validation,311,99,73,0.2347266881,0.1910358873,0.28489082,0.7373737374,399,96,0.2406015038,0.4319526627,0.438028169,0.9861298731
up30_40,days_since_rebinding,base_persistence,lower,0.9,14,holdout,218,69,58,0.2660550459,0.2118158868,0.3283962966,0.8405797101,539,148,0.2745825603,0.2815533981,0.2879788639,0.9776877171
up30_40,days_since_rebinding,base_persistence,lower,0.95,16,discovery,364,97,92,0.2527472527,0.2108429462,0.2998158018,0.9484536082,418,122,0.2918660287,0.4299065421,0.4654731458,0.9235904283
up30_40,days_since_rebinding,base_persistence,lower,0.95,16,validation,311,99,76,0.2443729904,0.1999236142,0.2950603037,0.7676767677,399,104,0.2606516291,0.4222222222,0.438028169,0.9639156842
up30_40,days_since_rebinding,base_persistence,lower,0.95,16,holdout,218,69,59,0.2706422018,0.2160142256,0.3332134051,0.8550724638,539,154,0.2857142857,0.2769953052,0.2879788639,0.9618598441
up30_40,base_presence_5,base_persistence,lower,0.8,0.8,discovery,364,337,279,0.7664835165,0.7203768376,0.8070242896,0.8278931751,418,321,0.7679425837,0.465,0.4654731458,0.9989835165
up30_40,base_presence_5,base_persistence,lower,0.8,0.8,validation,311,311,247,0.7942122186,0.7458223702,0.8354225544,0.7942122186,399,310,0.7769423559,0.4434470377,0.438028169,1.012371051
up30_40,base_presence_5,base_persistence,lower,0.8,0.8,holdout,218,218,181,0.8302752294,0.7748280223,0.8742841894,0.8302752294,539,417,0.7736549165,0.3026755853,0.2879788639,1.051034028
up30_40,base_presence_5,base_persistence,lower,0.9,1,discovery,364,337,337,0.9258241758,0.8942303151,0.9485240633,1,418,404,0.966507177,0.4547908232,0.4654731458,0.9770506147
up30_40,base_presence_5,base_persistence,lower,0.9,1,validation,311,311,311,1,0.9877987517,1,1,399,399,1,0.438028169,0.438028169,1
up30_40,base_presence_5,base_persistence,lower,0.9,1,holdout,218,218,218,1,0.9826837651,1,1,539,539,1,0.2879788639,0.2879788639,1
up30_40,base_presence_5,base_persistence,lower,0.95,1,discovery,364,337,337,0.9258241758,0.8942303151,0.9485240633,1,418,404,0.966507177,0.4547908232,0.4654731458,0.9770506147
up30_40,base_presence_5,base_persistence,lower,0.95,1,validation,311,311,311,1,0.9877987517,1,1,399,399,1,0.438028169,0.438028169,1
up30_40,base_presence_5,base_persistence,lower,0.95,1,holdout,218,218,218,1,0.9826837651,1,1,539,539,1,0.2879788639,0.2879788639,1
up30_40,base_presence_10,base_persistence,lower,0.8,0.8,discovery,364,326,263,0.7225274725,0.6743878629,0.7660192639,0.8067484663,418,315,0.7535885167,0.455017301,0.4654731458,0.9775371687
up30_40,base_presence_10,base_persistence,lower,0.8,0.8,validation,311,311,252,0.8102893891,0.7630303173,0.849976625,0.8102893891,399,327,0.8195488722,0.4352331606,0.438028169,0.9936191127
up30_40,base_presence_10,base_persistence,lower,0.8,0.8,holdout,218,218,180,0.8256880734,0.7698081126,0.8702886518,0.8256880734,539,421,0.7810760668,0.2995008319,0.2879788639,1.04000977
up30_40,base_presence_10,base_persistence,lower,0.9,1,discovery,364,326,326,0.8956043956,0.8599534477,0.9229925555,1,418,399,0.9545454545,0.4496551724,0.4654731458,0.9660174308
up30_40,base_presence_10,base_persistence,lower,0.9,1,validation,311,311,311,1,0.9877987517,1,1,399,399,1,0.438028169,0.438028169,1
up30_40,base_presence_10,base_persistence,lower,0.9,1,holdout,218,218,218,1,0.9826837651,1,1,539,539,1,0.2879788639,0.2879788639,1
up30_40,base_presence_10,base_persistence,lower,0.95,1,discovery,364,326,326,0.8956043956,0.8599534477,0.9229925555,1,418,399,0.9545454545,0.4496551724,0.4654731458,0.9660174308
up30_40,base_presence_10,base_persistence,lower,0.95,1,validation,311,311,311,1,0.9877987517,1,1,399,399,1,0.438028169,0.438028169,1
up30_40,base_presence_10,base_persistence,lower,0.95,1,holdout,218,218,218,1,0.9826837651,1,1,539,539,1,0.2879788639,0.2879788639,1
up30_40,base_presence_20,base_persistence,lower,0.8,0.75,discovery,364,135,111,0.3049450549,0.2598903147,0.3540738087,0.8222222222,418,252,0.6028708134,0.305785124,0.4654731458,0.6569339751
up30_40,base_presence_20,base_persistence,lower,0.8,0.75,validation,311,311,254,0.8167202572,0.7699453013,0.8557664481,0.8167202572,399,334,0.8370927318,0.4319727891,0.438028169,0.9861758208
up30_40,base_presence_20,base_persistence,lower,0.8,0.75,holdout,218,218,183,0.8394495413,0.7849060712,0.8822370354,0.8394495413,539,424,0.7866419295,0.3014827018,0.2879788639,1.046891767
up30_40,base_presence_20,base_persistence,lower,0.9,0.9,discovery,364,135,128,0.3516483516,0.3043778071,0.4020174417,0.9481481481,418,287,0.6866028708,0.3084337349,0.4654731458,0.6626241229
up30_40,base_presence_20,base_persistence,lower,0.9,0.9,validation,311,311,282,0.9067524116,0.8692891244,0.9342899244,0.9067524116,399,367,0.9197994987,0.4345146379,0.438028169,0.9919787553
up30_40,base_presence_20,base_persistence,lower,0.9,0.9,holdout,218,218,207,0.9495412844,0.9119196513,0.9715941926,0.9495412844,539,474,0.879406308,0.3039647577,0.2879788639,1.055510649
up30_40,base_presence_20,base_persistence,lower,0.95,0.9,discovery,364,135,128,0.3516483516,0.3043778071,0.4020174417,0.9481481481,418,287,0.6866028708,0.3084337349,0.4654731458,0.6626241229
up30_40,base_presence_20,base_persistence,lower,0.95,0.9,validation,311,311,282,0.9067524116,0.8692891244,0.9342899244,0.9067524116,399,367,0.9197994987,0.4345146379,0.438028169,0.9919787553
up30_40,base_presence_20,base_persistence,lower,0.95,0.9,holdout,218,218,207,0.9495412844,0.9119196513,0.9715941926,0.9495412844,539,474,0.879406308,0.3039647577,0.2879788639,1.055510649
up30_40,split_count_20,lifecycle_events,higher,0.8,0,discovery,364,135,135,0.3708791209,0.3228462105,0.4216089135,1,418,319,0.7631578947,0.2973568282,0.4654731458,0.638827032
up30_40,split_count_20,lifecycle_events,higher,0.8,0,validation,311,311,311,1,0.9877987517,1,1,399,399,1,0.438028169,0.438028169,1
up30_40,split_count_20,lifecycle_events,higher,0.8,0,holdout,218,218,218,1,0.9826837651,1,1,539,539,1,0.2879788639,0.2879788639,1
up30_40,split_count_20,lifecycle_events,higher,0.9,0,discovery,364,135,135,0.3708791209,0.3228462105,0.4216089135,1,418,319,0.7631578947,0.2973568282,0.4654731458,0.638827032
up30_40,split_count_20,lifecycle_events,higher,0.9,0,validation,311,311,311,1,0.9877987517,1,1,399,399,1,0.438028169,0.438028169,1
up30_40,split_count_20,lifecycle_events,higher,0.9,0,holdout,218,218,218,1,0.9826837651,1,1,539,539,1,0.2879788639,0.2879788639,1
up30_40,split_count_20,lifecycle_events,higher,0.95,0,discovery,364,135,135,0.3708791209,0.3228462105,0.4216089135,1,418,319,0.7631578947,0.2973568282,0.4654731458,0.638827032
up30_40,split_count_20,lifecycle_events,higher,0.95,0,validation,311,311,311,1,0.9877987517,1,1,399,399,1,0.438028169,0.438028169,1
up30_40,split_count_20,lifecycle_events,higher,0.95,0,holdout,218,218,218,1,0.9826837651,1,1,539,539,1,0.2879788639,0.2879788639,1
up30_40,merge_count_20,lifecycle_events,higher,0.8,1,discovery,364,135,111,0.3049450549,0.2598903147,0.3540738087,0.8222222222,418,206,0.4928229665,0.3501577287,0.4654731458,0.7522619336
