trade_id,signal_date,symbol,industry,final_net_return,invested_cost,profit,diffusion_score,max_return20,signal_year,cohort_order,cohort_size,intensity_bucket,intensity_rank_pct,retained_top5
2018-11-06|000728.SZ,2018-11-06,000728.SZ,证券Ⅱ,0.103420609761,199257.375804,20607.319305,0.939393939394,0.0946764662216,2018,4,10,3,0.45,True
2018-11-06|601377.SH,2018-11-06,601377.SH,证券Ⅱ,0.0594089029334,199257.375804,11837.6620979,0.939393939394,0.0948577934587,2018,5,10,3,0.55,False
2018-11-06|002673.SZ,2018-11-06,002673.SZ,证券Ⅱ,0.00895844245316,199257.375804,1785.03573451,0.939393939394,0.0949328924956,2018,6,10,4,0.65,False
2018-11-06|000712.SZ,2018-11-06,000712.SZ,证券Ⅱ,0.0489654637555,199257.375804,9756.72981296,0.939393939394,0.0949904015145,2018,7,10,4,0.75,False
2018-11-06|601328.SH,2018-11-06,601328.SH,银行Ⅱ,-0.00399201596806,199257.375804,-795.438625965,0.909090909091,0.0225117731722,2018,8,10,5,0.85,False
2018-11-06|601988.SH,2018-11-06,601988.SH,银行Ⅱ,-0.0148476888185,199257.375804,-2958.51151074,0.909090909091,0.0252467827348,2018,9,10,5,0.95,False
2018-11-13|601899.SH,2018-11-13,601899.SH,工业金属,0.00469410017175,204452.805866,959.72195113,1,0.0328878668448,2018,0,10,1,0.05,True
2018-11-13|300570.SZ,2018-11-13,300570.SZ,通信设备,0.0889527387128,204452.805866,18186.6370193,1,0.0401199937894,2018,1,10,1,0.15,True
2018-11-13|600110.SH,2018-11-13,600110.SH,电池,-0.0195894564339,204452.805866,-4005.1193333,1,0.0454623740768,2018,2,10,2,0.25,True
2018-11-13|002222.SZ,2018-11-13,002222.SZ,光学光电子,0.0110420668098,204452.805866,2257.58154182,1,0.0466143152248,2018,3,10,2,0.35,True
2018-11-13|000100.SZ,2018-11-13,000100.SZ,光学光电子,-0.069367057391,204452.805866,-14182.2895183,1,0.0489893872003,2018,4,10,3,0.45,True
2018-11-13|000935.SZ,2018-11-13,000935.SZ,多元金融,0.0668702121449,204452.805866,13671.8025019,1,0.0587411507605,2018,5,10,3,0.55,False
2018-11-13|000009.SZ,2018-11-13,000009.SZ,综合Ⅱ,0.0375995262223,204452.805866,7687.32863538,1,0.059525979314,2018,6,10,4,0.65,False
2018-11-13|600673.SH,2018-11-13,600673.SH,综合Ⅱ,-0.0701475278226,204452.805866,-14341.8588879,1,0.0629623459388,2018,7,10,4,0.75,False
2018-11-13|002500.SZ,2018-11-13,002500.SZ,证券Ⅱ,0.0121507390406,204452.805866,2484.25269019,1,0.0945884186759,2018,8,10,5,0.85,False
2018-11-13|600056.SH,2018-11-13,600056.SH,医药商业,-0.113761658563,204452.805866,-23258.8902931,0.909090909091,0.0401123293978,2018,9,10,5,0.95,False
2018-11-20|000630.SZ,2018-11-20,000630.SZ,工业金属,-0.0554290480073,202469.100726,-11222.6695041,1,0.0192313619279,2018,0,10,1,0.05,True
2018-11-20|600737.SH,2018-11-20,600737.SH,农产品加工,0.0016994582264,202469.100726,344.087778821,1,0.0238817320034,2018,1,10,1,0.15,True
2018-11-20|600673.SH,2018-11-20,600673.SH,综合Ⅱ,-0.0683304199055,202469.100726,-13834.7986705,1,0.0274673947006,2018,2,10,2,0.25,True
2018-11-20|603026.SH,2018-11-20,603026.SH,电池,0.104269721427,202469.100726,21111.3967302,1,0.0298358332623,2018,3,10,2,0.35,True
2018-11-20|000415.SZ,2018-11-20,000415.SZ,多元金融,-0.046216793346,202469.100726,-9357.4725872,1,0.0313656592782,2018,4,10,3,0.45,True
2018-11-20|300570.SZ,2018-11-20,300570.SZ,通信设备,0.0118083457058,202469.100726,2390.82513611,1,0.0326923616855,2018,5,10,3,0.55,False
2018-11-20|000008.SZ,2018-11-20,000008.SZ,轨交设备Ⅱ,-0.03628155161,202469.100726,-7345.89312742,1,0.0337489847366,2018,6,10,4,0.65,False
2018-11-20|600958.SH,2018-11-20,600958.SH,证券Ⅱ,-0.139905605456,202469.100726,-28326.5621231,1,0.0365194468277,2018,7,10,4,0.75,False
2018-11-20|600963.SH,2018-11-20,600963.SH,造纸,-0.0566545070778,202469.100726,-11470.7871001,1,0.0377403279828,2018,8,10,5,0.85,False
2018-11-20|600682.SH,2018-11-20,600682.SH,综合Ⅱ,-0.109585985622,202469.100726,-22187.775961,1,0.0754907794725,2018,9,10,5,0.95,False
2018-11-27|603338.SH,2018-11-27,603338.SH,工程机械,0.112600743629,202977.44225,22855.4109373,1,0.0254379699628,2018,0,10,1,0.05,True
2018-11-27|000425.SZ,2018-11-27,000425.SZ,工程机械,-0.0100467757494,202977.44225,-2039.26884448,1,0.026747508367,2018,1,10,1,0.15,True
2018-11-27|600031.SH,2018-11-27,600031.SH,工程机械,0.0619855829742,202977.44225,12581.6750885,1,0.0273989741881,2018,2,10,2,0.25,True
2018-11-27|002091.SZ,2018-11-27,002091.SZ,贸易Ⅱ,0.0345986992804,202977.44225,7022.75548513,1,0.0274994413606,2018,3,10,2,0.35,True
2018-11-27|600739.SH,2018-11-27,600739.SH,生物制品,-0.123881865898,202977.44225,-25145.2242812,1,0.0310990692299,2018,4,10,3,0.45,True
2018-11-27|000799.SZ,2018-11-27,000799.SZ,白酒Ⅱ,0.0826173739478,202977.44225,16769.4632494,1,0.0321364415518,2018,5,10,3,0.55,False
2018-11-27|002372.SZ,2018-11-27,002372.SZ,装修建材,0.0625471395414,202977.44225,12695.6584042,1,0.0340983342807,2018,6,10,4,0.65,False
2018-11-27|600702.SH,2018-11-27,600702.SH,白酒Ⅱ,0.196198174371,202977.44225,39823.803608,1,0.041364079057,2018,7,10,4,0.75,False
2018-11-27|000876.SZ,2018-11-27,000876.SZ,养殖业,0.13147738526,202977.44225,26686.9433739,0.9,0.0307716586668,2018,8,10,5,0.85,False
2018-11-27|300359.SZ,2018-11-27,300359.SZ,教育,-0.0531580151798,202977.44225,-10789.8779563,0.833333333333,0.0508330657992,2018,9,10,5,0.95,False
2018-12-04|600739.SH,2018-12-04,600739.SH,生物制品,-0.138474106639,208772.270621,-28909.5536652,1,0.0310990692299,2018,0,10,1,0.05,True
2018-12-04|601098.SH,2018-12-04,601098.SH,出版,0.0863991195691,208772.270621,18037.7403721,1,0.036762702903,2018,1,10,1,0.15,True
2018-12-04|600559.SH,2018-12-04,600559.SH,白酒Ⅱ,-0.175765298332,208772.270621,-36694.9204292,1,0.0386314131404,2018,2,10,2,0.25,True
2018-12-04|603589.SH,2018-12-04,603589.SH,白酒Ⅱ,-0.123097743077,208772.270621,-25699.3953304,1,0.0397851877918,2018,3,10,2,0.35,True
2018-12-04|002271.SZ,2018-12-04,002271.SZ,装修建材,-0.155110468718,208772.270621,-32382.7647512,1,0.0500819961316,2018,4,10,3,0.45,True
2018-12-04|000665.SZ,2018-12-04,000665.SZ,电视广播Ⅱ,-0.0931487408814,208772.270621,-19446.8741393,1,0.0950651117967,2018,5,10,3,0.55,False
2018-12-04|000156.SZ,2018-12-04,000156.SZ,电视广播Ⅱ,-0.117853084065,208772.270621,-24604.4559599,1,0.0951063269854,2018,6,10,4,0.65,False
2018-12-04|300498.SZ,2018-12-04,300498.SZ,养殖业,0.0162567079114,208772.270621,3393.94982347,0.888888888889,0.0350198652099,2018,7,10,4,0.75,False
2018-12-04|601766.SH,2018-12-04,601766.SH,轨交设备Ⅱ,0.0152709370792,208772.270621,3188.14820853,0.833333333333,0.0184976372418,2018,8,10,5,0.85,False
2018-12-04|600031.SH,2018-12-04,600031.SH,工程机械,-0.0382106951741,208772.270621,-7977.33359348,0.8,0.0282400595742,2018,9,10,5,0.95,False
2018-12-11|603027.SH,2018-12-11,603027.SH,调味发酵品Ⅱ,-0.0586435021449,204705.6565,-12004.656606,0.833333333333,0.0305647264363,2018,0,10,1,0.05,True
2018-12-11|000528.SZ,2018-12-11,000528.SZ,工程机械,-0.0828984780812,204705.6565,-16969.7873785,0.8,0.0266682470822,2018,1,10,1,0.15,True
2018-12-11|002375.SZ,2018-12-11,002375.SZ,装修装饰Ⅱ,-0.0226089876322,204705.6565,-4628.18765605,0.8,0.0320883145515,2018,2,10,2,0.25,True
2018-12-11|600551.SH,2018-12-11,600551.SH,出版,0.0356616976819,204705.6565,7300.15123589,0.769230769231,0.0429930464851,2018,3,10,2,0.35,True
2018-12-11|601801.SH,2018-12-11,601801.SH,出版,0.0326259246213,204705.6565,6678.71131854,0.769230769231,0.0469051494737,2018,4,10,3,0.45,True
2018-12-11|601098.SH,2018-12-11,601098.SH,出版,0.021213084036,204705.6565,4342.43829398,0.692307692308,0.0356145300084,2018,5,10,3,0.55,False
2018-12-11|002304.SZ,2018-12-11,002304.SZ,白酒Ⅱ,-0.090883465478,204705.6565,-18604.3594657,0.692307692308,0.0358212764518,2018,6,10,4,0.65,False
2018-12-11|600298.SH,2018-12-11,600298.SH,调味发酵品Ⅱ,-0.0284905994463,204705.6565,-5832.18686373,0.666666666667,0.0374575625349,2018,7,10,4,0.75,False
2018-12-11|600031.SH,2018-12-11,600031.SH,工程机械,-0.013673746068,204705.6565,-2799.09316567,0.6,0.0282400595742,2018,8,10,5,0.85,False
2018-12-11|601886.SH,2018-12-11,601886.SH,装修装饰Ⅱ,0.00844081601014,204705.6565,1727.88278275,0.6,0.0380059816252,2018,9,10,5,0.95,False
2018-12-18|603369.SH,2018-12-18,603369.SH,白酒Ⅱ,0.0485660600623,194479.135783,9445.0853893,1,0.0379792480652,2018,0,10,1,0.05,True
2018-12-18|002304.SZ,2018-12-18,002304.SZ,白酒Ⅱ,-0.00915372790645,194479.135783,-1780.20909244,0.923076923077,0.0358212764518,2018,1,10,1,0.15,True
2018-12-18|600559.SH,2018-12-18,600559.SH,白酒Ⅱ,-0.045255203878,194479.135783,-8801.19293987,0.923076923077,0.0386314131404,2018,2,10,2,0.25,True
2018-12-18|603589.SH,2018-12-18,603589.SH,白酒Ⅱ,0.0837120204036,194479.135783,16280.2413828,0.923076923077,0.0397618300955,2018,3,10,2,0.35,True
2018-12-18|000568.SZ,2018-12-18,000568.SZ,白酒Ⅱ,-0.0402951107132,194479.135783,-7836.55830778,0.923076923077,0.0452997592297,2018,4,10,3,0.45,True
2018-12-18|000860.SZ,2018-12-18,000860.SZ,白酒Ⅱ,0.0357561337706,194479.135783,6953.82199466,0.923076923077,0.0460496856113,2018,5,10,3,0.55,False
2018-12-18|000858.SZ,2018-12-18,000858.SZ,白酒Ⅱ,-0.0153102885139,194479.135783,-2977.53167877,0.923076923077,0.0502524780645,2018,6,10,4,0.65,False
2018-12-18|000596.SZ,2018-12-18,000596.SZ,白酒Ⅱ,0.00727700386868,194479.135783,1415.22542347,0.923076923077,0.0518197487298,2018,7,10,4,0.75,False
2018-12-18|600197.SH,2018-12-18,600197.SH,白酒Ⅱ,0.00322543319159,194479.135783,627.279459626,0.923076923077,0.0525111640046,2018,8,10,5,0.85,False
2018-12-18|000799.SZ,2018-12-18,000799.SZ,白酒Ⅱ,0.00466892302352,194479.135783,908.008114652,0.923076923077,0.0545695445258,2018,9,10,5,0.95,False
2018-12-25|300353.SZ,2018-12-25,300353.SZ,通信设备,0.123986663544,199657.525991,24754.8704992,0.857142857143,0.0344321964215,2018,0,10,1,0.05,True
2018-12-25|300183.SZ,2018-12-25,300183.SZ,通信设备,-0.00151438416699,199657.525991,-302.358196181,0.857142857143,0.0365372938447,2018,1,10,1,0.15,True
2018-12-25|600761.SH,2018-12-25,600761.SH,工程机械,0.0459749397526,199657.525991,9179.2427286,0.833333333333,0.0205969340906,2018,2,10,2,0.25,True
2018-12-25|002104.SZ,2018-12-25,002104.SZ,通信设备,0.0484294568757,199657.525991,9669.3055449,0.833333333333,0.0350913198113,2018,3,10,2,0.35,True
2018-12-25|002396.SZ,2018-12-25,002396.SZ,通信设备,-0.0194511199331,199657.525991,-3883.5624836,0.833333333333,0.0367934478818,2018,4,10,3,0.45,True
2018-12-25|600345.SH,2018-12-25,600345.SH,通信设备,0.0110163235173,199657.525991,2199.49189899,0.833333333333,0.0391098135727,2018,5,10,3,0.55,False
2018-12-25|600522.SH,2018-12-25,600522.SH,通信设备,0.0142276422764,199657.525991,2840.6558576,0.833333333333,0.0416463968753,2018,6,10,4,0.65,False
2018-12-25|002281.SZ,2018-12-25,002281.SZ,通信设备,-0.0191053865622,199657.525991,-3814.53421411,0.833333333333,0.0465200156349,2018,7,10,4,0.75,False
2018-12-25|002881.SZ,2018-12-25,002881.SZ,通信设备,0.0297525168243,199657.525991,5940.31390115,0.833333333333,0.0479817904895,2018,8,10,5,0.85,False
2018-12-25|600305.SH,2018-12-25,600305.SH,调味发酵品Ⅱ,0.106782566395,199657.525991,21319.9430255,0.8,0.0357363192961,2018,9,10,5,0.95,False
2019-01-03|002299.SZ,2019-01-03,002299.SZ,养殖业,0.25724595036,191520.727832,49267.9316447,0.75,0.0216124497428,2019,0,10,1,0.05,True
2019-01-03|002234.SZ,2019-01-03,002234.SZ,养殖业,0.352296299462,191520.727832,67472.0436854,0.75,0.0412882535176,2019,1,10,1,0.15,True
2019-01-03|601069.SH,2019-01-03,601069.SH,贵金属,-0.128493013972,191520.727832,-24609.0755572,0.727272727273,0.0267621605504,2019,2,10,2,0.25,True
2019-01-03|300139.SZ,2019-01-03,300139.SZ,贵金属,-0.162297920715,191520.727832,-31083.4159009,0.727272727273,0.0437445489629,2019,3,10,2,0.35,True
2019-01-03|600988.SH,2019-01-03,600988.SH,贵金属,-0.088399472242,191520.727832,-16930.3312637,0.727272727273,0.0524464753725,2019,4,10,3,0.45,True
2019-01-03|600547.SH,2019-01-03,600547.SH,贵金属,-0.0252647398859,191520.727832,-4838.72137142,0.636363636364,0.0270796324052,2019,5,10,3,0.55,False
2019-01-03|002155.SZ,2019-01-03,002155.SZ,贵金属,-0.0794108897589,191520.727832,-15208.8314044,0.636363636364,0.039609138095,2019,6,10,4,0.65,False
2019-01-03|600489.SH,2019-01-03,600489.SH,贵金属,-0.0965913977035,191520.727832,-18499.2547905,0.636363636364,0.0409202697894,2019,7,10,4,0.75,False
2019-01-03|000975.SZ,2019-01-03,000975.SZ,贵金属,-0.00496563081071,191520.727832,-951.021227013,0.636363636364,0.0537875244598,2019,8,10,5,0.85,False
2019-01-03|300498.SZ,2019-01-03,300498.SZ,养殖业,0.0431873095913,191520.727832,8271.26496604,0.625,0.0378146669238,2019,9,10,5,0.95,False
2019-01-10|600050.SH,2019-01-10,600050.SH,通信服务,0.0865541643985,199356.91204,17255.1709387,0.894736842105,0.0133717369659,2019,0,10,1,0.05,True
2019-01-10|000839.SZ,2019-01-10,000839.SZ,通信服务,-0.00673583961553,199356.91204,-1342.83618575,0.894736842105,0.0313863138207,2019,1,10,1,0.15,True
2019-01-10|600893.SH,2019-01-10,600893.SH,航空装备Ⅱ,0.0381178008913,199356.91204,7599.04707946,0.875,0.0314254671242,2019,2,10,2,0.25,True
2019-01-10|300699.SZ,2019-01-10,300699.SZ,航空装备Ⅱ,0.15056566351,199356.91204,30016.3057366,0.875,0.0320941333935,2019,3,10,2,0.35,True
2019-01-10|000768.SZ,2019-01-10,000768.SZ,航空装备Ⅱ,0.0491756700123,199356.91204,9803.50972116,0.875,0.034127941142,2019,4,10,3,0.45,True
2019-01-10|601222.SH,2019-01-10,601222.SH,电网设备,0.125045455647,199356.91204,24928.6759025,0.853658536585,0.0344861760712,2019,5,10,3,0.55,False
2019-01-10|300510.SZ,2019-01-10,300510.SZ,电网设备,0.0597972594138,199356.91204,11920.9969852,0.853658536585,0.0374653598971,2019,6,10,4,0.65,False
2019-01-10|300383.SZ,2019-01-10,300383.SZ,通信服务,0.0986226394473,199356.91204,19661.1048575,0.842105263158,0.0344993968516,2019,7,10,4,0.75,False
2019-01-10|601877.SH,2019-01-10,601877.SH,电网设备,0.124335749554,199356.91204,24787.1910872,0.829268292683,0.0315187930481,2019,8,10,5,0.85,False
2019-01-10|002168.SZ,2019-01-10,002168.SZ,电网设备,-0.016811920713,199356.91204,-3351.57259882,0.829268292683,0.0351639124577,2019,9,10,5,0.95,False
2019-01-17|002299.SZ,2019-01-17,002299.SZ,养殖业,0.42893349588,202072.79715,86675.7913036,1,0.032886110917,2019,0,10,1,0.05,True
2019-01-17|300498.SZ,2019-01-17,300498.SZ,养殖业,0.175966492775,202072.79715,35558.0413996,1,0.0378146669238,2019,1,10,1,0.15,True
2019-01-17|002234.SZ,2019-01-17,002234.SZ,养殖业,0.698932278983,202072.79715,141235.200632,1,0.0412882535176,2019,2,10,2,0.25,True
2019-01-17|002458.SZ,2019-01-17,002458.SZ,养殖业,0.876915898996,202072.79715,177200.848575,1,0.0468312996841,2019,3,10,2,0.35,True
2019-01-17|000876.SZ,2019-01-17,000876.SZ,养殖业,0.288951508747,202072.79715,58389.2396132,1,0.0487901641694,2019,4,10,3,0.45,True
2019-01-17|002157.SZ,2019-01-17,002157.SZ,养殖业,0.701307170071,202072.79715,141715.101517,1,0.0617111191769,2019,5,10,3,0.55,False
2019-01-17|002714.SZ,2019-01-17,002714.SZ,养殖业,0.572468097061,202072.79715,115680.229652,1,0.0699983773288,2019,6,10,4,0.65,False
2019-01-17|002124.SZ,2019-01-17,002124.SZ,养殖业,0.442149577883,202072.79715,89346.4019614,1,0.082423403528,2019,7,10,4,0.75,False
2019-01-17|000735.SZ,2019-01-17,000735.SZ,养殖业,0.126205106128,202072.79715,25502.6188098,1,0.095487030101,2019,8,10,5,0.85,False
2019-01-17|600066.SH,2019-01-17,600066.SH,商用车,0.108856179267,202072.79715,21996.8726315,0.833333333333,0.0211603324805,2019,9,10,5,0.95,False
2019-01-24|600066.SH,2019-01-24,600066.SH,商用车,0.196557814996,208039.80536,40891.8495737,1,0.0211603324805,2019,0,10,1,0.05,True
2019-01-24|300498.SZ,2019-01-24,300498.SZ,养殖业,0.164146670893,208039.80536,34149.041463,1,0.0255301976925,2019,1,10,1,0.15,True
2019-01-24|600967.SH,2019-01-24,600967.SH,地面兵装Ⅱ,0.0560962170723,208039.80536,11670.2460811,1,0.0318081071962,2019,2,10,2,0.25,True
2019-01-24|300527.SZ,2019-01-24,300527.SZ,地面兵装Ⅱ,0.179215292044,208039.80536,37283.9144742,1,0.0416148812356,2019,3,10,2,0.35,True
2019-01-24|600030.SH,2019-01-24,600030.SH,证券Ⅱ,0.317837861881,208039.80536,66122.9269216,1,0.0481653594006,2019,4,10,3,0.45,True
2019-01-24|601211.SH,2019-01-24,601211.SH,证券Ⅱ,0.204986346326,208039.80536,42645.319591,1,0.0595816358022,2019,5,10,3,0.55,False
2019-01-24|600999.SH,2019-01-24,600999.SH,证券Ⅱ,0.239227386185,208039.80536,49768.8188585,1,0.0641199067451,2019,6,10,4,0.65,False
2019-01-24|300059.SZ,2019-01-24,300059.SZ,证券Ⅱ,0.527520365302,208039.80536,109745.234121,1,0.0645906465513,2019,7,10,4,0.75,False
2019-01-24|601688.SH,2019-01-24,601688.SH,证券Ⅱ,0.246882175499,208039.80536,51361.3197375,1,0.0660093592146,2019,8,10,5,0.85,False
2019-01-24|000166.SZ,2019-01-24,000166.SZ,证券Ⅱ,0.264952931665,208039.80536,55120.7563331,1,0.0678622891167,2019,9,10,5,0.95,False
2019-01-31|000157.SZ,2019-01-31,000157.SZ,工程机械,0.161564270922,201825.482523,32607.7869373,1,0.0139472274809,2019,0,10,1,0.05,True
2019-01-31|000425.SZ,2019-01-31,000425.SZ,工程机械,0.251863245985,201825.482523,50832.4211508,1,0.015504186536,2019,1,10,1,0.15,True
2019-01-31|600031.SH,2019-01-31,600031.SH,工程机械,0.190667524885,201825.482523,38481.5652114,1,0.0234254995101,2019,2,10,2,0.25,True
2019-01-31|300498.SZ,2019-01-31,300498.SZ,养殖业,0.342430000014,201825.482523,69111.0999833,1,0.0255301976925,2019,3,10,2,0.35,True
2019-01-31|603369.SH,2019-01-31,603369.SH,白酒Ⅱ,0.191804425337,201825.482523,38711.0206938,1,0.0510060802036,2019,4,10,3,0.45,True
2019-01-31|002304.SZ,2019-01-31,002304.SZ,白酒Ⅱ,0.157906223581,201825.482523,31869.4997677,1,0.0522076416343,2019,5,10,3,0.55,False
2019-01-31|600519.SH,2019-01-31,600519.SH,白酒Ⅱ,0.0543932793199,201825.482523,10977.9498448,1,0.055098086682,2019,6,10,4,0.65,False
2019-01-31|000860.SZ,2019-01-31,000860.SZ,白酒Ⅱ,0.0498597298519,201825.482523,10062.9640358,1,0.057860699995,2019,7,10,4,0.75,False
2019-01-31|000858.SZ,2019-01-31,000858.SZ,白酒Ⅱ,0.175223894317,201825.482523,35364.64702,1,0.0659365150554,2019,8,10,5,0.85,False
2019-01-31|600348.SH,2019-01-31,600348.SH,煤炭开采,0.185074078848,201825.482523,37352.6652661,0.857142857143,0.021675725479,2019,9,10,5,0.95,False
2019-02-14|601857.SH,2019-02-14,601857.SH,炼化及贸易,0.0212738741476,213484.671393,4541.64603164,1,0.0160646025038,2019,0,10,1,0.05,True
2019-02-14|000089.SZ,2019-02-14,000089.SZ,航空机场,0.0927425724091,213484.671393,19799.1175949,1,0.0202282497755,2019,1,10,1,0.15,True
2019-02-14|000528.SZ,2019-02-14,000528.SZ,工程机械,0.122580859461,213484.671393,26169.1345011,1,0.025479085301,2019,2,10,2,0.25,True
2019-02-14|000157.SZ,2019-02-14,000157.SZ,工程机械,0.0687642347547,213484.671393,14680.1100602,1,0.0263173083174,2019,3,10,2,0.35,True
2019-02-14|000025.SZ,2019-02-14,000025.SZ,综合Ⅱ,0.227487968149,213484.671393,48565.1941261,1,0.0291518619085,2019,4,10,3,0.45,True
2019-02-14|000572.SZ,2019-02-14,000572.SZ,乘用车,0.190576985564,213484.671393,40685.2651381,1,0.0292703823001,2019,5,10,3,0.55,False
2019-02-14|601607.SH,2019-02-14,601607.SH,医药商业,0.0412303196298,213484.671393,8802.04123758,1,0.0338027520906,2019,6,10,4,0.65,False
2019-02-14|000078.SZ,2019-02-14,000078.SZ,医药商业,0.308953090797,213484.671393,65956.7490646,1,0.0343247425411,2019,7,10,4,0.75,False
2019-02-14|600031.SH,2019-02-14,600031.SH,工程机械,0.195209580838,213484.671393,41674.253218,1,0.0387145121807,2019,8,10,5,0.85,False
2019-02-14|603369.SH,2019-02-14,603369.SH,白酒Ⅱ,0.272238407496,213484.671393,58118.7269647,1,0.0510060802036,2019,9,10,5,0.95,False
2019-02-21|601857.SH,2019-02-21,601857.SH,炼化及贸易,0.0398908458117,240117.725601,9578.49916861,1,0.0160646025038,2019,0,10,1,0.05,True
2019-02-21|601021.SH,2019-02-21,601021.SH,航空机场,0.100380078167,240117.725601,24103.0360651,1,0.0221089497358,2019,1,10,1,0.15,True
2019-02-21|601000.SH,2019-02-21,601000.SH,航运港口,0.197534891307,240117.725601,47431.6288275,1,0.0232568621643,2019,2,10,2,0.25,True
2019-02-21|601992.SH,2019-02-21,601992.SH,水泥,0.190215668941,240117.725601,45674.1537997,1,0.0235999153409,2019,3,10,2,0.35,True
2019-02-21|000652.SZ,2019-02-21,000652.SZ,综合Ⅱ,0.332808371696,240117.725601,79913.1892726,1,0.0285733724441,2019,4,10,3,0.45,True
2019-02-21|000157.SZ,2019-02-21,000157.SZ,工程机械,0.132277733091,240117.725601,31762.2284175,1,0.0299274205415,2019,5,10,3,0.55,False
2019-02-21|600511.SH,2019-02-21,600511.SH,医药商业,0.0972470916455,240117.725601,23350.7504672,1,0.0324493103484,2019,6,10,4,0.65,False
2019-02-21|601607.SH,2019-02-21,601607.SH,医药商业,0.229358426005,240117.725601,55073.0235998,1,0.0338027520906,2019,7,10,4,0.75,False
2019-02-21|600770.SH,2019-02-21,600770.SH,综合Ⅱ,0.349900930739,240117.725601,84017.4156748,1,0.039465142209,2019,8,10,5,0.85,False
2019-02-21|002841.SZ,2019-02-21,002841.SZ,消费电子,0.109987243558,240117.725601,26409.8867683,1,0.0436710614616,2019,9,10,5,0.95,False
2019-02-28|000656.SZ,2019-02-28,000656.SZ,房地产开发,0.152405931938,259262.433355,39513.132772,1,0.0299025601739,2019,0,10,1,0.05,True
