trade_date,market_view,denominator,eligible_count,minimum_required,gate_pass
2018-06-01,SZ_A,ALL_STATUS,1850,400,True
2018-06-01,SZ_A,NON_ST,1828,400,True
2018-06-04,ALL_A,ALL_STATUS,3007,1000,True
2018-06-04,ALL_A,NON_ST,2957,1000,True
2018-06-04,CHINEXT_BOARD,ALL_STATUS,651,200,True
2018-06-04,CHINEXT_BOARD,NON_ST,651,200,True
2018-06-04,SH_A,ALL_STATUS,1153,400,True
2018-06-04,SH_A,NON_ST,1125,400,True
2018-06-04,SZ_A,ALL_STATUS,1854,400,True
2018-06-04,SZ_A,NON_ST,1832,400,True
2018-06-05,ALL_A,ALL_STATUS,3006,1000,True
2018-06-05,ALL_A,NON_ST,2956,1000,True
2018-06-05,CHINEXT_BOARD,ALL_STATUS,653,200,True
2018-06-05,CHINEXT_BOARD,NON_ST,653,200,True
2018-06-05,SH_A,ALL_STATUS,1149,400,True
2018-06-05,SH_A,NON_ST,1121,400,True
2018-06-05,SZ_A,ALL_STATUS,1857,400,True
2018-06-05,SZ_A,NON_ST,1835,400,True
2018-06-06,ALL_A,ALL_STATUS,2997,1000,True
2018-06-06,ALL_A,NON_ST,2947,1000,True
2018-06-06,CHINEXT_BOARD,ALL_STATUS,652,200,True
2018-06-06,CHINEXT_BOARD,NON_ST,652,200,True
2018-06-06,SH_A,ALL_STATUS,1144,400,True
2018-06-06,SH_A,NON_ST,1116,400,True
2018-06-06,SZ_A,ALL_STATUS,1853,400,True
2018-06-06,SZ_A,NON_ST,1831,400,True
2018-06-07,ALL_A,ALL_STATUS,2987,1000,True
2018-06-07,ALL_A,NON_ST,2938,1000,True
2018-06-07,CHINEXT_BOARD,ALL_STATUS,653,200,True
2018-06-07,CHINEXT_BOARD,NON_ST,653,200,True
2018-06-07,SH_A,ALL_STATUS,1139,400,True
2018-06-07,SH_A,NON_ST,1111,400,True
2018-06-07,SZ_A,ALL_STATUS,1848,400,True
2018-06-07,SZ_A,NON_ST,1827,400,True
2018-06-08,ALL_A,ALL_STATUS,2974,1000,True
2018-06-08,ALL_A,NON_ST,2927,1000,True
2018-06-08,CHINEXT_BOARD,ALL_STATUS,654,200,True
2018-06-08,CHINEXT_BOARD,NON_ST,654,200,True
2018-06-08,SH_A,ALL_STATUS,1129,400,True
2018-06-08,SH_A,NON_ST,1101,400,True
2018-06-08,SZ_A,ALL_STATUS,1845,400,True
2018-06-08,SZ_A,NON_ST,1826,400,True
2018-06-11,ALL_A,ALL_STATUS,2980,1000,True
2018-06-11,ALL_A,NON_ST,2932,1000,True
2018-06-11,CHINEXT_BOARD,ALL_STATUS,657,200,True
2018-06-11,CHINEXT_BOARD,NON_ST,657,200,True
2018-06-11,SH_A,ALL_STATUS,1130,400,True
2018-06-11,SH_A,NON_ST,1102,400,True
2018-06-11,SZ_A,ALL_STATUS,1850,400,True
2018-06-11,SZ_A,NON_ST,1830,400,True
2018-06-12,ALL_A,ALL_STATUS,2974,1000,True
2018-06-12,ALL_A,NON_ST,2926,1000,True
2018-06-12,CHINEXT_BOARD,ALL_STATUS,656,200,True
2018-06-12,CHINEXT_BOARD,NON_ST,656,200,True
2018-06-12,SH_A,ALL_STATUS,1127,400,True
2018-06-12,SH_A,NON_ST,1099,400,True
2018-06-12,SZ_A,ALL_STATUS,1847,400,True
2018-06-12,SZ_A,NON_ST,1827,400,True
2018-06-13,ALL_A,ALL_STATUS,2974,1000,True
2018-06-13,ALL_A,NON_ST,2926,1000,True
2018-06-13,CHINEXT_BOARD,ALL_STATUS,656,200,True
2018-06-13,CHINEXT_BOARD,NON_ST,656,200,True
2018-06-13,SH_A,ALL_STATUS,1127,400,True
2018-06-13,SH_A,NON_ST,1099,400,True
2018-06-13,SZ_A,ALL_STATUS,1847,400,True
2018-06-13,SZ_A,NON_ST,1827,400,True
2018-06-14,ALL_A,ALL_STATUS,2966,1000,True
2018-06-14,ALL_A,NON_ST,2918,1000,True
2018-06-14,CHINEXT_BOARD,ALL_STATUS,656,200,True
2018-06-14,CHINEXT_BOARD,NON_ST,656,200,True
2018-06-14,SH_A,ALL_STATUS,1122,400,True
2018-06-14,SH_A,NON_ST,1094,400,True
2018-06-14,SZ_A,ALL_STATUS,1844,400,True
2018-06-14,SZ_A,NON_ST,1824,400,True
2018-06-15,ALL_A,ALL_STATUS,2958,1000,True
2018-06-15,ALL_A,NON_ST,2910,1000,True
2018-06-15,CHINEXT_BOARD,ALL_STATUS,656,200,True
2018-06-15,CHINEXT_BOARD,NON_ST,656,200,True
2018-06-15,SH_A,ALL_STATUS,1115,400,True
2018-06-15,SH_A,NON_ST,1087,400,True
2018-06-15,SZ_A,ALL_STATUS,1843,400,True
2018-06-15,SZ_A,NON_ST,1823,400,True
2018-06-19,ALL_A,ALL_STATUS,2944,1000,True
2018-06-19,ALL_A,NON_ST,2896,1000,True
2018-06-19,CHINEXT_BOARD,ALL_STATUS,650,200,True
2018-06-19,CHINEXT_BOARD,NON_ST,650,200,True
2018-06-19,SH_A,ALL_STATUS,1114,400,True
2018-06-19,SH_A,NON_ST,1086,400,True
2018-06-19,SZ_A,ALL_STATUS,1830,400,True
2018-06-19,SZ_A,NON_ST,1810,400,True
2018-06-20,ALL_A,ALL_STATUS,2945,1000,True
2018-06-20,ALL_A,NON_ST,2897,1000,True
2018-06-20,CHINEXT_BOARD,ALL_STATUS,650,200,True
2018-06-20,CHINEXT_BOARD,NON_ST,650,200,True
2018-06-20,SH_A,ALL_STATUS,1115,400,True
2018-06-20,SH_A,NON_ST,1087,400,True
2018-06-20,SZ_A,ALL_STATUS,1830,400,True
2018-06-20,SZ_A,NON_ST,1810,400,True
2018-06-21,ALL_A,ALL_STATUS,2943,1000,True
2018-06-21,ALL_A,NON_ST,2895,1000,True
2018-06-21,CHINEXT_BOARD,ALL_STATUS,648,200,True
2018-06-21,CHINEXT_BOARD,NON_ST,648,200,True
2018-06-21,SH_A,ALL_STATUS,1114,400,True
2018-06-21,SH_A,NON_ST,1086,400,True
2018-06-21,SZ_A,ALL_STATUS,1829,400,True
2018-06-21,SZ_A,NON_ST,1809,400,True
2018-06-22,ALL_A,ALL_STATUS,2935,1000,True
2018-06-22,ALL_A,NON_ST,2887,1000,True
2018-06-22,CHINEXT_BOARD,ALL_STATUS,648,200,True
2018-06-22,CHINEXT_BOARD,NON_ST,648,200,True
2018-06-22,SH_A,ALL_STATUS,1106,400,True
2018-06-22,SH_A,NON_ST,1078,400,True
2018-06-22,SZ_A,ALL_STATUS,1829,400,True
2018-06-22,SZ_A,NON_ST,1809,400,True
2018-06-25,ALL_A,ALL_STATUS,2937,1000,True
2018-06-25,ALL_A,NON_ST,2888,1000,True
2018-06-25,CHINEXT_BOARD,ALL_STATUS,649,200,True
2018-06-25,CHINEXT_BOARD,NON_ST,649,200,True
2018-06-25,SH_A,ALL_STATUS,1103,400,True
2018-06-25,SH_A,NON_ST,1075,400,True
2018-06-25,SZ_A,ALL_STATUS,1834,400,True
2018-06-25,SZ_A,NON_ST,1813,400,True
2018-06-26,ALL_A,ALL_STATUS,2941,1000,True
2018-06-26,ALL_A,NON_ST,2892,1000,True
2018-06-26,CHINEXT_BOARD,ALL_STATUS,650,200,True
2018-06-26,CHINEXT_BOARD,NON_ST,650,200,True
2018-06-26,SH_A,ALL_STATUS,1104,400,True
2018-06-26,SH_A,NON_ST,1076,400,True
2018-06-26,SZ_A,ALL_STATUS,1837,400,True
2018-06-26,SZ_A,NON_ST,1816,400,True
2018-06-27,ALL_A,ALL_STATUS,2954,1000,True
2018-06-27,ALL_A,NON_ST,2904,1000,True
2018-06-27,CHINEXT_BOARD,ALL_STATUS,653,200,True
2018-06-27,CHINEXT_BOARD,NON_ST,653,200,True
2018-06-27,SH_A,ALL_STATUS,1111,400,True
2018-06-27,SH_A,NON_ST,1083,400,True
2018-06-27,SZ_A,ALL_STATUS,1843,400,True
2018-06-27,SZ_A,NON_ST,1821,400,True
2018-06-28,ALL_A,ALL_STATUS,2952,1000,True
2018-06-28,ALL_A,NON_ST,2902,1000,True
2018-06-28,CHINEXT_BOARD,ALL_STATUS,653,200,True
2018-06-28,CHINEXT_BOARD,NON_ST,653,200,True
2018-06-28,SH_A,ALL_STATUS,1106,400,True
2018-06-28,SH_A,NON_ST,1078,400,True
2018-06-28,SZ_A,ALL_STATUS,1846,400,True
2018-06-28,SZ_A,NON_ST,1824,400,True
2018-06-29,ALL_A,ALL_STATUS,2956,1000,True
2018-06-29,ALL_A,NON_ST,2906,1000,True
2018-06-29,CHINEXT_BOARD,ALL_STATUS,654,200,True
2018-06-29,CHINEXT_BOARD,NON_ST,654,200,True
2018-06-29,SH_A,ALL_STATUS,1107,400,True
2018-06-29,SH_A,NON_ST,1079,400,True
2018-06-29,SZ_A,ALL_STATUS,1849,400,True
2018-06-29,SZ_A,NON_ST,1827,400,True
2018-07-02,ALL_A,ALL_STATUS,2962,1000,True
2018-07-02,ALL_A,NON_ST,2911,1000,True
2018-07-02,CHINEXT_BOARD,ALL_STATUS,656,200,True
2018-07-02,CHINEXT_BOARD,NON_ST,656,200,True
2018-07-02,SH_A,ALL_STATUS,1109,400,True
2018-07-02,SH_A,NON_ST,1080,400,True
2018-07-02,SZ_A,ALL_STATUS,1853,400,True
2018-07-02,SZ_A,NON_ST,1831,400,True
2018-07-03,ALL_A,ALL_STATUS,2975,1000,True
2018-07-03,ALL_A,NON_ST,2924,1000,True
2018-07-03,CHINEXT_BOARD,ALL_STATUS,659,200,True
2018-07-03,CHINEXT_BOARD,NON_ST,659,200,True
2018-07-03,SH_A,ALL_STATUS,1114,400,True
2018-07-03,SH_A,NON_ST,1085,400,True
2018-07-03,SZ_A,ALL_STATUS,1861,400,True
2018-07-03,SZ_A,NON_ST,1839,400,True
2018-07-04,ALL_A,ALL_STATUS,2974,1000,True
2018-07-04,ALL_A,NON_ST,2923,1000,True
2018-07-04,CHINEXT_BOARD,ALL_STATUS,659,200,True
2018-07-04,CHINEXT_BOARD,NON_ST,659,200,True
2018-07-04,SH_A,ALL_STATUS,1113,400,True
2018-07-04,SH_A,NON_ST,1084,400,True
2018-07-04,SZ_A,ALL_STATUS,1861,400,True
2018-07-04,SZ_A,NON_ST,1839,400,True
2018-07-05,ALL_A,ALL_STATUS,2980,1000,True
2018-07-05,ALL_A,NON_ST,2929,1000,True
2018-07-05,CHINEXT_BOARD,ALL_STATUS,660,200,True
2018-07-05,CHINEXT_BOARD,NON_ST,660,200,True
2018-07-05,SH_A,ALL_STATUS,1118,400,True
2018-07-05,SH_A,NON_ST,1089,400,True
2018-07-05,SZ_A,ALL_STATUS,1862,400,True
2018-07-05,SZ_A,NON_ST,1840,400,True
2018-07-06,ALL_A,ALL_STATUS,2981,1000,True
2018-07-06,ALL_A,NON_ST,2929,1000,True
2018-07-06,CHINEXT_BOARD,ALL_STATUS,660,200,True
2018-07-06,CHINEXT_BOARD,NON_ST,660,200,True
2018-07-06,SH_A,ALL_STATUS,1117,400,True
2018-07-06,SH_A,NON_ST,1088,400,True
2018-07-06,SZ_A,ALL_STATUS,1864,400,True
2018-07-06,SZ_A,NON_ST,1841,400,True
2018-07-09,ALL_A,ALL_STATUS,2988,1000,True
2018-07-09,ALL_A,NON_ST,2936,1000,True
2018-07-09,CHINEXT_BOARD,ALL_STATUS,661,200,True
2018-07-09,CHINEXT_BOARD,NON_ST,661,200,True
2018-07-09,SH_A,ALL_STATUS,1120,400,True
2018-07-09,SH_A,NON_ST,1091,400,True
2018-07-09,SZ_A,ALL_STATUS,1868,400,True
2018-07-09,SZ_A,NON_ST,1845,400,True
2018-07-10,ALL_A,ALL_STATUS,2986,1000,True
2018-07-10,ALL_A,NON_ST,2934,1000,True
2018-07-10,CHINEXT_BOARD,ALL_STATUS,661,200,True
2018-07-10,CHINEXT_BOARD,NON_ST,661,200,True
2018-07-10,SH_A,ALL_STATUS,1118,400,True
2018-07-10,SH_A,NON_ST,1089,400,True
2018-07-10,SZ_A,ALL_STATUS,1868,400,True
2018-07-10,SZ_A,NON_ST,1845,400,True
2018-07-11,ALL_A,ALL_STATUS,2984,1000,True
2018-07-11,ALL_A,NON_ST,2932,1000,True
2018-07-11,CHINEXT_BOARD,ALL_STATUS,659,200,True
2018-07-11,CHINEXT_BOARD,NON_ST,659,200,True
2018-07-11,SH_A,ALL_STATUS,1118,400,True
2018-07-11,SH_A,NON_ST,1089,400,True
2018-07-11,SZ_A,ALL_STATUS,1866,400,True
2018-07-11,SZ_A,NON_ST,1843,400,True
2018-07-12,ALL_A,ALL_STATUS,2987,1000,True
2018-07-12,ALL_A,NON_ST,2935,1000,True
2018-07-12,CHINEXT_BOARD,ALL_STATUS,660,200,True
2018-07-12,CHINEXT_BOARD,NON_ST,660,200,True
2018-07-12,SH_A,ALL_STATUS,1120,400,True
2018-07-12,SH_A,NON_ST,1091,400,True
2018-07-12,SZ_A,ALL_STATUS,1867,400,True
2018-07-12,SZ_A,NON_ST,1844,400,True
2018-07-13,ALL_A,ALL_STATUS,2996,1000,True
2018-07-13,ALL_A,NON_ST,2943,1000,True
2018-07-13,CHINEXT_BOARD,ALL_STATUS,660,200,True
2018-07-13,CHINEXT_BOARD,NON_ST,660,200,True
2018-07-13,SH_A,ALL_STATUS,1126,400,True
2018-07-13,SH_A,NON_ST,1097,400,True
2018-07-13,SZ_A,ALL_STATUS,1870,400,True
2018-07-13,SZ_A,NON_ST,1846,400,True
2018-07-16,ALL_A,ALL_STATUS,3007,1000,True
2018-07-16,ALL_A,NON_ST,2954,1000,True
2018-07-16,CHINEXT_BOARD,ALL_STATUS,662,200,True
2018-07-16,CHINEXT_BOARD,NON_ST,662,200,True
2018-07-16,SH_A,ALL_STATUS,1133,400,True
2018-07-16,SH_A,NON_ST,1104,400,True
2018-07-16,SZ_A,ALL_STATUS,1874,400,True
2018-07-16,SZ_A,NON_ST,1850,400,True
2018-07-17,ALL_A,ALL_STATUS,3011,1000,True
2018-07-17,ALL_A,NON_ST,2958,1000,True
2018-07-17,CHINEXT_BOARD,ALL_STATUS,664,200,True
2018-07-17,CHINEXT_BOARD,NON_ST,664,200,True
2018-07-17,SH_A,ALL_STATUS,1135,400,True
2018-07-17,SH_A,NON_ST,1106,400,True
2018-07-17,SZ_A,ALL_STATUS,1876,400,True
2018-07-17,SZ_A,NON_ST,1852,400,True
2018-07-18,ALL_A,ALL_STATUS,3018,1000,True
2018-07-18,ALL_A,NON_ST,2965,1000,True
2018-07-18,CHINEXT_BOARD,ALL_STATUS,668,200,True
2018-07-18,CHINEXT_BOARD,NON_ST,668,200,True
2018-07-18,SH_A,ALL_STATUS,1138,400,True
2018-07-18,SH_A,NON_ST,1109,400,True
2018-07-18,SZ_A,ALL_STATUS,1880,400,True
2018-07-18,SZ_A,NON_ST,1856,400,True
2018-07-19,ALL_A,ALL_STATUS,3022,1000,True
2018-07-19,ALL_A,NON_ST,2969,1000,True
2018-07-19,CHINEXT_BOARD,ALL_STATUS,669,200,True
2018-07-19,CHINEXT_BOARD,NON_ST,669,200,True
2018-07-19,SH_A,ALL_STATUS,1140,400,True
2018-07-19,SH_A,NON_ST,1111,400,True
2018-07-19,SZ_A,ALL_STATUS,1882,400,True
2018-07-19,SZ_A,NON_ST,1858,400,True
2018-07-20,ALL_A,ALL_STATUS,3027,1000,True
2018-07-20,ALL_A,NON_ST,2974,1000,True
2018-07-20,CHINEXT_BOARD,ALL_STATUS,670,200,True
2018-07-20,CHINEXT_BOARD,NON_ST,670,200,True
2018-07-20,SH_A,ALL_STATUS,1143,400,True
2018-07-20,SH_A,NON_ST,1114,400,True
2018-07-20,SZ_A,ALL_STATUS,1884,400,True
2018-07-20,SZ_A,NON_ST,1860,400,True
2018-07-23,ALL_A,ALL_STATUS,3034,1000,True
2018-07-23,ALL_A,NON_ST,2981,1000,True
2018-07-23,CHINEXT_BOARD,ALL_STATUS,671,200,True
2018-07-23,CHINEXT_BOARD,NON_ST,671,200,True
2018-07-23,SH_A,ALL_STATUS,1149,400,True
2018-07-23,SH_A,NON_ST,1120,400,True
2018-07-23,SZ_A,ALL_STATUS,1885,400,True
2018-07-23,SZ_A,NON_ST,1861,400,True
2018-07-24,ALL_A,ALL_STATUS,3038,1000,True
2018-07-24,ALL_A,NON_ST,2985,1000,True
2018-07-24,CHINEXT_BOARD,ALL_STATUS,670,200,True
2018-07-24,CHINEXT_BOARD,NON_ST,670,200,True
2018-07-24,SH_A,ALL_STATUS,1154,400,True
2018-07-24,SH_A,NON_ST,1125,400,True
2018-07-24,SZ_A,ALL_STATUS,1884,400,True
2018-07-24,SZ_A,NON_ST,1860,400,True
2018-07-25,ALL_A,ALL_STATUS,3047,1000,True
2018-07-25,ALL_A,NON_ST,2994,1000,True
2018-07-25,CHINEXT_BOARD,ALL_STATUS,672,200,True
2018-07-25,CHINEXT_BOARD,NON_ST,672,200,True
2018-07-25,SH_A,ALL_STATUS,1160,400,True
2018-07-25,SH_A,NON_ST,1131,400,True
2018-07-25,SZ_A,ALL_STATUS,1887,400,True
2018-07-25,SZ_A,NON_ST,1863,400,True
2018-07-26,ALL_A,ALL_STATUS,3056,1000,True
2018-07-26,ALL_A,NON_ST,3003,1000,True
2018-07-26,CHINEXT_BOARD,ALL_STATUS,672,200,True
2018-07-26,CHINEXT_BOARD,NON_ST,672,200,True
2018-07-26,SH_A,ALL_STATUS,1169,400,True
2018-07-26,SH_A,NON_ST,1140,400,True
2018-07-26,SZ_A,ALL_STATUS,1887,400,True
2018-07-26,SZ_A,NON_ST,1863,400,True
2018-07-27,ALL_A,ALL_STATUS,3061,1000,True
2018-07-27,ALL_A,NON_ST,3008,1000,True
2018-07-27,CHINEXT_BOARD,ALL_STATUS,672,200,True
2018-07-27,CHINEXT_BOARD,NON_ST,672,200,True
2018-07-27,SH_A,ALL_STATUS,1175,400,True
2018-07-27,SH_A,NON_ST,1146,400,True
2018-07-27,SZ_A,ALL_STATUS,1886,400,True
2018-07-27,SZ_A,NON_ST,1862,400,True
2018-07-30,ALL_A,ALL_STATUS,3069,1000,True
2018-07-30,ALL_A,NON_ST,3016,1000,True
2018-07-30,CHINEXT_BOARD,ALL_STATUS,672,200,True
2018-07-30,CHINEXT_BOARD,NON_ST,672,200,True
2018-07-30,SH_A,ALL_STATUS,1182,400,True
2018-07-30,SH_A,NON_ST,1153,400,True
2018-07-30,SZ_A,ALL_STATUS,1887,400,True
2018-07-30,SZ_A,NON_ST,1863,400,True
2018-07-31,ALL_A,ALL_STATUS,3076,1000,True
2018-07-31,ALL_A,NON_ST,3023,1000,True
2018-07-31,CHINEXT_BOARD,ALL_STATUS,672,200,True
2018-07-31,CHINEXT_BOARD,NON_ST,672,200,True
2018-07-31,SH_A,ALL_STATUS,1186,400,True
2018-07-31,SH_A,NON_ST,1157,400,True
2018-07-31,SZ_A,ALL_STATUS,1890,400,True
2018-07-31,SZ_A,NON_ST,1866,400,True
2018-08-01,ALL_A,ALL_STATUS,3078,1000,True
2018-08-01,ALL_A,NON_ST,3026,1000,True
2018-08-01,CHINEXT_BOARD,ALL_STATUS,673,200,True
2018-08-01,CHINEXT_BOARD,NON_ST,673,200,True
2018-08-01,SH_A,ALL_STATUS,1188,400,True
2018-08-01,SH_A,NON_ST,1159,400,True
2018-08-01,SZ_A,ALL_STATUS,1890,400,True
2018-08-01,SZ_A,NON_ST,1867,400,True
2018-08-02,ALL_A,ALL_STATUS,3086,1000,True
2018-08-02,ALL_A,NON_ST,3034,1000,True
2018-08-02,CHINEXT_BOARD,ALL_STATUS,674,200,True
2018-08-02,CHINEXT_BOARD,NON_ST,674,200,True
2018-08-02,SH_A,ALL_STATUS,1194,400,True
2018-08-02,SH_A,NON_ST,1165,400,True
2018-08-02,SZ_A,ALL_STATUS,1892,400,True
2018-08-02,SZ_A,NON_ST,1869,400,True
2018-08-03,ALL_A,ALL_STATUS,3096,1000,True
2018-08-03,ALL_A,NON_ST,3043,1000,True
2018-08-03,CHINEXT_BOARD,ALL_STATUS,674,200,True
2018-08-03,CHINEXT_BOARD,NON_ST,674,200,True
2018-08-03,SH_A,ALL_STATUS,1200,400,True
2018-08-03,SH_A,NON_ST,1171,400,True
2018-08-03,SZ_A,ALL_STATUS,1896,400,True
2018-08-03,SZ_A,NON_ST,1872,400,True
2018-08-06,ALL_A,ALL_STATUS,3106,1000,True
2018-08-06,ALL_A,NON_ST,3053,1000,True
2018-08-06,CHINEXT_BOARD,ALL_STATUS,674,200,True
2018-08-06,CHINEXT_BOARD,NON_ST,674,200,True
2018-08-06,SH_A,ALL_STATUS,1208,400,True
2018-08-06,SH_A,NON_ST,1179,400,True
2018-08-06,SZ_A,ALL_STATUS,1898,400,True
2018-08-06,SZ_A,NON_ST,1874,400,True
2018-08-07,ALL_A,ALL_STATUS,3122,1000,True
2018-08-07,ALL_A,NON_ST,3069,1000,True
2018-08-07,CHINEXT_BOARD,ALL_STATUS,677,200,True
2018-08-07,CHINEXT_BOARD,NON_ST,677,200,True
2018-08-07,SH_A,ALL_STATUS,1220,400,True
2018-08-07,SH_A,NON_ST,1191,400,True
2018-08-07,SZ_A,ALL_STATUS,1902,400,True
2018-08-07,SZ_A,NON_ST,1878,400,True
2018-08-08,ALL_A,ALL_STATUS,3122,1000,True
2018-08-08,ALL_A,NON_ST,3069,1000,True
2018-08-08,CHINEXT_BOARD,ALL_STATUS,677,200,True
2018-08-08,CHINEXT_BOARD,NON_ST,677,200,True
2018-08-08,SH_A,ALL_STATUS,1220,400,True
2018-08-08,SH_A,NON_ST,1191,400,True
2018-08-08,SZ_A,ALL_STATUS,1902,400,True
2018-08-08,SZ_A,NON_ST,1878,400,True
2018-08-09,ALL_A,ALL_STATUS,3130,1000,True
2018-08-09,ALL_A,NON_ST,3077,1000,True
2018-08-09,CHINEXT_BOARD,ALL_STATUS,678,200,True
2018-08-09,CHINEXT_BOARD,NON_ST,678,200,True
2018-08-09,SH_A,ALL_STATUS,1227,400,True
2018-08-09,SH_A,NON_ST,1198,400,True
2018-08-09,SZ_A,ALL_STATUS,1903,400,True
2018-08-09,SZ_A,NON_ST,1879,400,True
2018-08-10,ALL_A,ALL_STATUS,3129,1000,True
2018-08-10,ALL_A,NON_ST,3076,1000,True
2018-08-10,CHINEXT_BOARD,ALL_STATUS,678,200,True
2018-08-10,CHINEXT_BOARD,NON_ST,678,200,True
2018-08-10,SH_A,ALL_STATUS,1226,400,True
2018-08-10,SH_A,NON_ST,1197,400,True
2018-08-10,SZ_A,ALL_STATUS,1903,400,True
2018-08-10,SZ_A,NON_ST,1879,400,True
2018-08-13,ALL_A,ALL_STATUS,3134,1000,True
2018-08-13,ALL_A,NON_ST,3081,1000,True
2018-08-13,CHINEXT_BOARD,ALL_STATUS,678,200,True
2018-08-13,CHINEXT_BOARD,NON_ST,678,200,True
2018-08-13,SH_A,ALL_STATUS,1230,400,True
2018-08-13,SH_A,NON_ST,1201,400,True
2018-08-13,SZ_A,ALL_STATUS,1904,400,True
2018-08-13,SZ_A,NON_ST,1880,400,True
2018-08-14,ALL_A,ALL_STATUS,3143,1000,True
2018-08-14,ALL_A,NON_ST,3088,1000,True
2018-08-14,CHINEXT_BOARD,ALL_STATUS,678,200,True
2018-08-14,CHINEXT_BOARD,NON_ST,678,200,True
2018-08-14,SH_A,ALL_STATUS,1239,400,True
2018-08-14,SH_A,NON_ST,1209,400,True
2018-08-14,SZ_A,ALL_STATUS,1904,400,True
2018-08-14,SZ_A,NON_ST,1879,400,True
2018-08-15,ALL_A,ALL_STATUS,3146,1000,True
2018-08-15,ALL_A,NON_ST,3091,1000,True
2018-08-15,CHINEXT_BOARD,ALL_STATUS,678,200,True
2018-08-15,CHINEXT_BOARD,NON_ST,678,200,True
2018-08-15,SH_A,ALL_STATUS,1243,400,True
2018-08-15,SH_A,NON_ST,1213,400,True
2018-08-15,SZ_A,ALL_STATUS,1903,400,True
2018-08-15,SZ_A,NON_ST,1878,400,True
2018-08-16,ALL_A,ALL_STATUS,3148,1000,True
2018-08-16,ALL_A,NON_ST,3093,1000,True
2018-08-16,CHINEXT_BOARD,ALL_STATUS,678,200,True
2018-08-16,CHINEXT_BOARD,NON_ST,678,200,True
2018-08-16,SH_A,ALL_STATUS,1246,400,True
2018-08-16,SH_A,NON_ST,1216,400,True
2018-08-16,SZ_A,ALL_STATUS,1902,400,True
2018-08-16,SZ_A,NON_ST,1877,400,True
2018-08-17,ALL_A,ALL_STATUS,3153,1000,True
2018-08-17,ALL_A,NON_ST,3099,1000,True
2018-08-17,CHINEXT_BOARD,ALL_STATUS,678,200,True
2018-08-17,CHINEXT_BOARD,NON_ST,678,200,True
2018-08-17,SH_A,ALL_STATUS,1251,400,True
2018-08-17,SH_A,NON_ST,1221,400,True
2018-08-17,SZ_A,ALL_STATUS,1902,400,True
2018-08-17,SZ_A,NON_ST,1878,400,True
2018-08-20,ALL_A,ALL_STATUS,3167,1000,True
2018-08-20,ALL_A,NON_ST,3113,1000,True
2018-08-20,CHINEXT_BOARD,ALL_STATUS,680,200,True
2018-08-20,CHINEXT_BOARD,NON_ST,680,200,True
2018-08-20,SH_A,ALL_STATUS,1262,400,True
2018-08-20,SH_A,NON_ST,1232,400,True
2018-08-20,SZ_A,ALL_STATUS,1905,400,True
2018-08-20,SZ_A,NON_ST,1881,400,True
2018-08-21,ALL_A,ALL_STATUS,3172,1000,True
2018-08-21,ALL_A,NON_ST,3118,1000,True
2018-08-21,CHINEXT_BOARD,ALL_STATUS,680,200,True
2018-08-21,CHINEXT_BOARD,NON_ST,680,200,True
2018-08-21,SH_A,ALL_STATUS,1266,400,True
2018-08-21,SH_A,NON_ST,1236,400,True
2018-08-21,SZ_A,ALL_STATUS,1906,400,True
2018-08-21,SZ_A,NON_ST,1882,400,True
2018-08-22,ALL_A,ALL_STATUS,3174,1000,True
2018-08-22,ALL_A,NON_ST,3120,1000,True
2018-08-22,CHINEXT_BOARD,ALL_STATUS,680,200,True
2018-08-22,CHINEXT_BOARD,NON_ST,680,200,True
2018-08-22,SH_A,ALL_STATUS,1268,400,True
2018-08-22,SH_A,NON_ST,1238,400,True
2018-08-22,SZ_A,ALL_STATUS,1906,400,True
2018-08-22,SZ_A,NON_ST,1882,400,True
2018-08-23,ALL_A,ALL_STATUS,3171,1000,True
2018-08-23,ALL_A,NON_ST,3117,1000,True
2018-08-23,CHINEXT_BOARD,ALL_STATUS,678,200,True
2018-08-23,CHINEXT_BOARD,NON_ST,678,200,True
2018-08-23,SH_A,ALL_STATUS,1267,400,True
2018-08-23,SH_A,NON_ST,1237,400,True
2018-08-23,SZ_A,ALL_STATUS,1904,400,True
2018-08-23,SZ_A,NON_ST,1880,400,True
2018-08-24,ALL_A,ALL_STATUS,3181,1000,True
2018-08-24,ALL_A,NON_ST,3127,1000,True
2018-08-24,CHINEXT_BOARD,ALL_STATUS,678,200,True
2018-08-24,CHINEXT_BOARD,NON_ST,678,200,True
2018-08-24,SH_A,ALL_STATUS,1276,400,True
2018-08-24,SH_A,NON_ST,1246,400,True
2018-08-24,SZ_A,ALL_STATUS,1905,400,True
2018-08-24,SZ_A,NON_ST,1881,400,True
2018-08-27,ALL_A,ALL_STATUS,3187,1000,True
2018-08-27,ALL_A,NON_ST,3133,1000,True
2018-08-27,CHINEXT_BOARD,ALL_STATUS,678,200,True
2018-08-27,CHINEXT_BOARD,NON_ST,678,200,True
2018-08-27,SH_A,ALL_STATUS,1280,400,True
2018-08-27,SH_A,NON_ST,1250,400,True
2018-08-27,SZ_A,ALL_STATUS,1907,400,True
2018-08-27,SZ_A,NON_ST,1883,400,True
2018-08-28,ALL_A,ALL_STATUS,3191,1000,True
2018-08-28,ALL_A,NON_ST,3136,1000,True
2018-08-28,CHINEXT_BOARD,ALL_STATUS,677,200,True
