uid,cohort_id,industry,decision_date,new_symbol,rejected_symbol,delta_h1,delta_h3,delta_h5
2018-10-09|小金属|2018-10-23|0,2018-10-09,小金属,2018-10-23,002428.SZ,002182.SZ,0.05690683286,0.0426436962,0.04706835097
2018-10-09|小金属|2018-10-26|0,2018-10-09,小金属,2018-10-26,000962.SZ,002428.SZ,-0.01570231061,-0.01696930393,-0.02911082289
2018-10-09|小金属|2018-10-31|0,2018-10-09,小金属,2018-10-31,002428.SZ,000831.SZ,0.007448789572,0.03244737882,0.04724902658
2018-10-09|小金属|2018-10-31|1,2018-10-09,小金属,2018-10-31,600259.SH,600111.SH,0.002710254111,-0.009938195037,-0.0141591178
2018-10-09|小金属|2018-11-02|0,2018-10-09,小金属,2018-11-02,601958.SH,600259.SH,0.004595247947,0.02408693948,0.02985822244
2018-10-09|油服工程|2018-10-15|0,2018-10-09,油服工程,2018-10-15,002554.SZ,002828.SZ,-0.03714961162,0.03053022627,0.03177980412
2018-10-09|油服工程|2018-10-17|0,2018-10-09,油服工程,2018-10-17,601808.SH,603619.SH,0.09773829007,0.03915937069,0.04180188453
2018-10-09|油服工程|2018-10-19|0,2018-10-09,油服工程,2018-10-19,002828.SZ,600583.SH,0.05856278921,0.09903445274,0.08799880881
2018-10-09|油服工程|2018-10-22|0,2018-10-09,油服工程,2018-10-22,600583.SH,002828.SZ,-0.05305487011,-0.05536287033,-0.02946183819
2018-10-09|油服工程|2018-10-23|0,2018-10-09,油服工程,2018-10-23,300191.SZ,600583.SH,0.01740775192,-0.006255784932,-0.005301415092
2018-10-09|煤炭开采|2018-10-22|0,2018-10-09,煤炭开采,2018-10-22,002128.SZ,600348.SH,-0.0002746649088,-0.006097560976,-0.009920896506
2018-10-09|煤炭开采|2018-10-22|1,2018-10-09,煤炭开采,2018-10-22,600971.SH,601898.SH,-0.0050266575,-0.02755905512,-0.03446989843
2018-10-09|煤炭开采|2018-10-29|0,2018-10-09,煤炭开采,2018-10-29,601088.SH,002128.SZ,-0.03307043033,0.005488676722,-0.00364374337
2018-10-16|燃气Ⅱ|2018-10-19|0,2018-10-16,燃气Ⅱ,2018-10-19,000407.SZ,600803.SH,0.01380223322,-0.01205249223,0.006538505813
2018-10-16|燃气Ⅱ|2018-10-19|1,2018-10-16,燃气Ⅱ,2018-10-19,002267.SZ,603080.SH,-0.002804367497,0.04105568039,0.06075985263
2018-10-16|燃气Ⅱ|2018-10-22|0,2018-10-16,燃气Ⅱ,2018-10-22,600917.SH,000407.SZ,0.0008691238536,-0.008312300536,0.02040702808
2018-10-16|燃气Ⅱ|2018-10-22|1,2018-10-16,燃气Ⅱ,2018-10-22,603080.SH,002267.SZ,0.001926046323,-0.04436458757,-0.08122968306
2018-10-16|燃气Ⅱ|2018-10-31|0,2018-10-16,燃气Ⅱ,2018-10-31,002267.SZ,603080.SH,-0.005731997785,-0.01998214967,-0.006744950024
2018-10-16|燃气Ⅱ|2018-11-05|0,2018-10-16,燃气Ⅱ,2018-11-05,002911.SZ,600917.SH,-0.02166920401,-0.02074016514,-0.02545011471
2018-10-16|航运港口|2018-10-22|0,2018-10-16,航运港口,2018-10-22,601872.SH,601919.SH,0.03733651091,0.02897409709,0.09005730984
2018-10-16|航运港口|2018-11-05|0,2018-10-16,航运港口,2018-11-05,002320.SZ,600751.SH,0.02312738045,0.003702920017,-0.03624629708
2018-10-16|航运港口|2018-11-06|0,2018-10-16,航运港口,2018-11-06,600026.SH,002320.SZ,-0.02334889448,-0.02365026312,-0.01672452466
2018-10-16|航运港口|2018-11-09|0,2018-10-16,航运港口,2018-11-09,002320.SZ,601872.SH,-0.01320581423,0.08405478796,0.04237281367
2018-10-16|贵金属|2018-10-19|0,2018-10-16,贵金属,2018-10-19,002155.SZ,000975.SZ,0.003682586014,0.05713560528,-0.01244147521
2018-10-16|贵金属|2018-10-22|0,2018-10-16,贵金属,2018-10-22,002716.SZ,000426.SZ,0.04777029512,0.09985215472,0.1047932996
2018-10-16|贵金属|2018-10-25|0,2018-10-16,贵金属,2018-10-25,600547.SH,002716.SZ,0.004138449962,0.02452009729,0.000890247957
2018-10-16|贵金属|2018-11-01|0,2018-10-16,贵金属,2018-11-01,000975.SZ,002155.SZ,0.06346991994,0.06177216113,0.07089921039
2018-10-16|贵金属|2018-11-02|0,2018-10-16,贵金属,2018-11-02,002155.SZ,000975.SZ,0.01271676301,0.01490989459,-0.04097245835
2018-10-23|包装印刷|2018-10-31|0,2018-10-23,包装印刷,2018-10-31,002228.SZ,002191.SZ,0.001177394035,0.03724489796,0.0534144427
2018-10-23|航运港口|2018-11-05|0,2018-10-23,航运港口,2018-11-05,601872.SH,600751.SH,0.04841341117,0.02042358928,-0.004857057327
2018-10-23|航运港口|2018-11-06|0,2018-10-23,航运港口,2018-11-06,600026.SH,601872.SH,-0.01798359999,-0.01808257412,-0.01712747373
2018-10-23|航运港口|2018-11-12|0,2018-10-23,航运港口,2018-11-12,002320.SZ,600026.SH,-0.0005637220946,0.05194842421,0.05953637839
2018-10-23|航运港口|2018-11-16|0,2018-10-23,航运港口,2018-11-16,601000.SH,600018.SH,0.0571457976,0.02915951973,0.001166380789
2018-10-23|航运港口|2018-11-19|0,2018-10-23,航运港口,2018-11-19,601872.SH,601000.SH,0.05161794994,0.05724215779,0.08766040875
2018-10-23|银行Ⅱ|2018-10-29|0,2018-10-23,银行Ⅱ,2018-10-29,601288.SH,601009.SH,-0.008495370701,0.01592079547,0.02190535972
2018-10-23|银行Ⅱ|2018-10-29|1,2018-10-23,银行Ⅱ,2018-10-29,601398.SH,601166.SH,-0.01255492781,-0.01212859737,-0.02470702371
2018-10-23|银行Ⅱ|2018-10-29|2,2018-10-23,银行Ⅱ,2018-10-29,601998.SH,601169.SH,-0.001236501986,0.0004028422761,-0.003144407766
2018-10-23|银行Ⅱ|2018-11-16|0,2018-10-23,银行Ⅱ,2018-11-16,601169.SH,600000.SH,0.004005298061,0.005402389571,-0.004572299486
2018-10-23|银行Ⅱ|2018-11-16|1,2018-10-23,银行Ⅱ,2018-11-16,601818.SH,601398.SH,0.002154923059,0.003302287015,-0.011054225
2018-10-23|银行Ⅱ|2018-11-19|0,2018-10-23,银行Ⅱ,2018-11-19,600015.SH,601818.SH,-0.007331529442,0.0002576987502,-0.007228449942
2018-10-30|证券Ⅱ|2018-11-05|0,2018-10-30,证券Ⅱ,2018-11-05,601211.SH,600621.SH,-0.003430725891,0.01888145094,0.01027651551
2018-10-30|证券Ⅱ|2018-11-14|0,2018-10-30,证券Ⅱ,2018-11-14,002670.SZ,601211.SH,0.1454059131,0.1933467596,0.1497861852
2018-10-30|证券Ⅱ|2018-11-15|0,2018-10-30,证券Ⅱ,2018-11-15,601211.SH,002670.SZ,-0.09507228794,-0.03269234658,-0.01804873117
2018-10-30|证券Ⅱ|2018-11-19|0,2018-10-30,证券Ⅱ,2018-11-19,000166.SZ,000712.SZ,-0.001575630252,0.02704831933,0.02799369748
2018-10-30|证券Ⅱ|2018-11-19|1,2018-10-30,证券Ⅱ,2018-11-19,600030.SH,000728.SZ,0.004529829365,0.002363477289,0.007423249434
2018-10-30|证券Ⅱ|2018-11-19|2,2018-10-30,证券Ⅱ,2018-11-19,600958.SH,000783.SZ,-0.008641126392,0.004515389653,0.003169613621
2018-10-30|证券Ⅱ|2018-11-19|3,2018-10-30,证券Ⅱ,2018-11-19,600999.SH,002500.SZ,-0.01103136629,-0.0216108453,-0.0274056353
2018-10-30|证券Ⅱ|2018-11-19|4,2018-10-30,证券Ⅱ,2018-11-19,601198.SH,601108.SH,0.009195742164,-0.008564951705,0.02459097181
2018-10-30|证券Ⅱ|2018-11-19|5,2018-10-30,证券Ⅱ,2018-11-19,601688.SH,601377.SH,0.0202884662,0.001315161661,0.03198339722
2018-10-30|证券Ⅱ|2018-11-19|6,2018-10-30,证券Ⅱ,2018-11-19,601901.SH,601881.SH,0.01361825182,0.004522604617,0.002605961768
2018-10-30|证券Ⅱ|2018-11-22|0,2018-10-30,证券Ⅱ,2018-11-22,600909.SH,601688.SH,-0.02964880377,-0.02605656493,-0.05181932863
2018-11-06|证券Ⅱ|2018-11-14|0,2018-11-06,证券Ⅱ,2018-11-14,002670.SZ,000712.SZ,0.1212606838,0.186965812,0.1736111111
2018-11-06|证券Ⅱ|2018-11-15|0,2018-11-06,证券Ⅱ,2018-11-15,000712.SZ,002670.SZ,-0.110066852,-0.06377736506,-0.07386956179
2018-11-06|证券Ⅱ|2018-11-19|0,2018-11-06,证券Ⅱ,2018-11-19,000166.SZ,000712.SZ,-0.001575630252,0.02704831933,0.02799369748
2018-11-06|证券Ⅱ|2018-11-19|1,2018-11-06,证券Ⅱ,2018-11-19,600030.SH,000728.SZ,0.004529829365,0.002363477289,0.007423249434
2018-11-06|证券Ⅱ|2018-11-19|2,2018-11-06,证券Ⅱ,2018-11-19,600958.SH,000783.SZ,-0.008641126392,0.004515389653,0.003169613621
2018-11-06|证券Ⅱ|2018-11-19|3,2018-11-06,证券Ⅱ,2018-11-19,600999.SH,002500.SZ,-0.01103136629,-0.0216108453,-0.0274056353
2018-11-06|证券Ⅱ|2018-11-19|4,2018-11-06,证券Ⅱ,2018-11-19,601211.SH,601108.SH,0.0228160498,0.01565767013,0.04881573445
2018-11-06|证券Ⅱ|2018-11-19|5,2018-11-06,证券Ⅱ,2018-11-19,601901.SH,601377.SH,0.02673390482,0.008869430947,0.031923824
2018-11-06|证券Ⅱ|2018-11-22|0,2018-11-06,证券Ⅱ,2018-11-22,600909.SH,000776.SZ,-0.02764561886,-0.02879636844,-0.05298973857
2018-11-06|证券Ⅱ|2018-11-27|0,2018-11-06,证券Ⅱ,2018-11-27,601198.SH,600909.SH,-0.004382196254,-0.001460732085,-0.01546657501
2018-11-06|证券Ⅱ|2018-11-27|1,2018-11-06,证券Ⅱ,2018-11-27,601688.SH,601211.SH,0.001114929076,-0.01412308583,0.008052482504
2018-11-06|证券Ⅱ|2018-12-03|0,2018-11-06,证券Ⅱ,2018-12-03,601211.SH,601688.SH,-0.01611754447,-0.002473399339,0.01037691714
2018-11-06|银行Ⅱ|2018-11-16|0,2018-11-06,银行Ⅱ,2018-11-16,601169.SH,601988.SH,-0.0006140578306,-0.009338227602,-0.01744833954
2018-11-06|银行Ⅱ|2018-11-19|0,2018-11-06,银行Ⅱ,2018-11-19,601288.SH,601169.SH,-0.0001436472025,0.005871579401,0.02005674064
2018-11-06|银行Ⅱ|2018-11-19|1,2018-11-06,银行Ⅱ,2018-11-19,601988.SH,601328.SH,-0.0008152021139,0.003640299095,0.008095800304
2018-11-06|银行Ⅱ|2018-11-21|0,2018-11-06,银行Ⅱ,2018-11-21,601398.SH,601288.SH,0.006425095425,0.001800467093,0.008287292818
2018-11-06|银行Ⅱ|2018-11-27|0,2018-11-06,银行Ⅱ,2018-11-27,601009.SH,601398.SH,-0.0003618332887,-0.006437952292,-0.009380863039
2018-11-06|银行Ⅱ|2018-11-30|0,2018-11-06,银行Ⅱ,2018-11-30,601998.SH,601988.SH,-0.004489413026,-0.01119002948,-0.01065398017
2018-11-13|光学光电子|2018-11-14|0,2018-11-13,光学光电子,2018-11-14,300076.SZ,000100.SZ,0.01671678525,0.01392632135,-0.004991637274
2018-11-13|光学光电子|2018-11-19|0,2018-11-13,光学光电子,2018-11-19,000100.SZ,002222.SZ,0.02233396187,0.03098680075,0.03096584957
2018-11-13|光学光电子|2018-11-27|0,2018-11-13,光学光电子,2018-11-27,002845.SZ,300076.SZ,-0.01600873871,0.03633101843,-0.008446886038
2018-11-13|光学光电子|2018-12-07|0,2018-11-13,光学光电子,2018-12-07,300162.SZ,000050.SZ,-0.02805877912,-0.006625818571,-0.04356993627
2018-11-13|医药商业|2018-11-19|0,2018-11-13,医药商业,2018-11-19,601607.SH,600056.SH,0.04235563601,0.03849620254,0.03259019763
2018-11-13|医药商业|2018-11-26|0,2018-11-13,医药商业,2018-11-26,000028.SZ,601607.SH,-0.01510636809,0.02436593475,0.03582399656
2018-11-13|医药商业|2018-11-28|0,2018-11-13,医药商业,2018-11-28,601607.SH,000028.SZ,-0.002670148065,-0.01351615255,-0.02548634957
2018-11-13|多元金融|2018-11-16|0,2018-11-13,多元金融,2018-11-16,600643.SH,000935.SZ,0.01433747573,0.06344981883,0.07386032122
2018-11-13|多元金融|2018-11-19|0,2018-11-13,多元金融,2018-11-19,000415.SZ,600643.SH,-0.03295228475,0.007094569761,-0.004436477281
2018-11-13|多元金融|2018-11-29|0,2018-11-13,多元金融,2018-11-29,600901.SH,000415.SZ,-0.01369838738,-0.008009923799,0.015364168
2018-11-13|工业金属|2018-11-19|0,2018-11-13,工业金属,2018-11-19,000630.SZ,601899.SH,-0.01734104046,-0.01156069364,-0.002876604521
2018-11-13|工业金属|2018-11-30|0,2018-11-13,工业金属,2018-11-30,601168.SH,000630.SZ,-0.006433708568,-0.004948405253,-0.009967166979
2018-11-13|电池|2018-11-14|0,2018-11-13,电池,2018-11-14,002245.SZ,600110.SH,0.01729674431,-0.009003590069,-0.006848601389
2018-11-13|电池|2018-11-16|0,2018-11-13,电池,2018-11-16,300207.SZ,002245.SZ,0.04040444101,0.0003079500094,0.07522145572
2018-11-13|电池|2018-11-19|0,2018-11-13,电池,2018-11-19,603026.SH,300207.SZ,0.03162933201,0.0294287085,0.01613049623
2018-11-13|电池|2018-11-29|0,2018-11-13,电池,2018-11-29,002074.SZ,002340.SZ,0.01277118046,-0.003962482228,-0.01638998844
2018-11-13|电池|2018-11-30|0,2018-11-13,电池,2018-11-30,002340.SZ,002074.SZ,-0.006302405875,0.005345170896,0.01691602273
2018-11-13|电池|2018-12-04|0,2018-11-13,电池,2018-12-04,300068.SZ,002340.SZ,-0.005553404463,0.02038877416,0.01019438708
2018-11-13|综合Ⅱ|2018-11-15|0,2018-11-13,综合Ⅱ,2018-11-15,600682.SH,000009.SZ,-0.1287414549,-0.09438387379,-0.004741454864
2018-11-13|综合Ⅱ|2018-12-06|0,2018-11-13,综合Ⅱ,2018-12-06,000025.SZ,600682.SH,0.0464803995,0.05242692697,0.02357634956
2018-11-13|证券Ⅱ|2018-11-19|0,2018-11-13,证券Ⅱ,2018-11-19,600958.SH,002500.SZ,-0.01750077551,-0.02229747584,-0.03817541562
2018-11-13|证券Ⅱ|2018-11-27|0,2018-11-13,证券Ⅱ,2018-11-27,000166.SZ,600958.SH,6.532484594e-05,0.0075196156,0.04733873836
2018-11-13|通信设备|2018-11-23|0,2018-11-13,通信设备,2018-11-23,300502.SZ,300570.SZ,-0.007614431219,-0.06538634597,-0.1181085614
2018-11-13|通信设备|2018-11-30|0,2018-11-13,通信设备,2018-11-30,300098.SZ,300502.SZ,-0.07521103407,-0.01880464275,-0.03938800121
2018-11-13|通信设备|2018-12-04|0,2018-11-13,通信设备,2018-12-04,300570.SZ,300098.SZ,-0.01960784314,-0.04865882353,-0.02743305322
2018-11-13|通信设备|2018-12-10|0,2018-11-13,通信设备,2018-12-10,002396.SZ,300570.SZ,-0.03491598326,-0.01355927998,-0.01645757453
2018-11-20|多元金融|2018-11-29|0,2018-11-20,多元金融,2018-11-29,600901.SH,000415.SZ,-0.01369838738,-0.008009923799,0.015364168
2018-11-20|多元金融|2018-12-17|0,2018-11-20,多元金融,2018-12-17,000935.SZ,600901.SH,-0.003830281464,0.01279561124,-0.03928633207
2018-11-20|工业金属|2018-11-30|0,2018-11-20,工业金属,2018-11-30,601168.SH,000630.SZ,-0.006433708568,-0.004948405253,-0.009967166979
2018-11-20|电池|2018-11-29|0,2018-11-20,电池,2018-11-29,002074.SZ,002340.SZ,0.01277118046,-0.003962482228,-0.01638998844
2018-11-20|电池|2018-11-30|0,2018-11-20,电池,2018-11-30,002340.SZ,002074.SZ,-0.006302405875,0.005345170896,0.01691602273
2018-11-20|电池|2018-12-04|0,2018-11-20,电池,2018-12-04,300068.SZ,002340.SZ,-0.005553404463,0.02038877416,0.01019438708
2018-11-20|综合Ⅱ|2018-12-06|0,2018-11-20,综合Ⅱ,2018-12-06,000025.SZ,600682.SH,0.0464803995,0.05242692697,0.02357634956
2018-11-20|综合Ⅱ|2018-12-13|0,2018-11-20,综合Ⅱ,2018-12-13,600689.SH,000025.SZ,-0.03741065121,0.01616478503,0.1199851255
2018-11-20|证券Ⅱ|2018-11-27|0,2018-11-20,证券Ⅱ,2018-11-27,000166.SZ,600958.SH,6.532484594e-05,0.0075196156,0.04733873836
2018-11-20|证券Ⅱ|2018-12-13|0,2018-11-20,证券Ⅱ,2018-12-13,601901.SH,000166.SZ,0.01024423338,0.01933514247,0.01146540027
2018-11-20|证券Ⅱ|2018-12-17|0,2018-11-20,证券Ⅱ,2018-12-17,600958.SH,601901.SH,-0.007722007722,-0.007961865019,-0.008436922188
2018-11-20|轨交设备Ⅱ|2018-11-21|0,2018-11-20,轨交设备Ⅱ,2018-11-21,601766.SH,000008.SZ,0.007215793791,0.03386080048,0.04165947066
2018-11-20|轨交设备Ⅱ|2018-12-14|0,2018-11-20,轨交设备Ⅱ,2018-12-14,603111.SH,601766.SH,-0.01572612536,0.005482782385,0.01179713705
2018-11-20|通信设备|2018-11-23|0,2018-11-20,通信设备,2018-11-23,300502.SZ,300570.SZ,-0.007614431219,-0.06538634597,-0.1181085614
2018-11-20|通信设备|2018-11-30|0,2018-11-20,通信设备,2018-11-30,300098.SZ,300502.SZ,-0.07521103407,-0.01880464275,-0.03938800121
2018-11-20|通信设备|2018-12-04|0,2018-11-20,通信设备,2018-12-04,300570.SZ,300098.SZ,-0.01960784314,-0.04865882353,-0.02743305322
2018-11-20|通信设备|2018-12-10|0,2018-11-20,通信设备,2018-12-10,002396.SZ,300570.SZ,-0.03491598326,-0.01355927998,-0.01645757453
2018-11-20|造纸|2018-11-30|0,2018-11-20,造纸,2018-11-30,603733.SH,600963.SH,0.005888607954,-0.01665760848,-0.0439251085
2018-11-20|造纸|2018-12-03|0,2018-11-20,造纸,2018-12-03,600567.SH,603733.SH,-0.004539559014,0.0009224126125,0.01935455285
2018-11-20|造纸|2018-12-17|0,2018-11-20,造纸,2018-12-17,600235.SH,600567.SH,0.02729584657,0.06697559407,0.0424741667
2018-11-27|养殖业|2018-11-28|0,2018-11-27,养殖业,2018-11-28,300498.SZ,000876.SZ,-0.01741582734,-0.01674820144,0.001179856115
2018-11-27|养殖业|2018-12-10|0,2018-11-27,养殖业,2018-12-10,002299.SZ,300498.SZ,0.004635983176,0.02067371409,-0.02231075072
2018-11-27|养殖业|2018-12-11|0,2018-11-27,养殖业,2018-12-11,300498.SZ,002299.SZ,0.01274795932,-0.002276782166,0.02192581642
2018-11-27|养殖业|2018-12-17|0,2018-11-27,养殖业,2018-12-17,002234.SZ,300498.SZ,0.005289099953,-0.01042205892,0.004497141635
2018-11-27|养殖业|2018-12-20|0,2018-11-27,养殖业,2018-12-20,002299.SZ,002234.SZ,0.007983102253,-0.005244800693,0.03965879549
2018-11-27|工程机械|2018-12-03|0,2018-11-27,工程机械,2018-12-03,000528.SZ,603338.SH,0.04380872584,0.009822550721,0.004343467592
2018-11-27|工程机械|2018-12-13|0,2018-11-27,工程机械,2018-12-13,000157.SZ,000528.SZ,0.01643639269,0.0153515986,0.01318201043
2018-11-27|工程机械|2018-12-18|0,2018-11-27,工程机械,2018-12-18,600761.SH,000157.SZ,-0.01158571307,-0.0247979694,-3.634733513e-05
2018-11-27|教育|2018-11-29|0,2018-11-27,教育,2018-11-29,002093.SZ,300359.SZ,0.00902745463,0.00577012564,-0.01352893635
2018-11-27|教育|2018-12-04|0,2018-11-27,教育,2018-12-04,300010.SZ,002093.SZ,0.01358101135,-0.01872033024,-0.06397316821
2018-11-27|教育|2018-12-13|0,2018-11-27,教育,2018-12-13,600730.SH,300010.SZ,-0.0009260877162,0.06161104316,0.09420383915
2018-11-27|教育|2018-12-17|0,2018-11-27,教育,2018-12-17,300010.SZ,600730.SH,0.0008061110898,-0.03349748022,-0.03011949089
2018-11-27|教育|2018-12-18|0,2018-11-27,教育,2018-12-18,000526.SZ,300010.SZ,0.02128223889,0.001829156759,0.006374611304
2018-11-27|生物制品|2018-11-30|0,2018-11-27,生物制品,2018-11-30,600867.SH,600739.SH,0.00874097706,0.08455886221,-0.02688402744
2018-11-27|生物制品|2018-12-03|0,2018-11-27,生物制品,2018-12-03,600739.SH,600867.SH,-0.02799879923,-0.06042242587,-0.03383112642
2018-11-27|生物制品|2018-12-10|0,2018-11-27,生物制品,2018-12-10,300009.SZ,600739.SH,0.003223821828,0.007161314138,-0.002657807309
2018-11-27|白酒Ⅱ|2018-11-28|0,2018-11-27,白酒Ⅱ,2018-11-28,000860.SZ,600702.SH,-0.004474728488,-0.1214790448,-0.1796505152
2018-11-27|白酒Ⅱ|2018-11-30|0,2018-11-27,白酒Ⅱ,2018-11-30,000596.SZ,000799.SZ,-0.01365721416,-0.03661361544,-0.02137609087
2018-11-27|白酒Ⅱ|2018-11-30|1,2018-11-27,白酒Ⅱ,2018-11-30,600519.SH,000860.SZ,0.01177440636,0.02146123688,-0.002572700058
2018-11-27|白酒Ⅱ|2018-12-03|0,2018-11-27,白酒Ⅱ,2018-12-03,600559.SH,000596.SZ,0.005122913861,-0.00104435346,-0.01651286168
2018-11-27|白酒Ⅱ|2018-12-03|1,2018-11-27,白酒Ⅱ,2018-12-03,603589.SH,600519.SH,-0.0173306184,-0.002964700763,-0.004962209794
2018-11-27|白酒Ⅱ|2018-12-11|0,2018-11-27,白酒Ⅱ,2018-12-11,002304.SZ,600559.SH,-0.06036163941,-0.05525932847,-0.03024735256
2018-11-27|白酒Ⅱ|2018-12-11|1,2018-11-27,白酒Ⅱ,2018-12-11,603369.SH,603589.SH,0.002391615971,-0.01384518565,-0.03398363751
2018-11-27|白酒Ⅱ|2018-12-19|0,2018-11-27,白酒Ⅱ,2018-12-19,600197.SH,603369.SH,0.02420820722,-0.006213838826,-0.01004398173
2018-11-27|装修建材|2018-12-05|0,2018-11-27,装修建材,2018-12-05,002372.SZ,002271.SZ,0.006317700443,0.0137435328,0.04507813655
2018-11-27|装修建材|2018-12-11|0,2018-11-27,装修建材,2018-12-11,002043.SZ,002372.SZ,-0.01672282756,-0.02201834862,-0.01312935042
2018-11-27|贸易Ⅱ|2018-11-30|0,2018-11-27,贸易Ⅱ,2018-11-30,002091.SZ,002183.SZ,-0.01417310037,-0.02304754165,-0.008663145063
2018-11-27|贸易Ⅱ|2018-12-12|0,2018-11-27,贸易Ⅱ,2018-12-12,002183.SZ,002091.SZ,0.01513251837,0.04200536342,0.02350503256
2018-11-27|贸易Ⅱ|2018-12-14|0,2018-11-27,贸易Ⅱ,2018-12-14,600278.SH,002183.SZ,0.009157055325,-0.02635384754,-0.03621598486
2018-12-04|养殖业|2018-12-10|0,2018-12-04,养殖业,2018-12-10,002299.SZ,300498.SZ,0.004635983176,0.02067371409,-0.02231075072
2018-12-04|养殖业|2018-12-11|0,2018-12-04,养殖业,2018-12-11,300498.SZ,002299.SZ,0.01274795932,-0.002276782166,0.02192581642
2018-12-04|养殖业|2018-12-17|0,2018-12-04,养殖业,2018-12-17,002234.SZ,300498.SZ,0.005289099953,-0.01042205892,0.004497141635
2018-12-04|养殖业|2018-12-20|0,2018-12-04,养殖业,2018-12-20,002299.SZ,002234.SZ,0.007983102253,-0.005244800693,0.03965879549
2018-12-04|养殖业|2018-12-26|0,2018-12-04,养殖业,2018-12-26,002746.SZ,002299.SZ,-0.0136183626,0.01228474789,-0.002697377071
2018-12-04|出版|2018-12-14|0,2018-12-04,出版,2018-12-14,601801.SH,601098.SH,-0.02180921723,-0.0158326765,0.004905968929
2018-12-04|出版|2018-12-17|0,2018-12-04,出版,2018-12-17,600229.SH,601801.SH,0.0132391036,0.002381821659,0.002886002886
2018-12-04|出版|2018-12-28|0,2018-12-04,出版,2018-12-28,601858.SH,000793.SZ,-0.01892253888,-0.005967705931,-0.004427412754
2018-12-04|工程机械|2018-12-10|0,2018-12-04,工程机械,2018-12-10,000528.SZ,600031.SH,-0.003928590907,-0.003704983002,-0.02931808679
2018-12-04|工程机械|2018-12-13|0,2018-12-04,工程机械,2018-12-13,600031.SH,000528.SZ,0.0175159452,0.03947752729,0.03874734247
2018-12-04|工程机械|2018-12-18|0,2018-12-04,工程机械,2018-12-18,600761.SH,600031.SH,-0.00503064024,-0.004608856183,0.01571882772
2018-12-04|生物制品|2018-12-10|0,2018-12-04,生物制品,2018-12-10,300009.SZ,600739.SH,0.003223821828,0.007161314138,-0.002657807309
2018-12-04|生物制品|2019-01-02|0,2018-12-04,生物制品,2019-01-02,600739.SH,300009.SZ,0.003351573187,0.0101003192,0.01682626539
2018-12-04|电视广播Ⅱ|2018-12-26|0,2018-12-04,电视广播Ⅱ,2018-12-26,600037.SH,000156.SZ,-0.005580587131,0.002809786634,-0.001002500682
2018-12-04|电视广播Ⅱ|2018-12-26|1,2018-12-04,电视广播Ⅱ,2018-12-26,601929.SH,000665.SZ,-0.0001255303658,-0.003452085059,0.001958273706
2018-12-04|电视广播Ⅱ|2019-01-02|0,2018-12-04,电视广播Ⅱ,2019-01-02,600959.SH,000156.SZ,-0.01201923077,-0.00997686524,-0.01082032003
2018-12-04|白酒Ⅱ|2018-12-11|0,2018-12-04,白酒Ⅱ,2018-12-11,002304.SZ,600559.SH,-0.06036163941,-0.05525932847,-0.03024735256
2018-12-04|白酒Ⅱ|2018-12-11|1,2018-12-04,白酒Ⅱ,2018-12-11,603369.SH,603589.SH,0.002391615971,-0.01384518565,-0.03398363751
