family,trade_date,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,entry_status,natural_status,natural_net_return
arm0_baseline,2018-10-23,2018-10-23 15:00:00,2018-10-23 15:00:00,603323.SH,银行Ⅱ,0.8,9,10,58867075,EXECUTABLE,COMPLETE,0.09811972693
arm0_baseline,2018-10-23,2018-10-23 15:00:00,2018-10-23 15:00:00,000001.SZ,银行Ⅱ,0.75,10,10,1451468951,EXECUTABLE,COMPLETE,-0.03414638613
arm0_baseline,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,000776.SZ,证券Ⅱ,0.8484848485,1,10,454586950.5,EXECUTABLE,COMPLETE,0.06942380595
arm0_baseline,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,002500.SZ,证券Ⅱ,0.8484848485,2,10,146554560.3,EXECUTABLE,COMPLETE,0.08109409322
arm0_baseline,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,002926.SZ,证券Ⅱ,0.8484848485,3,10,144189174.7,EXECUTABLE,COMPLETE,0.02846217677
arm0_baseline,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,601108.SH,证券Ⅱ,0.8484848485,4,10,209502624.3,EXECUTABLE,COMPLETE,0.06973670425
arm0_baseline,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,601198.SH,证券Ⅱ,0.8484848485,5,10,132906826.1,EXECUTABLE,COMPLETE,0.02701212361
arm0_baseline,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,601878.SH,证券Ⅱ,0.8484848485,6,10,243277291.3,EXECUTABLE,COMPLETE,0.1107167687
arm0_baseline,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,000166.SZ,证券Ⅱ,0.8181818182,7,10,129742952.5,EXECUTABLE,COMPLETE,-0.02597894718
arm0_baseline,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,000686.SZ,证券Ⅱ,0.8181818182,8,10,105569084.5,EXECUTABLE,COMPLETE,0.05487004219
arm0_baseline,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,000712.SZ,证券Ⅱ,0.8181818182,9,10,154812570.8,EXECUTABLE,COMPLETE,0.01415387848
arm0_baseline,2018-10-30,2018-10-30 15:00:00,2018-10-30 15:00:00,000728.SZ,证券Ⅱ,0.8181818182,10,10,151526278.3,EXECUTABLE,COMPLETE,0.03984877563
arm0_baseline,2018-11-06,2018-11-06 15:00:00,2018-11-06 15:00:00,000776.SZ,证券Ⅱ,0.9696969697,1,10,612367438.7,EXECUTABLE,COMPLETE,0.07605808476
arm0_baseline,2018-11-06,2018-11-06 15:00:00,2018-11-06 15:00:00,601108.SH,证券Ⅱ,0.9696969697,2,10,450400123.4,EXECUTABLE,COMPLETE,0.02164054244
arm0_baseline,2018-11-06,2018-11-06 15:00:00,2018-11-06 15:00:00,601009.SH,银行Ⅱ,0.9545454545,3,10,458701368.2,EXECUTABLE,COMPLETE,-0.02338577365
arm0_baseline,2018-11-06,2018-11-06 15:00:00,2018-11-06 15:00:00,601838.SH,银行Ⅱ,0.9545454545,4,10,194406215.3,EXECUTABLE,COMPLETE,-0.03455135184
arm0_baseline,2018-11-06,2018-11-06 15:00:00,2018-11-06 15:00:00,000166.SZ,证券Ⅱ,0.9393939394,5,10,174087663.7,EXECUTABLE,COMPLETE,0.01588397484
arm0_baseline,2018-11-06,2018-11-06 15:00:00,2018-11-06 15:00:00,000686.SZ,证券Ⅱ,0.9393939394,6,10,148180816.4,EXECUTABLE,COMPLETE,0.08002706244
arm0_baseline,2018-11-06,2018-11-06 15:00:00,2018-11-06 15:00:00,000712.SZ,证券Ⅱ,0.9393939394,7,10,185871744.2,EXECUTABLE,COMPLETE,0.0723889644
arm0_baseline,2018-11-06,2018-11-06 15:00:00,2018-11-06 15:00:00,000728.SZ,证券Ⅱ,0.9393939394,8,10,226785074.3,EXECUTABLE,COMPLETE,0.1257401164
arm0_baseline,2018-11-06,2018-11-06 15:00:00,2018-11-06 15:00:00,000750.SZ,证券Ⅱ,0.9393939394,9,10,712249246.3,EXECUTABLE,COMPLETE,-0.07692147087
arm0_baseline,2018-11-06,2018-11-06 15:00:00,2018-11-06 15:00:00,000783.SZ,证券Ⅱ,0.9393939394,10,10,239582132,EXECUTABLE,COMPLETE,0.09987473842
arm0_baseline,2018-11-13,2018-11-13 15:00:00,2018-11-13 15:00:00,000009.SZ,综合Ⅱ,1,1,10,65930058.63,EXECUTABLE,COMPLETE,0.02884341208
arm0_baseline,2018-11-13,2018-11-13 15:00:00,2018-11-13 15:00:00,000025.SZ,综合Ⅱ,1,2,10,123314741.1,EXECUTABLE,COMPLETE,-0.04155191301
arm0_baseline,2018-11-13,2018-11-13 15:00:00,2018-11-13 15:00:00,000049.SZ,电池,1,3,10,111778313,EXECUTABLE,COMPLETE,-0.03074156726
arm0_baseline,2018-11-13,2018-11-13 15:00:00,2018-11-13 15:00:00,000050.SZ,光学光电子,1,4,10,170968254.1,EXECUTABLE,COMPLETE,-0.05712444911
arm0_baseline,2018-11-13,2018-11-13 15:00:00,2018-11-13 15:00:00,000060.SZ,工业金属,1,5,10,105756747.6,EXECUTABLE,COMPLETE,-0.06708754437
arm0_baseline,2018-11-13,2018-11-13 15:00:00,2018-11-13 15:00:00,000063.SZ,通信设备,1,6,10,2483639595,EXECUTABLE,COMPLETE,0.002414764731
arm0_baseline,2018-11-13,2018-11-13 15:00:00,2018-11-13 15:00:00,000078.SZ,医药商业,1,7,10,128729761.7,EXECUTABLE,COMPLETE,-0.08239497681
arm0_baseline,2018-11-13,2018-11-13 15:00:00,2018-11-13 15:00:00,000100.SZ,光学光电子,1,8,10,132021558.6,EXECUTABLE,COMPLETE,-0.06936705739
arm0_baseline,2018-11-13,2018-11-13 15:00:00,2018-11-13 15:00:00,000166.SZ,证券Ⅱ,1,9,10,185770859.2,EXECUTABLE,COMPLETE,-0.03477371967
arm0_baseline,2018-11-13,2018-11-13 15:00:00,2018-11-13 15:00:00,000415.SZ,多元金融,1,10,10,117547116.3,EXECUTABLE,COMPLETE,-0.08481366622
arm0_baseline,2018-11-20,2018-11-20 15:00:00,2018-11-20 15:00:00,000008.SZ,轨交设备Ⅱ,1,1,10,178917070.2,EXECUTABLE,COMPLETE,-0.03628155161
arm0_baseline,2018-11-20,2018-11-20 15:00:00,2018-11-20 15:00:00,000009.SZ,综合Ⅱ,1,2,10,139235678.7,EXECUTABLE,COMPLETE,-0.08666461543
arm0_baseline,2018-11-20,2018-11-20 15:00:00,2018-11-20 15:00:00,000019.SZ,农产品加工,1,3,10,70866069.96,EXECUTABLE,COMPLETE,-0.05442279997
arm0_baseline,2018-11-20,2018-11-20 15:00:00,2018-11-20 15:00:00,000025.SZ,综合Ⅱ,1,4,10,149839668.7,EXECUTABLE,COMPLETE,-0.03172894717
arm0_baseline,2018-11-20,2018-11-20 15:00:00,2018-11-20 15:00:00,000049.SZ,电池,1,5,10,122106335.8,EXECUTABLE,COMPLETE,-0.02533012758
arm0_baseline,2018-11-20,2018-11-20 15:00:00,2018-11-20 15:00:00,000060.SZ,工业金属,1,6,10,118479278.3,EXECUTABLE,COMPLETE,-0.06795583146
arm0_baseline,2018-11-20,2018-11-20 15:00:00,2018-11-20 15:00:00,000063.SZ,通信设备,1,7,10,2815354542,EXECUTABLE,COMPLETE,-0.04881237525
arm0_baseline,2018-11-20,2018-11-20 15:00:00,2018-11-20 15:00:00,000166.SZ,证券Ⅱ,1,8,10,234709784.2,EXECUTABLE,COMPLETE,-0.07858292226
arm0_baseline,2018-11-20,2018-11-20 15:00:00,2018-11-20 15:00:00,000415.SZ,多元金融,1,9,10,142923176,EXECUTABLE,COMPLETE,-0.05118441421
arm0_baseline,2018-11-20,2018-11-20 15:00:00,2018-11-20 15:00:00,000488.SZ,造纸,1,10,10,151581626.1,EXECUTABLE,COMPLETE,-0.04136262548
arm0_baseline,2018-11-27,2018-11-27 15:00:00,2018-11-27 15:00:00,000151.SZ,贸易Ⅱ,1,1,10,127143885.1,EXECUTABLE,COMPLETE,-0.04328407405
arm0_baseline,2018-11-27,2018-11-27 15:00:00,2018-11-27 15:00:00,000157.SZ,工程机械,1,2,10,73893751.88,EXECUTABLE,COMPLETE,-0.006743419239
arm0_baseline,2018-11-27,2018-11-27 15:00:00,2018-11-27 15:00:00,000425.SZ,工程机械,1,3,10,148590187.3,EXECUTABLE,COMPLETE,-0.007019395859
arm0_baseline,2018-11-27,2018-11-27 15:00:00,2018-11-27 15:00:00,000526.SZ,教育,1,4,10,175244597.3,EXECUTABLE,COMPLETE,-0.1083357095
arm0_baseline,2018-11-27,2018-11-27 15:00:00,2018-11-27 15:00:00,000528.SZ,工程机械,1,5,10,166571284,EXECUTABLE,COMPLETE,-0.05664442041
arm0_baseline,2018-11-27,2018-11-27 15:00:00,2018-11-27 15:00:00,000568.SZ,白酒Ⅱ,1,6,10,381767701.7,EXECUTABLE,COMPLETE,0.01122754491
arm0_baseline,2018-11-27,2018-11-27 15:00:00,2018-11-27 15:00:00,000596.SZ,白酒Ⅱ,1,7,10,216729705.8,EXECUTABLE,COMPLETE,0.02308037735
arm0_baseline,2018-11-27,2018-11-27 15:00:00,2018-11-27 15:00:00,000661.SZ,生物制品,1,8,10,432176455.9,EXECUTABLE,COMPLETE,-0.04879678868
arm0_baseline,2018-11-27,2018-11-27 15:00:00,2018-11-27 15:00:00,000735.SZ,养殖业,1,9,10,590727082.8,EXECUTABLE,COMPLETE,0.09335322204
arm0_baseline,2018-11-27,2018-11-27 15:00:00,2018-11-27 15:00:00,000786.SZ,装修建材,1,10,10,199893651.6,EXECUTABLE,COMPLETE,-0.04789499947
arm0_baseline,2018-12-04,2018-12-04 15:00:00,2018-12-04 15:00:00,000008.SZ,轨交设备Ⅱ,1,1,10,145853374.6,EXECUTABLE,COMPLETE,-0.02927140643
arm0_baseline,2018-12-04,2018-12-04 15:00:00,2018-12-04 15:00:00,000156.SZ,电视广播Ⅱ,1,2,10,92997991.7,EXECUTABLE,COMPLETE,-0.1112204005
arm0_baseline,2018-12-04,2018-12-04 15:00:00,2018-12-04 15:00:00,000528.SZ,工程机械,1,3,10,146108367.4,EXECUTABLE,COMPLETE,-0.133718092
arm0_baseline,2018-12-04,2018-12-04 15:00:00,2018-12-04 15:00:00,000568.SZ,白酒Ⅱ,1,4,10,327023324.2,EXECUTABLE,COMPLETE,-0.1064050722
arm0_baseline,2018-12-04,2018-12-04 15:00:00,2018-12-04 15:00:00,000596.SZ,白酒Ⅱ,1,5,10,173074485.9,EXECUTABLE,COMPLETE,-0.1351486608
arm0_baseline,2018-12-04,2018-12-04 15:00:00,2018-12-04 15:00:00,000661.SZ,生物制品,1,6,10,344459216.2,EXECUTABLE,COMPLETE,-0.1595494438
arm0_baseline,2018-12-04,2018-12-04 15:00:00,2018-12-04 15:00:00,000665.SZ,电视广播Ⅱ,1,7,10,57968095.92,EXECUTABLE,COMPLETE,-0.08423306839
arm0_baseline,2018-12-04,2018-12-04 15:00:00,2018-12-04 15:00:00,000735.SZ,养殖业,1,8,10,559986747.6,EXECUTABLE,COMPLETE,0.160880054
arm0_baseline,2018-12-04,2018-12-04 15:00:00,2018-12-04 15:00:00,000786.SZ,装修建材,1,9,10,190430565.4,EXECUTABLE,COMPLETE,-0.1403880138
arm0_baseline,2018-12-04,2018-12-04 15:00:00,2018-12-04 15:00:00,000793.SZ,出版,1,10,10,403632985,EXECUTABLE,COMPLETE,-0.161552601
arm0_baseline,2018-12-11,2018-12-11 15:00:00,2018-12-11 15:00:00,002650.SZ,调味发酵品Ⅱ,0.8333333333,1,10,98940033.16,EXECUTABLE,COMPLETE,-0.09082348124
arm0_baseline,2018-12-11,2018-12-11 15:00:00,2018-12-11 15:00:00,603027.SH,调味发酵品Ⅱ,0.8333333333,2,10,59617630.9,EXECUTABLE,COMPLETE,-0.06478411857
arm0_baseline,2018-12-11,2018-12-11 15:00:00,2018-12-11 15:00:00,000425.SZ,工程机械,0.8,3,10,129992989.8,EXECUTABLE,COMPLETE,-0.02784849463
arm0_baseline,2018-12-11,2018-12-11 15:00:00,2018-12-11 15:00:00,000528.SZ,工程机械,0.8,4,10,145417335.5,EXECUTABLE,COMPLETE,-0.08289847808
arm0_baseline,2018-12-11,2018-12-11 15:00:00,2018-12-11 15:00:00,002081.SZ,装修装饰Ⅱ,0.8,5,10,77118442.66,EXECUTABLE,COMPLETE,-0.09525519098
arm0_baseline,2018-12-11,2018-12-11 15:00:00,2018-12-11 15:00:00,002375.SZ,装修装饰Ⅱ,0.8,6,10,56864443.08,EXECUTABLE,COMPLETE,-0.0244706848
arm0_baseline,2018-12-11,2018-12-11 15:00:00,2018-12-11 15:00:00,000596.SZ,白酒Ⅱ,0.7692307692,7,10,171914902.5,EXECUTABLE,COMPLETE,-0.07557475101
arm0_baseline,2018-12-11,2018-12-11 15:00:00,2018-12-11 15:00:00,000793.SZ,出版,0.7692307692,8,10,358992019.8,EXECUTABLE,COMPLETE,-0.07097500905
arm0_baseline,2018-12-11,2018-12-11 15:00:00,2018-12-11 15:00:00,300148.SZ,出版,0.7692307692,9,10,224827507.2,EXECUTABLE,COMPLETE,0.07882702866
arm0_baseline,2018-12-11,2018-12-11 15:00:00,2018-12-11 15:00:00,600551.SH,出版,0.7692307692,10,10,63610074.2,EXECUTABLE,COMPLETE,0.0321628406
arm0_baseline,2018-12-18,2018-12-18 15:00:00,2018-12-18 15:00:00,603369.SH,白酒Ⅱ,1,1,10,97255840.15,EXECUTABLE,COMPLETE,0.04856606006
arm0_baseline,2018-12-18,2018-12-18 15:00:00,2018-12-18 15:00:00,000568.SZ,白酒Ⅱ,0.9230769231,2,10,312561591.7,EXECUTABLE,COMPLETE,-0.04401850505
arm0_baseline,2018-12-18,2018-12-18 15:00:00,2018-12-18 15:00:00,000596.SZ,白酒Ⅱ,0.9230769231,3,10,158453382.7,EXECUTABLE,COMPLETE,0.003982982686
arm0_baseline,2018-12-18,2018-12-18 15:00:00,2018-12-18 15:00:00,000799.SZ,白酒Ⅱ,0.9230769231,4,10,156254918.6,EXECUTABLE,COMPLETE,0.005246318956
arm0_baseline,2018-12-18,2018-12-18 15:00:00,2018-12-18 15:00:00,000858.SZ,白酒Ⅱ,0.9230769231,5,10,1027077351,EXECUTABLE,COMPLETE,-0.02059214904
arm0_baseline,2018-12-18,2018-12-18 15:00:00,2018-12-18 15:00:00,000860.SZ,白酒Ⅱ,0.9230769231,6,10,188996741.3,EXECUTABLE,COMPLETE,0.0354681037
arm0_baseline,2018-12-18,2018-12-18 15:00:00,2018-12-18 15:00:00,002304.SZ,白酒Ⅱ,0.9230769231,7,10,412293642.2,EXECUTABLE,COMPLETE,-0.01310091939
arm0_baseline,2018-12-18,2018-12-18 15:00:00,2018-12-18 15:00:00,600197.SH,白酒Ⅱ,0.9230769231,8,10,141734511.7,EXECUTABLE,COMPLETE,0.00178194336
arm0_baseline,2018-12-18,2018-12-18 15:00:00,2018-12-18 15:00:00,600519.SH,白酒Ⅱ,0.9230769231,9,10,1823727952,EXECUTABLE,COMPLETE,0.1148018056
arm0_baseline,2018-12-18,2018-12-18 15:00:00,2018-12-18 15:00:00,600559.SH,白酒Ⅱ,0.9230769231,10,10,70198371.95,EXECUTABLE,COMPLETE,-0.04525520388
arm0_baseline,2018-12-25,2018-12-25 15:00:00,2018-12-25 15:00:00,002650.SZ,调味发酵品Ⅱ,1,1,10,62327553.34,EXECUTABLE,COMPLETE,-0.03083859236
arm0_baseline,2018-12-25,2018-12-25 15:00:00,2018-12-25 15:00:00,000063.SZ,通信设备,0.8571428571,2,10,2302801439,EXECUTABLE,COMPLETE,0.003396767296
arm0_baseline,2018-12-25,2018-12-25 15:00:00,2018-12-25 15:00:00,000070.SZ,通信设备,0.8571428571,3,10,54693479.93,EXECUTABLE,COMPLETE,0.427929367
arm0_baseline,2018-12-25,2018-12-25 15:00:00,2018-12-25 15:00:00,300183.SZ,通信设备,0.8571428571,4,10,107147959.9,EXECUTABLE,COMPLETE,0.0009632476341
arm0_baseline,2018-12-25,2018-12-25 15:00:00,2018-12-25 15:00:00,300213.SZ,通信设备,0.8571428571,5,10,162651603.7,EXECUTABLE,COMPLETE,0.1033219756
arm0_baseline,2018-12-25,2018-12-25 15:00:00,2018-12-25 15:00:00,300308.SZ,通信设备,0.8571428571,6,10,200272885.6,EXECUTABLE,COMPLETE,-0.1035928144
arm0_baseline,2018-12-25,2018-12-25 15:00:00,2018-12-25 15:00:00,300353.SZ,通信设备,0.8571428571,7,10,89071011.05,EXECUTABLE,COMPLETE,0.116196657
arm0_baseline,2018-12-25,2018-12-25 15:00:00,2018-12-25 15:00:00,600487.SH,通信设备,0.8571428571,8,10,410969417.8,EXECUTABLE,COMPLETE,0.04122968592
arm0_baseline,2018-12-25,2018-12-25 15:00:00,2018-12-25 15:00:00,000528.SZ,工程机械,0.8333333333,9,10,135876788.9,EXECUTABLE,COMPLETE,-0.03511726547
arm0_baseline,2018-12-25,2018-12-25 15:00:00,2018-12-25 15:00:00,002017.SZ,通信设备,0.8333333333,10,10,105398293.7,EXECUTABLE,COMPLETE,0.1928381333
arm0_baseline,2019-01-03,2019-01-03 15:00:00,2019-01-03 15:00:00,002234.SZ,养殖业,0.75,1,10,76705375.94,EXECUTABLE,COMPLETE,0.353184799
arm0_baseline,2019-01-03,2019-01-03 15:00:00,2019-01-03 15:00:00,002299.SZ,养殖业,0.75,2,10,144092336.7,EXECUTABLE,COMPLETE,0.2572459504
arm0_baseline,2019-01-03,2019-01-03 15:00:00,2019-01-03 15:00:00,002458.SZ,养殖业,0.75,3,10,88867224.41,EXECUTABLE,COMPLETE,0.1915647944
arm0_baseline,2019-01-03,2019-01-03 15:00:00,2019-01-03 15:00:00,000506.SZ,贵金属,0.7272727273,4,10,81931791.84,EXECUTABLE,COMPLETE,-0.06489897902
arm0_baseline,2019-01-03,2019-01-03 15:00:00,2019-01-03 15:00:00,300139.SZ,贵金属,0.7272727273,5,10,59692066.13,EXECUTABLE,COMPLETE,-0.1688940001
arm0_baseline,2019-01-03,2019-01-03 15:00:00,2019-01-03 15:00:00,600988.SH,贵金属,0.7272727273,6,10,114153681.2,EXECUTABLE,COMPLETE,-0.08839947224
arm0_baseline,2019-01-03,2019-01-03 15:00:00,2019-01-03 15:00:00,601069.SH,贵金属,0.7272727273,7,10,151975282.8,EXECUTABLE,COMPLETE,-0.1305680306
arm0_baseline,2019-01-03,2019-01-03 15:00:00,2019-01-03 15:00:00,000426.SZ,贵金属,0.6363636364,8,10,76206025.5,EXECUTABLE,COMPLETE,-0.02059214904
arm0_baseline,2019-01-03,2019-01-03 15:00:00,2019-01-03 15:00:00,000603.SZ,贵金属,0.6363636364,9,10,107380748.4,EXECUTABLE,COMPLETE,-0.1611060861
arm0_baseline,2019-01-03,2019-01-03 15:00:00,2019-01-03 15:00:00,000975.SZ,贵金属,0.6363636364,10,10,157437153.9,EXECUTABLE,COMPLETE,-0.01275454955
arm0_baseline,2019-01-10,2019-01-10 15:00:00,2019-01-10 15:00:00,000839.SZ,通信服务,0.8947368421,1,10,88689046.09,EXECUTABLE,COMPLETE,-0.006735839616
arm0_baseline,2019-01-10,2019-01-10 15:00:00,2019-01-10 15:00:00,300597.SZ,通信服务,0.8947368421,2,10,117844121,EXECUTABLE,COMPLETE,-0.1262741843
arm0_baseline,2019-01-10,2019-01-10 15:00:00,2019-01-10 15:00:00,600050.SH,通信服务,0.8947368421,3,10,311502746.4,EXECUTABLE,COMPLETE,0.08278140688
arm0_baseline,2019-01-10,2019-01-10 15:00:00,2019-01-10 15:00:00,000768.SZ,航空装备Ⅱ,0.875,4,10,156309532.2,EXECUTABLE,COMPLETE,0.05555579233
arm0_baseline,2019-01-10,2019-01-10 15:00:00,2019-01-10 15:00:00,300699.SZ,航空装备Ⅱ,0.875,5,10,60175174.21,EXECUTABLE,COMPLETE,0.1519334306
arm0_baseline,2019-01-10,2019-01-10 15:00:00,2019-01-10 15:00:00,600893.SH,航空装备Ⅱ,0.875,6,10,121312109.7,EXECUTABLE,COMPLETE,0.03811780089
arm0_baseline,2019-01-10,2019-01-10 15:00:00,2019-01-10 15:00:00,002276.SZ,电网设备,0.8536585366,7,10,69213256.26,EXECUTABLE,COMPLETE,0.04031438902
arm0_baseline,2019-01-10,2019-01-10 15:00:00,2019-01-10 15:00:00,002358.SZ,电网设备,0.8536585366,8,10,128087854.7,EXECUTABLE,COMPLETE,0.05415642703
arm0_baseline,2019-01-10,2019-01-10 15:00:00,2019-01-10 15:00:00,300001.SZ,电网设备,0.8536585366,9,10,189393673.7,EXECUTABLE,COMPLETE,0.142940238
arm0_baseline,2019-01-10,2019-01-10 15:00:00,2019-01-10 15:00:00,300510.SZ,电网设备,0.8536585366,10,10,74556822.76,EXECUTABLE,COMPLETE,0.05755903922
arm0_baseline,2019-01-17,2019-01-17 15:00:00,2019-01-17 15:00:00,000735.SZ,养殖业,1,1,10,1029763204,EXECUTABLE,COMPLETE,0.1382948389
arm0_baseline,2019-01-17,2019-01-17 15:00:00,2019-01-17 15:00:00,000876.SZ,养殖业,1,2,10,128708697.2,EXECUTABLE,COMPLETE,0.2746298253
arm0_baseline,2019-01-17,2019-01-17 15:00:00,2019-01-17 15:00:00,002124.SZ,养殖业,1,3,10,96795440,EXECUTABLE,COMPLETE,0.4671435047
arm0_baseline,2019-01-17,2019-01-17 15:00:00,2019-01-17 15:00:00,002157.SZ,养殖业,1,4,10,162304114.6,EXECUTABLE,COMPLETE,0.651754534
arm0_baseline,2019-01-17,2019-01-17 15:00:00,2019-01-17 15:00:00,002234.SZ,养殖业,1,5,10,73614504.6,EXECUTABLE,COMPLETE,0.7211716917
arm0_baseline,2019-01-17,2019-01-17 15:00:00,2019-01-17 15:00:00,002299.SZ,养殖业,1,6,10,154701437.7,EXECUTABLE,COMPLETE,0.4456919028
arm0_baseline,2019-01-17,2019-01-17 15:00:00,2019-01-17 15:00:00,002458.SZ,养殖业,1,7,10,70546142.52,EXECUTABLE,COMPLETE,0.8723380553
arm0_baseline,2019-01-17,2019-01-17 15:00:00,2019-01-17 15:00:00,002714.SZ,养殖业,1,8,10,293055903.9,EXECUTABLE,COMPLETE,0.5818359921
arm0_baseline,2019-01-17,2019-01-17 15:00:00,2019-01-17 15:00:00,300498.SZ,养殖业,1,9,10,455292383.6,EXECUTABLE,COMPLETE,0.1902206321
arm0_baseline,2019-01-17,2019-01-17 15:00:00,2019-01-17 15:00:00,600418.SH,商用车,1,10,10,55453793.1,EXECUTABLE,COMPLETE,0.0164179837
arm0_baseline,2019-01-24,2019-01-24 15:00:00,2019-01-24 15:00:00,000166.SZ,证券Ⅱ,1,1,10,133469001.2,EXECUTABLE,COMPLETE,0.2535569593
arm0_baseline,2019-01-24,2019-01-24 15:00:00,2019-01-24 15:00:00,000519.SZ,地面兵装Ⅱ,1,2,10,99520773.17,EXECUTABLE,COMPLETE,0.1899210429
arm0_baseline,2019-01-24,2019-01-24 15:00:00,2019-01-24 15:00:00,000550.SZ,商用车,1,3,10,70196495.26,EXECUTABLE,COMPLETE,0.2373019775
arm0_baseline,2019-01-24,2019-01-24 15:00:00,2019-01-24 15:00:00,000576.SZ,地面兵装Ⅱ,1,4,10,108265419.9,EXECUTABLE,COMPLETE,0.3373191312
arm0_baseline,2019-01-24,2019-01-24 15:00:00,2019-01-24 15:00:00,000686.SZ,证券Ⅱ,1,5,10,104943370.1,EXECUTABLE,COMPLETE,0.2543926639
arm0_baseline,2019-01-24,2019-01-24 15:00:00,2019-01-24 15:00:00,000712.SZ,证券Ⅱ,1,6,10,135938244.5,EXECUTABLE,COMPLETE,0.2499504958
arm0_baseline,2019-01-24,2019-01-24 15:00:00,2019-01-24 15:00:00,000728.SZ,证券Ⅱ,1,7,10,211068174.6,EXECUTABLE,COMPLETE,0.2354083607
arm0_baseline,2019-01-24,2019-01-24 15:00:00,2019-01-24 15:00:00,000735.SZ,养殖业,1,8,10,1065047590,EXECUTABLE,COMPLETE,0.176194883
arm0_baseline,2019-01-24,2019-01-24 15:00:00,2019-01-24 15:00:00,000750.SZ,证券Ⅱ,1,9,10,1048680034,EXECUTABLE,COMPLETE,0.09308478559
arm0_baseline,2019-01-24,2019-01-24 15:00:00,2019-01-24 15:00:00,000776.SZ,证券Ⅱ,1,10,10,352879901.6,EXECUTABLE,COMPLETE,0.2349001246
arm0_baseline,2019-01-31,2019-01-31 15:00:00,2019-01-31 15:00:00,000157.SZ,工程机械,1,1,10,58189308.69,EXECUTABLE,COMPLETE,0.1722453217
arm0_baseline,2019-01-31,2019-01-31 15:00:00,2019-01-31 15:00:00,000425.SZ,工程机械,1,2,10,138915712.5,EXECUTABLE,COMPLETE,0.2792763098
arm0_baseline,2019-01-31,2019-01-31 15:00:00,2019-01-31 15:00:00,000528.SZ,工程机械,1,3,10,121450406.5,EXECUTABLE,COMPLETE,0.2262249177
arm0_baseline,2019-01-31,2019-01-31 15:00:00,2019-01-31 15:00:00,000568.SZ,白酒Ⅱ,1,4,10,436233399.3,EXECUTABLE,COMPLETE,0.1947463213
arm0_baseline,2019-01-31,2019-01-31 15:00:00,2019-01-31 15:00:00,000571.SZ,煤炭开采,1,5,10,93500720,EXECUTABLE,COMPLETE,0.451214758
arm0_baseline,2019-01-31,2019-01-31 15:00:00,2019-01-31 15:00:00,000596.SZ,白酒Ⅱ,1,6,10,208761225.1,EXECUTABLE,COMPLETE,0.211899862
arm0_baseline,2019-01-31,2019-01-31 15:00:00,2019-01-31 15:00:00,000735.SZ,养殖业,1,7,10,1144362578,EXECUTABLE,COMPLETE,0.2323811707
arm0_baseline,2019-01-31,2019-01-31 15:00:00,2019-01-31 15:00:00,000799.SZ,白酒Ⅱ,1,8,10,149353654.6,EXECUTABLE,COMPLETE,0.1092289254
arm0_baseline,2019-01-31,2019-01-31 15:00:00,2019-01-31 15:00:00,000858.SZ,白酒Ⅱ,1,9,10,1655525747,EXECUTABLE,COMPLETE,0.2117551082
arm0_baseline,2019-01-31,2019-01-31 15:00:00,2019-01-31 15:00:00,000860.SZ,白酒Ⅱ,1,10,10,268647698.6,EXECUTABLE,COMPLETE,0.07553903457
arm0_baseline,2019-02-14,2019-02-14 15:00:00,2019-02-14 15:00:00,000025.SZ,综合Ⅱ,1,1,10,54629577.28,EXECUTABLE,COMPLETE,0.2138492129
arm0_baseline,2019-02-14,2019-02-14 15:00:00,2019-02-14 15:00:00,000028.SZ,医药商业,1,2,10,55637897.85,EXECUTABLE,COMPLETE,0.1002468253
arm0_baseline,2019-02-14,2019-02-14 15:00:00,2019-02-14 15:00:00,000059.SZ,炼化及贸易,1,3,10,66351490.36,EXECUTABLE,COMPLETE,0.1186690658
arm0_baseline,2019-02-14,2019-02-14 15:00:00,2019-02-14 15:00:00,000078.SZ,医药商业,1,4,10,53367483.62,EXECUTABLE,COMPLETE,0.2969167405
arm0_baseline,2019-02-14,2019-02-14 15:00:00,2019-02-14 15:00:00,000089.SZ,航空机场,1,5,10,57769762.14,EXECUTABLE,COMPLETE,0.09274257241
arm0_baseline,2019-02-14,2019-02-14 15:00:00,2019-02-14 15:00:00,000157.SZ,工程机械,1,6,10,67159454.17,EXECUTABLE,COMPLETE,0.06625539852
arm0_baseline,2019-02-14,2019-02-14 15:00:00,2019-02-14 15:00:00,000425.SZ,工程机械,1,7,10,200880608.4,EXECUTABLE,COMPLETE,0.1198211312
arm0_baseline,2019-02-14,2019-02-14 15:00:00,2019-02-14 15:00:00,000528.SZ,工程机械,1,8,10,134327363.8,EXECUTABLE,COMPLETE,0.1120331198
