cohort_id,industry,decision_date,rank_correlation,selection_overlap,changed_fraction,replacements_requested
2021-11-09,电子化学品Ⅱ,2021-11-25,0.9532467532,1,0,0
2021-11-09,电子化学品Ⅱ,2021-11-26,0.9909090909,0,1,1
2021-11-09,电子化学品Ⅱ,2021-11-29,1,1,0,0
2021-11-09,电子化学品Ⅱ,2021-11-30,1,1,0,0
2021-11-09,电子化学品Ⅱ,2021-12-01,0.9753246753,0,1,1
2021-11-09,电子化学品Ⅱ,2021-12-02,0.9988706945,1,0,0
2021-11-09,电子化学品Ⅱ,2021-12-03,0.9683794466,1,0,0
2021-11-09,电子化学品Ⅱ,2021-12-06,0.9593450028,1,0,0
2021-11-09,能源金属,2021-11-10,1,1,0,0
2021-11-09,能源金属,2021-11-11,1,1,0,0
2021-11-09,能源金属,2021-11-12,1,1,0,0
2021-11-09,能源金属,2021-11-15,1,1,0,0
2021-11-09,能源金属,2021-11-16,1,1,0,0
2021-11-09,能源金属,2021-11-17,0.7696969697,0.8,0.2,1
2021-11-09,能源金属,2021-11-18,0.8787878788,0.8,0.2,1
2021-11-09,能源金属,2021-11-19,1,1,0,0
2021-11-09,能源金属,2021-11-22,0.8787878788,0.8,0.2,1
2021-11-09,能源金属,2021-11-23,1,1,0,0
2021-11-09,能源金属,2021-11-24,0.9878787879,1,0,0
2021-11-09,能源金属,2021-11-25,1,1,0,0
2021-11-09,能源金属,2021-11-26,0.6606060606,0.8,0.2,1
2021-11-09,能源金属,2021-11-29,0.9272727273,1,0,0
2021-11-09,能源金属,2021-11-30,1,1,0,0
2021-11-09,能源金属,2021-12-01,1,1,0,0
2021-11-09,能源金属,2021-12-02,1,1,0,0
2021-11-09,能源金属,2021-12-03,1,1,0,0
2021-11-09,能源金属,2021-12-06,1,1,0,0
2021-11-09,风电设备,2021-11-10,1,1,0,0
2021-11-09,风电设备,2021-11-11,1,1,0,0
2021-11-09,风电设备,2021-11-12,1,1,0,0
2021-11-09,风电设备,2021-11-15,1,1,0,0
2021-11-09,风电设备,2021-11-16,1,1,0,0
2021-11-09,风电设备,2021-11-17,1,1,0,0
2021-11-09,风电设备,2021-11-18,0.8121775026,1,0,0
2021-11-09,风电设备,2021-11-19,1,1,0,0
2021-11-09,风电设备,2021-11-22,1,1,0,0
2021-11-09,风电设备,2021-11-23,1,1,0,0
2021-11-09,风电设备,2021-11-24,0.9772961816,1,0,0
2021-11-09,风电设备,2021-11-25,0.9876160991,1,0,0
2021-11-09,风电设备,2021-11-26,0.907120743,1,0,0
2021-11-09,风电设备,2021-11-29,1,1,0,0
2021-11-09,风电设备,2021-11-30,0.9793601651,1,0,0
2021-11-09,风电设备,2021-12-01,0.8864809082,1,0,0
2021-11-09,风电设备,2021-12-02,0.2012383901,0,1,1
2021-11-09,风电设备,2021-12-03,0.9256965944,1,0,0
2021-11-09,风电设备,2021-12-06,1,1,0,0
2021-11-16,地面兵装Ⅱ,2021-11-17,1,1,0,0
2021-11-16,地面兵装Ⅱ,2021-11-18,1,0.5,0.5,1
2021-11-16,地面兵装Ⅱ,2021-11-19,1,1,0,0
2021-11-16,地面兵装Ⅱ,2021-11-22,1,1,0,0
2021-11-16,地面兵装Ⅱ,2021-11-23,1,1,0,0
2021-11-16,地面兵装Ⅱ,2021-11-24,0.9272727273,1,0,0
2021-11-16,地面兵装Ⅱ,2021-11-25,0.6242424242,1,0,0
2021-11-16,地面兵装Ⅱ,2021-11-26,0.9878787879,1,0,0
2021-11-16,地面兵装Ⅱ,2021-11-29,0.9272727273,1,0,0
2021-11-16,地面兵装Ⅱ,2021-11-30,0.8545454545,1,0,0
2021-11-16,地面兵装Ⅱ,2021-12-01,0.9272727273,1,0,0
2021-11-16,地面兵装Ⅱ,2021-12-02,0.9878787879,1,0,0
2021-11-16,地面兵装Ⅱ,2021-12-03,0.6242424242,0.5,0.5,1
2021-11-16,地面兵装Ⅱ,2021-12-06,1,1,0,0
2021-11-16,地面兵装Ⅱ,2021-12-07,0.9636363636,0.5,0.5,1
2021-11-16,地面兵装Ⅱ,2021-12-08,1,1,0,0
2021-11-16,地面兵装Ⅱ,2021-12-09,0.8787878788,1,0,0
2021-11-16,地面兵装Ⅱ,2021-12-10,0.9878787879,1,0,0
2021-11-16,地面兵装Ⅱ,2021-12-13,1,1,0,0
2021-11-16,广告营销,2021-11-17,0.8392857143,1,0,0
2021-11-16,广告营销,2021-11-18,1,1,0,0
2021-11-16,广告营销,2021-11-19,1,1,0,0
2021-11-16,广告营销,2021-11-22,1,1,0,0
2021-11-16,广告营销,2021-11-23,1,1,0,0
2021-11-16,广告营销,2021-11-24,1,1,0,0
2021-11-16,广告营销,2021-11-25,0.907120743,1,0,0
2021-11-16,广告营销,2021-11-26,0.8617131063,1,0,0
2021-11-16,广告营销,2021-11-29,0.9690402477,1,0,0
2021-11-16,广告营销,2021-11-30,1,1,0,0
2021-11-16,广告营销,2021-12-01,0.9614035088,1,0,0
2021-11-16,广告营销,2021-12-02,0.998245614,1,0,0
2021-11-16,广告营销,2021-12-03,0.7007518797,0,1,1
2021-11-16,广告营销,2021-12-06,0.977443609,0,1,1
2021-11-16,广告营销,2021-12-07,1,1,0,0
2021-11-16,广告营销,2021-12-08,0.998245614,0,1,1
2021-11-16,广告营销,2021-12-09,0.9631578947,1,0,0
2021-11-16,广告营销,2021-12-10,0.9526315789,1,0,0
2021-11-16,广告营销,2021-12-13,0.6876614236,0,1,1
2021-11-16,游戏Ⅱ,2021-11-17,1,1,0,0
2021-11-16,游戏Ⅱ,2021-11-18,1,1,0,0
2021-11-16,游戏Ⅱ,2021-11-19,1,1,0,0
2021-11-16,游戏Ⅱ,2021-11-22,1,1,0,0
2021-11-16,游戏Ⅱ,2021-11-23,1,1,0,0
2021-11-16,游戏Ⅱ,2021-11-24,1,1,0,0
2021-11-16,游戏Ⅱ,2021-11-25,1,1,0,0
2021-11-16,游戏Ⅱ,2021-11-26,0.8701298701,0.3333333333,0.6666666667,2
2021-11-16,游戏Ⅱ,2021-11-29,0.976284585,1,0,0
2021-11-16,游戏Ⅱ,2021-11-30,1,1,0,0
2021-11-16,游戏Ⅱ,2021-12-01,0.9751552795,0.6666666667,0.3333333333,1
2021-11-16,游戏Ⅱ,2021-12-02,0.997741389,1,0,0
2021-11-16,游戏Ⅱ,2021-12-03,0.9898362507,1,0,0
2021-11-16,游戏Ⅱ,2021-12-06,0.8260869565,1,0,0
2021-11-16,游戏Ⅱ,2021-12-07,1,1,0,0
2021-11-16,游戏Ⅱ,2021-12-08,0.9311123659,1,0,0
2021-11-16,游戏Ⅱ,2021-12-09,0.8339920949,1,0,0
2021-11-16,游戏Ⅱ,2021-12-10,0.9130434783,0.6666666667,0.3333333333,1
2021-11-16,游戏Ⅱ,2021-12-13,0.5040597862,0.3333333333,0.6666666667,2
2021-11-16,白色家电,2021-11-17,1,1,0,0
2021-11-16,白色家电,2021-11-18,1,1,0,0
2021-11-16,白色家电,2021-11-19,1,1,0,0
2021-11-16,白色家电,2021-11-22,,1,0,0
2021-11-16,白色家电,2021-11-23,,1,0,0
2021-11-16,白色家电,2021-11-24,,1,0,0
2021-11-16,白色家电,2021-11-25,,1,0,0
2021-11-16,白色家电,2021-11-26,,1,0,0
2021-11-16,白色家电,2021-11-29,,1,0,0
2021-11-16,白色家电,2021-11-30,,1,0,0
2021-11-16,白色家电,2021-12-01,,1,0,0
2021-11-16,白色家电,2021-12-02,,1,0,0
2021-11-16,白色家电,2021-12-03,,1,0,0
2021-11-16,白色家电,2021-12-06,,1,0,0
2021-11-16,白色家电,2021-12-07,,0,1,1
2021-11-16,白色家电,2021-12-08,1,1,0,0
2021-11-16,白色家电,2021-12-09,1,1,0,0
2021-11-16,白色家电,2021-12-10,1,1,0,0
2021-11-16,白色家电,2021-12-13,1,1,0,0
2021-11-16,黑色家电,2021-11-17,1,1,0,0
2021-11-16,黑色家电,2021-11-18,0.8928571429,1,0,0
2021-11-16,黑色家电,2021-11-19,0.6428571429,0.6666666667,0.3333333333,1
2021-11-16,黑色家电,2021-11-22,0.8928571429,0.6666666667,0.3333333333,1
2021-11-16,黑色家电,2021-11-23,1,1,0,0
2021-11-16,黑色家电,2021-11-24,1,1,0,0
2021-11-16,黑色家电,2021-11-25,1,1,0,0
2021-11-16,黑色家电,2021-11-26,1,1,0,0
2021-11-16,黑色家电,2021-11-29,0.7857142857,1,0,0
2021-11-16,黑色家电,2021-11-30,0.8928571429,1,0,0
2021-11-16,黑色家电,2021-12-01,1,1,0,0
2021-11-16,黑色家电,2021-12-02,1,1,0,0
2021-11-16,黑色家电,2021-12-03,1,1,0,0
2021-11-16,黑色家电,2021-12-06,1,1,0,0
2021-11-16,黑色家电,2021-12-07,1,1,0,0
2021-11-16,黑色家电,2021-12-08,1,1,0,0
2021-11-16,黑色家电,2021-12-09,0.9642857143,0.6666666667,0.3333333333,1
2021-11-16,黑色家电,2021-12-10,1,1,0,0
2021-11-16,黑色家电,2021-12-13,1,1,0,0
2021-11-23,元件,2021-11-24,0.8941176471,1,0,0
2021-11-23,元件,2021-11-25,1,1,0,0
2021-11-23,元件,2021-11-26,1,1,0,0
2021-11-23,元件,2021-11-29,0.6565826331,0,1,2
2021-11-23,元件,2021-11-30,0.906162465,1,0,0
2021-11-23,元件,2021-12-01,0.9967084554,1,0,0
2021-11-23,元件,2021-12-02,0.8579633002,0.5,0.5,1
2021-11-23,元件,2021-12-03,0.9747181199,1,0,0
2021-11-23,元件,2021-12-06,0.999719888,0.5,0.5,1
2021-11-23,元件,2021-12-07,0.9995622675,0.5,0.5,1
2021-11-23,元件,2021-12-08,0.8710395789,0.5,0.5,1
2021-11-23,元件,2021-12-09,0.951007187,1,0,0
2021-11-23,元件,2021-12-10,0.8702457295,0.5,0.5,1
2021-11-23,元件,2021-12-13,0.9987413258,1,0,0
2021-11-23,元件,2021-12-14,1,1,0,0
2021-11-23,元件,2021-12-15,0.9884568651,0.5,0.5,1
2021-11-23,元件,2021-12-16,0.9943296881,1,0,0
2021-11-23,元件,2021-12-17,0.9522073714,1,0,0
2021-11-23,元件,2021-12-20,0.7997164844,0.5,0.5,1
2021-11-23,地面兵装Ⅱ,2021-11-24,0.9272727273,1,0,0
2021-11-23,地面兵装Ⅱ,2021-11-25,0.6242424242,1,0,0
2021-11-23,地面兵装Ⅱ,2021-11-26,0.9878787879,1,0,0
2021-11-23,地面兵装Ⅱ,2021-11-29,0.9272727273,1,0,0
2021-11-23,地面兵装Ⅱ,2021-11-30,0.8545454545,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-01,0.9272727273,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-02,0.9878787879,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-03,0.6242424242,0.5,0.5,1
2021-11-23,地面兵装Ⅱ,2021-12-06,1,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-07,0.9636363636,0.5,0.5,1
2021-11-23,地面兵装Ⅱ,2021-12-08,1,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-09,0.8787878788,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-10,0.9878787879,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-13,1,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-14,1,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-15,0.9636363636,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-16,1,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-17,1,1,0,0
2021-11-23,地面兵装Ⅱ,2021-12-20,1,1,0,0
2021-11-23,影视院线,2021-11-24,1,1,0,0
2021-11-23,影视院线,2021-11-25,0.95,1,0,0
2021-11-23,影视院线,2021-11-26,0.5333333333,1,0,0
2021-11-23,影视院线,2021-11-29,1,1,0,0
2021-11-23,影视院线,2021-11-30,1,1,0,0
2021-11-23,影视院线,2021-12-01,1,1,0,0
2021-11-23,影视院线,2021-12-02,1,1,0,0
2021-11-23,影视院线,2021-12-03,1,1,0,0
2021-11-23,影视院线,2021-12-06,1,1,0,0
2021-11-23,影视院线,2021-12-07,0.85,1,0,0
2021-11-23,影视院线,2021-12-08,0.9285714286,1,0,0
2021-11-23,影视院线,2021-12-09,1,1,0,0
2021-11-23,影视院线,2021-12-10,0.6428571429,1,0,0
2021-11-23,影视院线,2021-12-13,0.9285714286,1,0,0
2021-11-23,影视院线,2021-12-14,0.9833333333,1,0,0
2021-11-23,影视院线,2021-12-15,1,1,0,0
2021-11-23,影视院线,2021-12-16,0.8333333333,1,0,0
2021-11-23,影视院线,2021-12-17,1,1,0,0
2021-11-23,影视院线,2021-12-20,1,1,0,0
2021-11-23,数字媒体,2021-11-24,1,1,0,0
2021-11-23,数字媒体,2021-11-25,1,1,0,0
2021-11-23,数字媒体,2021-11-26,1,1,0,0
2021-11-23,数字媒体,2021-11-29,0.75,1,0,0
2021-11-23,数字媒体,2021-11-30,1,1,0,0
2021-11-23,数字媒体,2021-12-01,1,1,0,0
2021-11-23,数字媒体,2021-12-02,1,1,0,0
2021-11-23,数字媒体,2021-12-03,0.9636363636,0,1,1
2021-11-23,数字媒体,2021-12-06,1,1,0,0
2021-11-23,数字媒体,2021-12-07,1,1,0,0
2021-11-23,数字媒体,2021-12-08,0.9636363636,1,0,0
2021-11-23,数字媒体,2021-12-09,0.9909090909,0,1,1
2021-11-23,数字媒体,2021-12-10,1,1,0,0
2021-11-23,数字媒体,2021-12-13,0.8545454545,1,0,0
2021-11-23,数字媒体,2021-12-14,1,1,0,0
2021-11-23,数字媒体,2021-12-15,0.9,0,1,1
2021-11-23,数字媒体,2021-12-16,0.9909090909,1,0,0
2021-11-23,数字媒体,2021-12-17,1,1,0,0
2021-11-23,数字媒体,2021-12-20,1,1,0,0
2021-11-23,旅游及景区,2021-11-24,1,1,0,0
2021-11-23,旅游及景区,2021-11-25,1,1,0,0
2021-11-23,旅游及景区,2021-11-26,0.7857142857,0.5,0.5,1
2021-11-23,旅游及景区,2021-11-29,1,1,0,0
2021-11-23,旅游及景区,2021-11-30,1,1,0,0
2021-11-23,旅游及景区,2021-12-01,1,1,0,0
2021-11-23,旅游及景区,2021-12-02,1,1,0,0
2021-11-23,旅游及景区,2021-12-03,1,1,0,0
2021-11-23,旅游及景区,2021-12-06,0.9642857143,0.5,0.5,1
2021-11-23,旅游及景区,2021-12-07,1,1,0,0
2021-11-23,旅游及景区,2021-12-08,1,1,0,0
2021-11-23,旅游及景区,2021-12-09,0.9285714286,0.5,0.5,1
2021-11-23,旅游及景区,2021-12-10,1,1,0,0
2021-11-23,旅游及景区,2021-12-13,0.9642857143,1,0,0
2021-11-23,旅游及景区,2021-12-14,1,1,0,0
2021-11-23,旅游及景区,2021-12-15,1,1,0,0
2021-11-23,旅游及景区,2021-12-16,0.8928571429,1,0,0
2021-11-23,旅游及景区,2021-12-17,0.9428571429,1,0,0
2021-11-23,旅游及景区,2021-12-20,1,1,0,0
2021-11-23,黑色家电,2021-11-24,1,1,0,0
2021-11-23,黑色家电,2021-11-25,1,1,0,0
2021-11-23,黑色家电,2021-11-26,1,1,0,0
2021-11-23,黑色家电,2021-11-29,0.7857142857,1,0,0
2021-11-23,黑色家电,2021-11-30,0.8928571429,0.5,0.5,1
2021-11-23,黑色家电,2021-12-01,1,1,0,0
2021-11-23,黑色家电,2021-12-02,1,1,0,0
2021-11-23,黑色家电,2021-12-03,1,1,0,0
2021-11-23,黑色家电,2021-12-06,1,1,0,0
2021-11-23,黑色家电,2021-12-07,1,1,0,0
2021-11-23,黑色家电,2021-12-08,1,1,0,0
2021-11-23,黑色家电,2021-12-09,0.9642857143,1,0,0
2021-11-23,黑色家电,2021-12-10,1,1,0,0
2021-11-23,黑色家电,2021-12-13,1,1,0,0
2021-11-23,黑色家电,2021-12-14,1,1,0,0
2021-11-23,黑色家电,2021-12-15,1,1,0,0
2021-11-23,黑色家电,2021-12-16,1,1,0,0
2021-11-23,黑色家电,2021-12-17,0.9642857143,1,0,0
2021-11-23,黑色家电,2021-12-20,0.8928571429,1,0,0
2021-11-30,商用车,2021-12-01,0.9761904762,1,0,0
2021-11-30,商用车,2021-12-02,0.8333333333,0,1,1
2021-11-30,商用车,2021-12-03,1,1,0,0
2021-11-30,商用车,2021-12-06,1,1,0,0
2021-11-30,商用车,2021-12-07,1,1,0,0
2021-11-30,商用车,2021-12-08,1,1,0,0
2021-11-30,商用车,2021-12-09,1,1,0,0
2021-11-30,商用车,2021-12-10,1,1,0,0
2021-11-30,商用车,2021-12-13,0.9761904762,0,1,1
2021-11-30,商用车,2021-12-14,1,1,0,0
2021-11-30,商用车,2021-12-15,1,1,0,0
2021-11-30,商用车,2021-12-16,1,1,0,0
2021-11-30,商用车,2021-12-17,0.95,1,0,0
2021-11-30,商用车,2021-12-20,1,1,0,0
2021-11-30,商用车,2021-12-21,1,1,0,0
2021-11-30,商用车,2021-12-22,1,1,0,0
2021-11-30,商用车,2021-12-23,0.95,1,0,0
2021-11-30,商用车,2021-12-24,0.8181818182,0,1,1
2021-11-30,商用车,2021-12-27,1,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-01,0.9878787879,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-02,0.9454545455,0,1,1
2021-11-30,家电零部件Ⅱ,2021-12-03,1,0,1,1
2021-11-30,家电零部件Ⅱ,2021-12-06,1,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-07,1,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-08,0.9892857143,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-09,1,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-10,0.8294117647,0,1,1
2021-11-30,家电零部件Ⅱ,2021-12-13,0.9632352941,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-14,1,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-15,0.9256965944,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-16,0.9583333333,0,1,1
2021-11-30,家电零部件Ⅱ,2021-12-17,0.9754901961,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-20,0.9566563467,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-21,0.7296181631,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-22,1,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-23,0.9690402477,1,0,0
2021-11-30,家电零部件Ⅱ,2021-12-24,0.9823529412,0,1,1
2021-11-30,家电零部件Ⅱ,2021-12-27,1,1,0,0
2021-11-30,小金属,2021-12-01,1,1,0,0
2021-11-30,小金属,2021-12-02,0.9558823529,1,0,0
2021-11-30,小金属,2021-12-03,1,1,0,0
2021-11-30,小金属,2021-12-06,0.9852941176,1,0,0
2021-11-30,小金属,2021-12-07,1,1,0,0
2021-11-30,小金属,2021-12-08,0.8382352941,1,0,0
2021-11-30,小金属,2021-12-09,1,1,0,0
2021-11-30,小金属,2021-12-10,0.9142156863,1,0,0
2021-11-30,小金属,2021-12-13,1,1,0,0
2021-11-30,小金属,2021-12-14,1,1,0,0
2021-11-30,小金属,2021-12-15,0.9828431373,0.75,0.25,1
2021-11-30,小金属,2021-12-16,0.9926470588,1,0,0
2021-11-30,小金属,2021-12-17,1,1,0,0
2021-11-30,小金属,2021-12-20,0.9772961816,1,0,0
2021-11-30,小金属,2021-12-21,1,1,0,0
2021-11-30,小金属,2021-12-22,0.9256965944,0.75,0.25,1
2021-11-30,小金属,2021-12-23,0.8906088751,0.75,0.25,1
2021-11-30,小金属,2021-12-24,0.9133126935,0.5,0.5,2
2021-11-30,小金属,2021-12-27,0.8947368421,1,0,0
2021-11-30,特钢Ⅱ,2021-12-01,1,1,0,0
2021-11-30,特钢Ⅱ,2021-12-02,1,1,0,0
2021-11-30,特钢Ⅱ,2021-12-03,1,1,0,0
2021-11-30,特钢Ⅱ,2021-12-06,0.9285714286,1,0,0
2021-11-30,特钢Ⅱ,2021-12-07,1,1,0,0
2021-11-30,特钢Ⅱ,2021-12-08,1,1,0,0
2021-11-30,特钢Ⅱ,2021-12-09,0.9454545455,1,0,0
2021-11-30,特钢Ⅱ,2021-12-10,0.9909090909,1,0,0
2021-11-30,特钢Ⅱ,2021-12-13,0.9454545455,1,0,0
2021-11-30,特钢Ⅱ,2021-12-14,1,1,0,0
2021-11-30,特钢Ⅱ,2021-12-15,0.6818181818,1,0,0
2021-11-30,特钢Ⅱ,2021-12-16,0.5272727273,1,0,0
2021-11-30,特钢Ⅱ,2021-12-17,1,1,0,0
2021-11-30,特钢Ⅱ,2021-12-20,1,1,0,0
2021-11-30,特钢Ⅱ,2021-12-21,0.9090909091,1,0,0
2021-11-30,特钢Ⅱ,2021-12-22,1,1,0,0
2021-11-30,特钢Ⅱ,2021-12-23,1,1,0,0
2021-11-30,特钢Ⅱ,2021-12-24,0.8636363636,1,0,0
2021-11-30,特钢Ⅱ,2021-12-27,0.9454545455,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-01,0.993006993,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-02,1,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-03,1,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-06,0.5034965035,0,1,2
2021-11-30,环保设备Ⅱ,2021-12-07,0.9300699301,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-08,0.993006993,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-09,0.979020979,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-10,1,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-13,1,0.5,0.5,1
2021-11-30,环保设备Ⅱ,2021-12-14,1,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-15,1,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-16,0.9090909091,0.5,0.5,1
2021-11-30,环保设备Ⅱ,2021-12-17,1,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-20,1,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-21,1,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-22,0.993006993,1,0,0
2021-11-30,环保设备Ⅱ,2021-12-23,0.8251748252,0.5,0.5,1
2021-11-30,环保设备Ⅱ,2021-12-24,0.7972027972,0.5,0.5,1
2021-11-30,环保设备Ⅱ,2021-12-27,0.993006993,1,0,0
2021-11-30,环境治理,2021-12-01,0.9882591093,1,0,0
2021-11-30,环境治理,2021-12-02,1,1,0,0
2021-11-30,环境治理,2021-12-03,1,1,0,0
2021-11-30,环境治理,2021-12-06,0.6797040169,0,1,1
2021-11-30,环境治理,2021-12-07,0.9990939293,1,0,0
2021-11-30,环境治理,2021-12-08,0.9906004376,1,0,0
2021-11-30,环境治理,2021-12-09,0.9714771899,1,0,0
2021-11-30,环境治理,2021-12-10,0.9922983993,1,0,0
2021-11-30,环境治理,2021-12-13,0.9808215041,0,1,1
2021-11-30,环境治理,2021-12-14,0.9595288432,1,0,0
2021-11-30,环境治理,2021-12-15,0.9485553206,1,0,0
2021-11-30,环境治理,2021-12-16,0.9335968379,0,1,1
2021-11-30,环境治理,2021-12-17,0.9740980574,1,0,0
2021-11-30,环境治理,2021-12-20,0.9065063213,1,0,0
2021-11-30,环境治理,2021-12-21,0.9383672525,1,0,0
2021-11-30,环境治理,2021-12-22,0.9923681776,1,0,0
2021-11-30,环境治理,2021-12-23,0.98556231,1,0,0
2021-11-30,环境治理,2021-12-24,0.8990816327,1,0,0
2021-11-30,环境治理,2021-12-27,0.9605689177,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-08,0.7214285714,0,1,1
2021-12-07,其他电子Ⅱ,2021-12-09,0.9892857143,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-10,0.9785714286,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-13,1,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-14,1,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-15,0.9964285714,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-16,1,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-17,0.8769230769,0,1,1
2021-12-07,其他电子Ⅱ,2021-12-20,0.7582417582,0,1,1
2021-12-07,其他电子Ⅱ,2021-12-21,1,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-22,0.8392857143,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-23,0.9964285714,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-24,0.975,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-27,0.9428571429,0,1,1
2021-12-07,其他电子Ⅱ,2021-12-28,0.8357142857,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-29,0.8769230769,0,1,1
2021-12-07,其他电子Ⅱ,2021-12-30,0.8505494505,1,0,0
2021-12-07,其他电子Ⅱ,2021-12-31,1,0,1,1
2021-12-07,其他电子Ⅱ,2022-01-04,0.7928571429,1,0,0
2021-12-07,基础建设,2021-12-08,1,1,0,0
2021-12-07,基础建设,2021-12-09,0.9729323308,1,0,0
2021-12-07,基础建设,2021-12-10,0.9233082707,1,0,0
2021-12-07,基础建设,2021-12-13,1,1,0,0
2021-12-07,基础建设,2021-12-14,1,1,0,0
2021-12-07,基础建设,2021-12-15,0.8909090909,0,1,1
2021-12-07,基础建设,2021-12-16,0.9378881988,0,1,1
2021-12-07,基础建设,2021-12-17,0.9988706945,1,0,0
2021-12-07,基础建设,2021-12-20,0.9373913043,0,1,1
2021-12-07,基础建设,2021-12-21,0.9008695652,1,0,0
2021-12-07,基础建设,2021-12-22,1,1,0,0
2021-12-07,基础建设,2021-12-23,1,1,0,0
2021-12-07,基础建设,2021-12-24,1,1,0,0
2021-12-07,基础建设,2021-12-27,0.9897435897,1,0,0
2021-12-07,基础建设,2021-12-28,0.9753846154,1,0,0
2021-12-07,基础建设,2021-12-29,0.9138461538,1,0,0
2021-12-07,基础建设,2021-12-30,0.9692307692,1,0,0
2021-12-07,基础建设,2021-12-31,0.9352869353,1,0,0
2021-12-07,基础建设,2022-01-04,1,1,0,0
2021-12-07,小金属,2021-12-08,0.8382352941,1,0,0
2021-12-07,小金属,2021-12-09,1,1,0,0
2021-12-07,小金属,2021-12-10,0.9142156863,0.5,0.5,1
2021-12-07,小金属,2021-12-13,1,1,0,0
2021-12-07,小金属,2021-12-14,1,1,0,0
2021-12-07,小金属,2021-12-15,0.9828431373,0.5,0.5,1
2021-12-07,小金属,2021-12-16,0.9926470588,0.5,0.5,1
2021-12-07,小金属,2021-12-17,1,1,0,0
2021-12-07,小金属,2021-12-20,0.9772961816,1,0,0
2021-12-07,小金属,2021-12-21,1,1,0,0
2021-12-07,小金属,2021-12-22,0.9256965944,0.5,0.5,1
2021-12-07,小金属,2021-12-23,0.8906088751,0.5,0.5,1
2021-12-07,小金属,2021-12-24,0.9133126935,0.5,0.5,1
2021-12-07,小金属,2021-12-27,0.8947368421,1,0,0
2021-12-07,小金属,2021-12-28,0.8555211558,0.5,0.5,1
2021-12-07,小金属,2021-12-29,0.826625387,0.5,0.5,1
2021-12-07,小金属,2021-12-30,0.9133126935,1,0,0
2021-12-07,小金属,2021-12-31,1,1,0,0
2021-12-07,小金属,2022-01-04,1,1,0,0
2021-12-07,普钢,2021-12-08,1,1,0,0
2021-12-07,普钢,2021-12-09,0.9954887218,1,0,0
2021-12-07,普钢,2021-12-10,1,1,0,0
2021-12-07,普钢,2021-12-13,1,0.75,0.25,1
2021-12-07,普钢,2021-12-14,1,1,0,0
2021-12-07,普钢,2021-12-15,1,1,0,0
2021-12-07,普钢,2021-12-16,0.6826892208,0.5,0.5,2
2021-12-07,普钢,2021-12-17,0.9623131904,0.75,0.25,1
2021-12-07,普钢,2021-12-20,1,1,0,0
2021-12-07,普钢,2021-12-21,0.9909031839,1,0,0
2021-12-07,普钢,2021-12-22,1,1,0,0
